,model,parameters,value
1902,Glu_Growth_Glycolysis_C13,Keq_SK_pep_c,1.0
1903,Glu_Growth_Glycolysis_C13,kr_PGI1,71203351.18750787
1904,Glu_Growth_Glycolysis_C13,kr_PGI2,52156829970.90798
1905,Glu_Growth_Glycolysis_C13,v_PFK15,0.6625750184794015
1906,Glu_Growth_Glycolysis_C13,kr_PGI3,92167.20073485024
1907,Glu_Growth_Glycolysis_C13,kr_PFK14,785497981.4320055
1908,Glu_Growth_Glycolysis_C13,v_PGI3,-0.4907808955263807
1909,Glu_Growth_Glycolysis_C13,kf_PFK15,3598443280950.008
1910,Glu_Growth_Glycolysis_C13,kr_PFK13,2996416813602.6416
1911,Glu_Growth_Glycolysis_C13,v_PFK14,0.6625750183593482
1912,Glu_Growth_Glycolysis_C13,v_PFK11,0.6625750184775515
1913,Glu_Growth_Glycolysis_C13,v_PFK13,0.6625750184757635
1914,Glu_Growth_Glycolysis_C13,kr_PFK11,215.22864220634
1915,Glu_Growth_Glycolysis_C13,kf_SK_g6p_c,3660.004528271375
1916,Glu_Growth_Glycolysis_C13,v_PFK12,0.6625750184757635
1917,Glu_Growth_Glycolysis_C13,kr_PFK15,34871025415.94719
1918,Glu_Growth_Glycolysis_C13,Keq_SK_atp_c,1.0
1919,Glu_Growth_Glycolysis_C13,g6p_b,0.00030572694213786944
1920,Glu_Growth_Glycolysis_C13,v_PFK14_84,6.22249718731804e-27
1921,Glu_Growth_Glycolysis_C13,kr_PFK12_85,71088.98273073371
1922,Glu_Growth_Glycolysis_C13,v_PFK11_86,2.8306133545413146e-51
1923,Glu_Growth_Glycolysis_C13,Keq_SK_h_c,1.0
1924,Glu_Growth_Glycolysis_C13,v_SK_pep_c,1.821879942879396
1925,Glu_Growth_Glycolysis_C13,v_PPS3,0.04949349600703451
1926,Glu_Growth_Glycolysis_C13,Keq_SK_h2o_c,1.0
1927,Glu_Growth_Glycolysis_C13,kr_PFK11_85,3575661433399.3706
1928,Glu_Growth_Glycolysis_C13,v_PFK15_85,7.104437479086533e-39
1929,Glu_Growth_Glycolysis_C13,v_SK_pyr_c,0.7050108366309473
1930,Glu_Growth_Glycolysis_C13,Keq_SK_pi_c,1.0
1931,Glu_Growth_Glycolysis_C13,v_SK_amp_c,0.04949349600703448
1932,Glu_Growth_Glycolysis_C13,kf_PFK14,2466352811920.957
1933,Glu_Growth_Glycolysis_C13,Keq_SK_dhap_c,1.0
1934,Glu_Growth_Glycolysis_C13,v_PGI1,-0.4907808955263704
1935,Glu_Growth_Glycolysis_C13,kr_PFK15_84,79576694.24109614
1936,Glu_Growth_Glycolysis_C13,Keq_SK_g3p_c,1.0
1937,Glu_Growth_Glycolysis_C13,kf_PFK11_84,0.0036242180285375536
1938,Glu_Growth_Glycolysis_C13,v_PFK12_85,7.104437479086533e-39
1939,Glu_Growth_Glycolysis_C13,v_SK_lac__D_c,9.336301421499389e-07
1940,Glu_Growth_Glycolysis_C13,Keq_SK_nad_c,1.0
1941,Glu_Growth_Glycolysis_C13,v_PFK11_85,7.163168700323315e-39
1942,Glu_Growth_Glycolysis_C13,kr_PFK14_84,0.003600001395835193
1943,Glu_Growth_Glycolysis_C13,kr_PFK13_84,7305906.310132789
1944,Glu_Growth_Glycolysis_C13,Keq_SK_nadh_c,1.0
1945,Glu_Growth_Glycolysis_C13,v_PFK15_84,6.327650536004041e-27
1946,Glu_Growth_Glycolysis_C13,kf_SK_pep_c,2866.7671366747586
1947,Glu_Growth_Glycolysis_C13,Keq_SK__3pg_c,1.0
1948,Glu_Growth_Glycolysis_C13,adp_b,0.006329504761386915
1949,Glu_Growth_Glycolysis_C13,v_PFK13_85,7.123878491860141e-39
1950,Glu_Growth_Glycolysis_C13,kr_PGK8,3599998082450.041
1951,Glu_Growth_Glycolysis_C13,kf_ENO3,1477674.654455113
1952,Glu_Growth_Glycolysis_C13,v_PFK1_Activation_gdp_88,2.5849394142282115e-26
1953,Glu_Growth_Glycolysis_C13,nadh_b,1.592756604205515e-05
1954,Glu_Growth_Glycolysis_C13,kf_FBA12,75438282.88906501
1955,Glu_Growth_Glycolysis_C13,v_PYK22,0.5879571464536267
1956,Glu_Growth_Glycolysis_C13,kf_FBA11,762994211.3129935
1957,Glu_Growth_Glycolysis_C13,v_PGK2,8.298809346641255e-09
1958,Glu_Growth_Glycolysis_C13,kf_FBP24,88849.79702051268
1959,Glu_Growth_Glycolysis_C13,v_PGK3,5.246529537910476e-09
1960,Glu_Growth_Glycolysis_C13,kf_FBP23,135995384.22162887
1961,Glu_Growth_Glycolysis_C13,v_PGK4,2.3449636988257225
1962,Glu_Growth_Glycolysis_C13,kf_FBP22,532590.334934663
1963,Glu_Growth_Glycolysis_C13,kf_SK_h2o_c,4.259965375551162
1964,Glu_Growth_Glycolysis_C13,kf_FBP21,79102.2404198097
1965,Glu_Growth_Glycolysis_C13,v_PGK5,2.344963695773651
1966,Glu_Growth_Glycolysis_C13,kf_FBP14,8304123561.010669
1967,Glu_Growth_Glycolysis_C13,kf_SK_atp_c,1733.1618503207908
1968,Glu_Growth_Glycolysis_C13,v_PGK6,8.29880934660115e-09
1969,Glu_Growth_Glycolysis_C13,kf_FBP13,305689547.29692525
1970,Glu_Growth_Glycolysis_C13,v_PGK1,2.344963695773572
1971,Glu_Growth_Glycolysis_C13,v_PGK7,5.246529537206168e-09
1972,Glu_Growth_Glycolysis_C13,kf_FBA13,1557.6387523751398
1973,Glu_Growth_Glycolysis_C13,kf_FBA14,32886967.850965474
1974,Glu_Growth_Glycolysis_C13,v_TPI2,1.2824437336767163
1975,Glu_Growth_Glycolysis_C13,kf_TPI3,3564766776141.8896
1976,Glu_Growth_Glycolysis_C13,v_TPI3,1.2824437394738197
1977,Glu_Growth_Glycolysis_C13,nad_b,0.14523557477915963
1978,Glu_Growth_Glycolysis_C13,kf_TPI2,90713.61736217322
1979,Glu_Growth_Glycolysis_C13,kf_SK_pi_c,4031.392216945907
1980,Glu_Growth_Glycolysis_C13,kf_TPI1,3599998898445.7983
1981,Glu_Growth_Glycolysis_C13,v_GAPD1,2.3449637040721427
1982,Glu_Growth_Glycolysis_C13,kf_FBA24,220763589300.81592
1983,Glu_Growth_Glycolysis_C13,v_GAPD2,2.3449637040724625
1984,Glu_Growth_Glycolysis_C13,kf_FBA23,8550861.767336901
1985,Glu_Growth_Glycolysis_C13,v_GAPD3,2.344963704003021
1986,Glu_Growth_Glycolysis_C13,kf_FBA22,33035.57543447793
1987,Glu_Growth_Glycolysis_C13,v_GAPD4,2.344963704072484
1988,Glu_Growth_Glycolysis_C13,kf_FBA21,2855744195478.544
1989,Glu_Growth_Glycolysis_C13,v_GAPD5,2.3449637040722564
1990,Glu_Growth_Glycolysis_C13,kf_PFK12_85,22513549094.468884
1991,Glu_Growth_Glycolysis_C13,v_GAPD6,2.34496370407237
1992,Glu_Growth_Glycolysis_C13,kf_GAPD1,231201737743.08633
1993,Glu_Growth_Glycolysis_C13,kf_PFK13_85,44355766.22628634
1994,Glu_Growth_Glycolysis_C13,kf_FBP12,99854.37824724092
1995,Glu_Growth_Glycolysis_C13,kf_PFK13_87,747702554.3787249
1996,Glu_Growth_Glycolysis_C13,v_ENO1,2.526889845880305
1997,Glu_Growth_Glycolysis_C13,kf_PFK12_87,1466.555048816488
1998,Glu_Growth_Glycolysis_C13,v_ENO2,2.5268898458802056
1999,Glu_Growth_Glycolysis_C13,kf_PFK11_87,3587138147656.655
2000,Glu_Growth_Glycolysis_C13,v_ENO3,2.5268898458802007
2001,Glu_Growth_Glycolysis_C13,kf_PFK15_86,0.17839422937165209
2002,Glu_Growth_Glycolysis_C13,v_PYK11,0.16654625255421274
2003,Glu_Growth_Glycolysis_C13,pep_b,0.0013185144354764496
2004,Glu_Growth_Glycolysis_C13,kf_PFK14_86,1819541.7522721116
2005,Glu_Growth_Glycolysis_C13,v_PYK12,0.16654625255422673
2006,Glu_Growth_Glycolysis_C13,kf_PFK13_86,142830901657.2138
2007,Glu_Growth_Glycolysis_C13,kf_PFK12_86,70660715.1143583
2008,Glu_Growth_Glycolysis_C13,v_PYK13,0.1665462525542128
2009,Glu_Growth_Glycolysis_C13,kf_PFK11_86,2288352918.458803
2010,Glu_Growth_Glycolysis_C13,v_PYK14,0.16654625254159328
2011,Glu_Growth_Glycolysis_C13,kf_PFK15_85,11.542323466653247
2012,Glu_Growth_Glycolysis_C13,kf_PFK14_85,0.003642346303735416
2013,Glu_Growth_Glycolysis_C13,_3pg_b,0.028073671939973243
2014,Glu_Growth_Glycolysis_C13,v_PYK21,0.5879571464536268
2015,Glu_Growth_Glycolysis_C13,kf_SK_h_c,6.6500383689480955
2016,Glu_Growth_Glycolysis_C13,v_PGK8,2.3449636988261773
2017,Glu_Growth_Glycolysis_C13,kf_FBP11,3572536228527.8384
2018,Glu_Growth_Glycolysis_C13,v_PGK9,2.3449637040724602
2019,Glu_Growth_Glycolysis_C13,kf_PFK25,3599999999306.434
2020,Glu_Growth_Glycolysis_C13,kf_PFK24,542034.120320945
2021,Glu_Growth_Glycolysis_C13,v_PGMi1,1.2012603505976296
2022,Glu_Growth_Glycolysis_C13,kf_PFK23,104119272178.13615
2023,Glu_Growth_Glycolysis_C13,v_PGMi2,1.2012603505976642
2024,Glu_Growth_Glycolysis_C13,kf_PFK22,14699699.519331494
2025,Glu_Growth_Glycolysis_C13,v_PGMi3,1.20126035059763
2026,Glu_Growth_Glycolysis_C13,kf_PFK21,53233548681.19728
2027,Glu_Growth_Glycolysis_C13,v_PGMd1,1.3256294952825698
2028,Glu_Growth_Glycolysis_C13,kf_SK_f6p_c,5719.996246186056
2029,Glu_Growth_Glycolysis_C13,kf_PFK1_TransitionStep,900000.4327821656
2030,Glu_Growth_Glycolysis_C13,kf_PFK15_87,283876.50246098114
2031,Glu_Growth_Glycolysis_C13,v_PGMd2,1.3256294952825698
2032,Glu_Growth_Glycolysis_C13,kf_PFK14_87,304210232347.36334
2033,Glu_Growth_Glycolysis_C13,v_PGMd3,1.3256294952825707
2034,Glu_Growth_Glycolysis_C13,kf_PPS4,27564976.71417787
2035,Glu_Growth_Glycolysis_C13,v_TPI1,1.2824437336769279
2036,Glu_Growth_Glycolysis_C13,v_PYK23,0.5879571464536264
2037,Glu_Growth_Glycolysis_C13,kf_PYK14,857975734401.9215
2038,Glu_Growth_Glycolysis_C13,v_PFK21,0.912096176125921
2039,Glu_Growth_Glycolysis_C13,kf_PYK13,6666980441.048051
2040,Glu_Growth_Glycolysis_C13,v_PFK22,0.9120961761072977
2041,Glu_Growth_Glycolysis_C13,kf_PYK12,1782372.486145524
2042,Glu_Growth_Glycolysis_C13,kf_PYK11,5098530333.400151
2043,Glu_Growth_Glycolysis_C13,v_PFK23,0.9120961761259216
2044,Glu_Growth_Glycolysis_C13,pi_b,0.0011462330113994447
2045,Glu_Growth_Glycolysis_C13,kf_SK_pyr_c,4647.1337439284325
2046,Glu_Growth_Glycolysis_C13,v_PFK24,0.9120961761259212
2047,Glu_Growth_Glycolysis_C13,kf_PFK14_84,0.0036242180285375536
2048,Glu_Growth_Glycolysis_C13,kf_ENO2,4946054.911981341
2049,Glu_Growth_Glycolysis_C13,kf_SK_g3p_c,5817.356954523496
2050,Glu_Growth_Glycolysis_C13,kf_ENO1,1828626952017.8975
2051,Glu_Growth_Glycolysis_C13,v_PFK25,0.9120961761259213
2052,Glu_Growth_Glycolysis_C13,kf_PGMd3,1899832.2504679183
2053,Glu_Growth_Glycolysis_C13,pyr_b,0.0001676308816295766
2054,Glu_Growth_Glycolysis_C13,v_PFK1_TransitionStep,2.220446049250313e-16
2055,Glu_Growth_Glycolysis_C13,v_PYK25,0.5879571464536266
2056,Glu_Growth_Glycolysis_C13,v_PFK1_Inhibition_pep_95,-6.617444900424222e-24
2057,Glu_Growth_Glycolysis_C13,kf_PYK21,583568279.2488322
2058,Glu_Growth_Glycolysis_C13,kf_PPS3,15083522293.222483
2059,Glu_Growth_Glycolysis_C13,v_PFK1_Activation_gdp_89,9.183549615799121e-41
2060,Glu_Growth_Glycolysis_C13,kf_PPS2,136178.8227498948
2061,Glu_Growth_Glycolysis_C13,v_PFK1_Activation_gdp_90,-6.525304467998525e-55
2062,Glu_Growth_Glycolysis_C13,kf_PPS1,1302624803.1012797
2063,Glu_Growth_Glycolysis_C13,kf_SK_nad_c,33.874802728549035
2064,Glu_Growth_Glycolysis_C13,kf_PYK25,277054542190.42737
2065,Glu_Growth_Glycolysis_C13,v_PFK1_Activation_gdp_91,0.0
2066,Glu_Growth_Glycolysis_C13,kf_PFK13_84,3599998602486.3945
2067,Glu_Growth_Glycolysis_C13,v_PFK1_Inhibition_pep_92,-2.2333876538931747e-23
2068,Glu_Growth_Glycolysis_C13,kf_PYK24,4793034.43090235
2069,Glu_Growth_Glycolysis_C13,kf_PYK23,169065108.23281482
2070,Glu_Growth_Glycolysis_C13,v_PFK1_Inhibition_pep_93,-2.3161057151484775e-23
2071,Glu_Growth_Glycolysis_C13,h2o_b,1.0
2072,Glu_Growth_Glycolysis_C13,kf_PYK22,111660.82952607404
2073,Glu_Growth_Glycolysis_C13,v_PPS1,0.049493496007034524
2074,Glu_Growth_Glycolysis_C13,v_PFK1_Inhibition_pep_94,-2.3161057151484775e-23
2075,Glu_Growth_Glycolysis_C13,kf_PYK15,3446760303978.432
2076,Glu_Growth_Glycolysis_C13,kf_GAPD2,4628403.2677839855
2077,Glu_Growth_Glycolysis_C13,kf_PGMd2,165362313.6891286
2078,Glu_Growth_Glycolysis_C13,kf_PGMd1,30930815130.934235
2079,Glu_Growth_Glycolysis_C13,kf_PGK4,589751635.4255812
2080,Glu_Growth_Glycolysis_C13,v_FBA12,1.0335212691961715
2081,Glu_Growth_Glycolysis_C13,kf_PGK3,8.840036632058425
2082,Glu_Growth_Glycolysis_C13,v_FBA13,1.0335212691967754
2083,Glu_Growth_Glycolysis_C13,kf_PGK2,2929975.7589962645
2084,Glu_Growth_Glycolysis_C13,v_FBA14,1.0335212691967757
2085,Glu_Growth_Glycolysis_C13,g3p_b,8.579789057829852e-05
2086,Glu_Growth_Glycolysis_C13,kf_PGK1,100454862828.30591
2087,Glu_Growth_Glycolysis_C13,v_FBA21,0.24898056614620145
2088,Glu_Growth_Glycolysis_C13,kf_GAPD6,2538430081.397258
2089,Glu_Growth_Glycolysis_C13,kf_GAPD5,3599998082841.6606
2090,Glu_Growth_Glycolysis_C13,v_FBA22,0.2489805661457467
2091,Glu_Growth_Glycolysis_C13,kf_GAPD4,2187405694643.605
2092,Glu_Growth_Glycolysis_C13,v_FBA23,0.24898056614575415
2093,Glu_Growth_Glycolysis_C13,kf_PFK11_85,3599998356398.8765
2094,Glu_Growth_Glycolysis_C13,v_FBA24,0.2489805661457542
2095,Glu_Growth_Glycolysis_C13,kf_GAPD3,453307465099.0383
2096,Glu_Growth_Glycolysis_C13,v_PYK24,0.5879571464536267
2097,Glu_Growth_Glycolysis_C13,v_FBP11,0.11426677699151355
2098,Glu_Growth_Glycolysis_C13,kf_SK_dhap_c,0.0257966950297636
2099,Glu_Growth_Glycolysis_C13,v_FBA11,1.0335212691967737
2100,Glu_Growth_Glycolysis_C13,v_FBP12,0.11426677699151651
2101,Glu_Growth_Glycolysis_C13,kf_PGMi3,127732.25884340607
2102,Glu_Growth_Glycolysis_C13,v_FBP13,0.11426677699151651
2103,Glu_Growth_Glycolysis_C13,v_FBP14,0.11426677699154197
2104,Glu_Growth_Glycolysis_C13,kf_PGMi2,58455942.724028535
2105,Glu_Growth_Glycolysis_C13,v_FBP21,0.17790258226942257
2106,Glu_Growth_Glycolysis_C13,lac__D_b,0.001544427855465831
2107,Glu_Growth_Glycolysis_C13,kf_PGMi1,770235550.3328214
2108,Glu_Growth_Glycolysis_C13,dhap_b,0.002272621284582107
2109,Glu_Growth_Glycolysis_C13,kf_PGK9,41871432.309277825
2110,Glu_Growth_Glycolysis_C13,v_FBP22,0.1779025822694225
2111,Glu_Growth_Glycolysis_C13,v_FBP23,0.17790258226942252
2112,Glu_Growth_Glycolysis_C13,kf_PFK15_84,316558.2264225017
2113,Glu_Growth_Glycolysis_C13,kf_PGK8,12586604181.019577
2114,Glu_Growth_Glycolysis_C13,kf_PGK7,10424.917588616432
2115,Glu_Growth_Glycolysis_C13,v_FBP24,0.17790258226941802
2116,Glu_Growth_Glycolysis_C13,kf_PGK6,278903898.637397
2117,Glu_Growth_Glycolysis_C13,kf_PGK5,1867194897026.3237
2118,Glu_Growth_Glycolysis_C13,kr_PFK15_86,1308889272.6030896
2119,Glu_Growth_Glycolysis_C13,Keq_SK_f6p_c,1.0
2120,Glu_Growth_Glycolysis_C13,kr_FBA24,96992.41444544597
2121,Glu_Growth_Glycolysis_C13,kr_ENO1,235474197.73780617
2122,Glu_Growth_Glycolysis_C13,kr_PGMd2,1721696448876.1948
2123,Glu_Growth_Glycolysis_C13,kr_PGK2,21139138613.853565
2124,Glu_Growth_Glycolysis_C13,kr_FBP24,158763583336.63055
2125,Glu_Growth_Glycolysis_C13,kr_PPS2,20698360.821953755
2126,Glu_Growth_Glycolysis_C13,v_LDH_D2,9.33630142457148e-07
2127,Glu_Growth_Glycolysis_C13,v_SK_f6p_c,1.7732827308689147
2128,Glu_Growth_Glycolysis_C13,kr_PYK23,2490001492653.9653
2129,Glu_Growth_Glycolysis_C13,v_LDH_D1,9.33630142461146e-07
2130,Glu_Growth_Glycolysis_C13,kr_PYK22,784400.6068225263
2131,Glu_Growth_Glycolysis_C13,kf_PFK11,2507492444.019347
2132,Glu_Growth_Glycolysis_C13,kr_PGMd1,8524115.000001356
2133,Glu_Growth_Glycolysis_C13,kf_SK_amp_c,9.515622381497467
2134,Glu_Growth_Glycolysis_C13,kr_PGK3,557.3738199079957
2135,Glu_Growth_Glycolysis_C13,kr_FBP23,0.05973200704174725
2136,Glu_Growth_Glycolysis_C13,kr_TPI3,2262247675887.736
2137,Glu_Growth_Glycolysis_C13,kr_PYK13,2966384210850.567
2138,Glu_Growth_Glycolysis_C13,kr_PPS3,1553296.107639819
2139,Glu_Growth_Glycolysis_C13,kr_PFK12_87,0.0036129118597164863
2140,Glu_Growth_Glycolysis_C13,kr_PFK21,652735150.8746792
2141,Glu_Growth_Glycolysis_C13,kf_PFK1_Inhibition_pep,549448.0088849892
2142,Glu_Growth_Glycolysis_C13,kr_FBA21,119004858257.27864
2143,Glu_Growth_Glycolysis_C13,kr_PYK11,516572.4995408668
2144,Glu_Growth_Glycolysis_C13,v_SK_atp_c,1.475302412469793
2145,Glu_Growth_Glycolysis_C13,kr_PFK14_87,1392875773.4743295
2146,Glu_Growth_Glycolysis_C13,kr_PFK1_Activation_gdp,711652956.3096186
2147,Glu_Growth_Glycolysis_C13,kr_FBA12,3582781426486.8257
2148,Glu_Growth_Glycolysis_C13,kf_SK_adp_c,528.5142410230981
2149,Glu_Growth_Glycolysis_C13,kr_PFK1_TransitionStep,3599997478316.0586
2150,Glu_Growth_Glycolysis_C13,kr_LDH_D2,451149679.2571601
2151,Glu_Growth_Glycolysis_C13,kf_PGI3,131928.22844764183
2152,Glu_Growth_Glycolysis_C13,kr_PGMd3,2866386.962938404
2153,Glu_Growth_Glycolysis_C13,kr_FBA11,13777.59579731946
2154,Glu_Growth_Glycolysis_C13,kr_GAPD6,2386776409852.115
2155,Glu_Growth_Glycolysis_C13,kr_GAPD5,4369676498.550939
2156,Glu_Growth_Glycolysis_C13,kr_PYK25,2294308.6623261888
2157,Glu_Growth_Glycolysis_C13,kr_PFK1_Inhibition_pep,412.08458897456
2158,Glu_Growth_Glycolysis_C13,kf_PGI1,131035219810.01767
2159,Glu_Growth_Glycolysis_C13,v_PYK15,0.16654625255421274
2160,Glu_Growth_Glycolysis_C13,v_LDH_D5,9.336301424611325e-07
2161,Glu_Growth_Glycolysis_C13,kf_SK_lac__D_c,0.02846982378050577
2162,Glu_Growth_Glycolysis_C13,kr_PGK1,17003698564.57849
2163,Glu_Growth_Glycolysis_C13,kf_PFK12,757263.4495975345
2164,Glu_Growth_Glycolysis_C13,kr_PFK25,159711.05326453858
2165,Glu_Growth_Glycolysis_C13,kr_PFK13_87,1118143581.0963843
2166,Glu_Growth_Glycolysis_C13,kr_GAPD1,89432.930747223
2167,Glu_Growth_Glycolysis_C13,kr_PYK12,3253938184140.41
2168,Glu_Growth_Glycolysis_C13,kr_PPS1,758325.8822922768
2169,Glu_Growth_Glycolysis_C13,v_SK_adp_c,1.524795908476828
2170,Glu_Growth_Glycolysis_C13,kr_PGMi3,454315.1481831578
2171,Glu_Growth_Glycolysis_C13,kr_PGK4,52376589377.3516
2172,Glu_Growth_Glycolysis_C13,kr_TPI1,118994724.47344142
2173,Glu_Growth_Glycolysis_C13,v_SK_h2o_c,0.0
2174,Glu_Growth_Glycolysis_C13,kr_PGK6,0.16092661342612438
2175,Glu_Growth_Glycolysis_C13,kr_ENO3,54403.62474087332
2176,Glu_Growth_Glycolysis_C13,kr_FBP14,593323524430.1906
2177,Glu_Growth_Glycolysis_C13,kr_LDH_D1,11756904.974688612
2178,Glu_Growth_Glycolysis_C13,kr_PGK9,208405.17292881114
2179,Glu_Growth_Glycolysis_C13,v_LDH_D4,9.336301424611325e-07
2180,Glu_Growth_Glycolysis_C13,kr_FBP12,34468474.58774141
2181,Glu_Growth_Glycolysis_C13,kr_PYK15,501.94826472510374
2182,Glu_Growth_Glycolysis_C13,kr_LDH_D5,10607973.434607612
2183,Glu_Growth_Glycolysis_C13,v_SK_g6p_c,0.49078089552638066
2184,Glu_Growth_Glycolysis_C13,kr_PFK15_87,16836456797.223433
2185,Glu_Growth_Glycolysis_C13,kr_PGK7,4199839.901257909
2186,Glu_Growth_Glycolysis_C13,kr_PYK24,2184706.9984986843
2187,Glu_Growth_Glycolysis_C13,kr_FBA13,1638018.5152711659
2188,Glu_Growth_Glycolysis_C13,kr_PFK22,3599994485226.713
2189,Glu_Growth_Glycolysis_C13,kr_FBP13,6344.208107984366
2190,Glu_Growth_Glycolysis_C13,kr_GAPD3,3599998084196.6626
2191,Glu_Growth_Glycolysis_C13,kr_PFK24,58894.084794191476
2192,Glu_Growth_Glycolysis_C13,kr_PPS6,20522582933.13328
2193,Glu_Growth_Glycolysis_C13,kr_ENO2,201013096784.6263
2194,Glu_Growth_Glycolysis_C13,kf_PFK13,7545614221.867969
2195,Glu_Growth_Glycolysis_C13,v_SK_h_c,0.0
2196,Glu_Growth_Glycolysis_C13,amp_b,0.008179331192945418
2197,Glu_Growth_Glycolysis_C13,kr_FBA23,114524666756.69626
2198,Glu_Growth_Glycolysis_C13,kr_PFK23,3596436790775.064
2199,Glu_Growth_Glycolysis_C13,kr_LDH_D4,140098854330.02203
2200,Glu_Growth_Glycolysis_C13,kr_FBP11,168181799756.2767
2201,Glu_Growth_Glycolysis_C13,kr_FBA22,842009537109.9438
2202,Glu_Growth_Glycolysis_C13,kr_FBP22,5238.890445845169
2203,Glu_Growth_Glycolysis_C13,kr_GAPD4,2552926324689.6475
2204,Glu_Growth_Glycolysis_C13,kr_PPS4,3587878689178.755
2205,Glu_Growth_Glycolysis_C13,kr_PGMi2,443556728038.73865
2206,Glu_Growth_Glycolysis_C13,kr_PPS5,24665635.655600313
2207,Glu_Growth_Glycolysis_C13,kf_PGI2,6124818.254912563
2208,Glu_Growth_Glycolysis_C13,kr_TPI2,41497439021.522446
2209,Glu_Growth_Glycolysis_C13,kr_GAPD2,2504032926839.0654
2210,Glu_Growth_Glycolysis_C13,kr_FBP21,246897822.64229354
2211,Glu_Growth_Glycolysis_C13,v_LDH_D3,9.336301424189841e-07
2212,Glu_Growth_Glycolysis_C13,kr_PGK5,45920814.47868228
2213,Glu_Growth_Glycolysis_C13,kr_LDH_D3,9019902.315499187
2214,Glu_Growth_Glycolysis_C13,kr_PFK11_87,1792794773786.322
2215,Glu_Growth_Glycolysis_C13,kf_PFK1_Activation_gdp,0.0036
2216,Glu_Growth_Glycolysis_C13,kr_PYK21,67923.03779795441
2217,Glu_Growth_Glycolysis_C13,kr_PGMi1,126930.7312070972
2218,Glu_Growth_Glycolysis_C13,kr_PYK14,3253938184140.41
2219,Glu_Growth_Glycolysis_C13,kr_FBA14,227914036.1275563
2220,Glu_Growth_Glycolysis_C14,kf_ENO1,1828626952017.8975
2221,Glu_Growth_Glycolysis_C14,kf_ENO2,4946054.911981341
2222,Glu_Growth_Glycolysis_C14,kr_PYK23,2490001492653.9653
2223,Glu_Growth_Glycolysis_C14,kf_SK_g3p_c,11303.060867053178
2224,Glu_Growth_Glycolysis_C14,kr_PYK22,784400.6068225263
2225,Glu_Growth_Glycolysis_C14,v_PFK25,0.8152573016588636
2226,Glu_Growth_Glycolysis_C14,kf_PGK7,10424.917588616432
2227,Glu_Growth_Glycolysis_C14,kf_PFK15_84,316558.2264225017
2228,Glu_Growth_Glycolysis_C14,v_FBP23,0.13396292652098798
2229,Glu_Growth_Glycolysis_C14,kf_PGK8,12586604181.019577
2230,Glu_Growth_Glycolysis_C14,v_FBP22,0.1339629265209881
2231,Glu_Growth_Glycolysis_C14,dhap_b,0.0020717381598538034
2232,Glu_Growth_Glycolysis_C14,kr_FBA23,114524666756.69626
2233,Glu_Growth_Glycolysis_C14,kf_PGK9,41871432.309277825
2234,Glu_Growth_Glycolysis_C14,lac__D_b,0.0012832239218309627
2235,Glu_Growth_Glycolysis_C14,v_FBP21,0.13396292652098796
2236,Glu_Growth_Glycolysis_C14,kr_PYK21,67923.03779795441
2237,Glu_Growth_Glycolysis_C14,kf_PGMi1,770235550.3328214
2238,Glu_Growth_Glycolysis_C14,v_FBP14,0.11535782413307061
2239,Glu_Growth_Glycolysis_C14,kf_PGMi2,58455942.724028535
2240,Glu_Growth_Glycolysis_C14,kr_FBA22,842009537109.9438
2241,Glu_Growth_Glycolysis_C14,v_FBP13,0.11535782413304138
2242,Glu_Growth_Glycolysis_C14,v_LDH_D2,-2.4703314533899845e-07
2243,Glu_Growth_Glycolysis_C14,kf_PGMi3,127732.25884340607
2244,Glu_Growth_Glycolysis_C14,v_FBP12,0.11535782413304137
2245,Glu_Growth_Glycolysis_C14,pi_b,0.0015446171819725474
2246,Glu_Growth_Glycolysis_C14,kf_PGMd1,30930815130.934235
2247,Glu_Growth_Glycolysis_C14,kr_FBA21,119004858257.27864
2248,Glu_Growth_Glycolysis_C14,v_FBP11,0.11535782413302798
2249,Glu_Growth_Glycolysis_C14,kf_SK_lac__D_c,0.03426493859628085
2250,Glu_Growth_Glycolysis_C14,kf_PGMd2,165362313.6891286
2251,Glu_Growth_Glycolysis_C14,v_PYK25,0.6059800923599632
2252,Glu_Growth_Glycolysis_C14,kf_PGMd3,1899832.2504679183
2253,Glu_Growth_Glycolysis_C14,kr_FBA14,227914036.1275563
2254,Glu_Growth_Glycolysis_C14,kf_PFK14_84,0.0036242180285375536
2255,Glu_Growth_Glycolysis_C14,kr_FBA13,1638018.5152711659
2256,Glu_Growth_Glycolysis_C14,v_PFK24,0.8152573016588636
2257,Glu_Growth_Glycolysis_C14,kr_FBP21,246897822.64229354
2258,Glu_Growth_Glycolysis_C14,v_PFK14_87,1.5751992108118433e-66
2259,Glu_Growth_Glycolysis_C14,kf_PPS6,2705662669000.0884
2260,Glu_Growth_Glycolysis_C14,kr_PPS4,3587878689178.755
2261,Glu_Growth_Glycolysis_C14,kf_PPS5,534764.0988603585
2262,Glu_Growth_Glycolysis_C14,kr_FBP22,5238.890445845169
2263,Glu_Growth_Glycolysis_C14,kf_LDH_D1,429758.28111141815
2264,Glu_Growth_Glycolysis_C14,v_PFK15_87,1.575199210812248e-66
2265,Glu_Growth_Glycolysis_C14,kf_PPS4,27564976.71417787
2266,Glu_Growth_Glycolysis_C14,v_PFK1_Activation_gdp_88,9.693522803355793e-27
