,model,fluxes,value
0,Glu_Growth_Glycolysis_C0,SK_f6p_c,1.5419624410056163
1,Glu_Growth_Glycolysis_C0,LDH_D3,1.539331196885596e-05
2,Glu_Growth_Glycolysis_C0,PFK12_85,1.8674345732409607e-38
3,Glu_Growth_Glycolysis_C0,FBP22,0.1660602153077091
4,Glu_Growth_Glycolysis_C0,SK_amp_c,0.048373528925128854
5,Glu_Growth_Glycolysis_C0,FBP23,0.16606021530770565
6,Glu_Growth_Glycolysis_C0,PGMi2,1.045550371866284
7,Glu_Growth_Glycolysis_C0,PGMi3,1.045550371866268
8,Glu_Growth_Glycolysis_C0,PGMi1,1.0455503718662684
9,Glu_Growth_Glycolysis_C0,FBP24,0.16606021530771642
10,Glu_Growth_Glycolysis_C0,SK_lac__D_c,1.5393311985374516e-05
11,Glu_Growth_Glycolysis_C0,FBA11,0.7647630928705382
12,Glu_Growth_Glycolysis_C0,PGK9,2.0578803253501277
13,Glu_Growth_Glycolysis_C0,PGK8,2.0578802573909343
14,Glu_Growth_Glycolysis_C0,PFK15_84,1.213096100552578e-24
15,Glu_Growth_Glycolysis_C0,PFK11_85,5.507604293335128e-37
16,Glu_Growth_Glycolysis_C0,FBA12,0.7647630928731814
17,Glu_Growth_Glycolysis_C0,PGMd1,1.150172076851021
18,Glu_Growth_Glycolysis_C0,SK_pyr_c,0.6993406079124391
19,Glu_Growth_Glycolysis_C0,ENO2,2.1957224487172695
20,Glu_Growth_Glycolysis_C0,FBP11,0.11596851834040933
21,Glu_Growth_Glycolysis_C0,LDH_D5,1.5393311968849455e-05
22,Glu_Growth_Glycolysis_C0,ENO1,2.1957224487172766
23,Glu_Growth_Glycolysis_C0,PFK14_85,1.8672868622011183e-38
24,Glu_Growth_Glycolysis_C0,FBP12,0.11596851834039226
25,Glu_Growth_Glycolysis_C0,SK_g6p_c,0.44487917335732446
26,Glu_Growth_Glycolysis_C0,SK_pep_c,1.4963972341167942
27,Glu_Growth_Glycolysis_C0,PPS6,0.04837352892718627
28,Glu_Growth_Glycolysis_C0,PGMd3,1.1501720768510255
29,Glu_Growth_Glycolysis_C0,PFK13_85,1.8750982416994204e-38
30,Glu_Growth_Glycolysis_C0,FBP14,0.11596851834042354
31,Glu_Growth_Glycolysis_C0,PGMd2,1.1501720768510353
32,Glu_Growth_Glycolysis_C0,FBP21,0.16606021530770576
33,Glu_Growth_Glycolysis_C0,FBP13,0.11596851834039226
34,Glu_Growth_Glycolysis_C0,PGI1,-0.4448791733573785
35,Glu_Growth_Glycolysis_C0,FBA13,0.764763092870544
36,Glu_Growth_Glycolysis_C0,PGK7,6.79636820259677e-08
37,Glu_Growth_Glycolysis_C0,PFK11_84,1.2337160949473276e-26
38,Glu_Growth_Glycolysis_C0,TPI2,1.097069034437455
39,Glu_Growth_Glycolysis_C0,PGK1,2.05788031752747
40,Glu_Growth_Glycolysis_C0,TPI3,1.097069039940834
41,Glu_Growth_Glycolysis_C0,GAPD6,2.0578803253501974
42,Glu_Growth_Glycolysis_C0,PFK12,0.6375640115202259
43,Glu_Growth_Glycolysis_C0,SK_adp_c,1.426467067579294
44,Glu_Growth_Glycolysis_C0,LDH_D2,1.5393311968850756e-05
45,Glu_Growth_Glycolysis_C0,GAPD1,2.057880325349288
46,Glu_Growth_Glycolysis_C0,GAPD5,2.057880325351107
47,Glu_Growth_Glycolysis_C0,GAPD4,2.057880325350652
48,Glu_Growth_Glycolysis_C0,GAPD2,2.05788032535008
49,Glu_Growth_Glycolysis_C0,PFK13,0.6375640115193448
50,Glu_Growth_Glycolysis_C0,PFK14,0.6375640115220449
51,Glu_Growth_Glycolysis_C0,PFK15,0.6375640115193733
52,Glu_Growth_Glycolysis_C0,LDH_D1,1.539331196884942e-05
53,Glu_Growth_Glycolysis_C0,TPI1,1.0970690344370269
54,Glu_Growth_Glycolysis_C0,PFK11,0.6375640115193737
55,Glu_Growth_Glycolysis_C0,PGK6,7.822645736588613e-09
56,Glu_Growth_Glycolysis_C0,PFK14_84,2.044284622195306e-25
57,Glu_Growth_Glycolysis_C0,FBA14,0.7647630928705418
58,Glu_Growth_Glycolysis_C0,PGI2,-0.4448791733573074
59,Glu_Growth_Glycolysis_C0,FBA21,0.3323201747807616
60,Glu_Growth_Glycolysis_C0,PGK5,2.0578803175274807
61,Glu_Growth_Glycolysis_C0,PGK4,2.0578802573864436
62,Glu_Growth_Glycolysis_C0,PFK13_84,-5.360341405412984e-24
63,Glu_Growth_Glycolysis_C0,FBA22,0.3323201747782605
64,Glu_Growth_Glycolysis_C0,PGI3,-0.4448791733573163
65,Glu_Growth_Glycolysis_C0,FBA23,0.3323201747782284
66,Glu_Growth_Glycolysis_C0,PGK3,6.796368195855912e-08
67,Glu_Growth_Glycolysis_C0,PGK2,7.822645736038636e-09
68,Glu_Growth_Glycolysis_C0,PFK12_84,3.2570236619275465e-23
69,Glu_Growth_Glycolysis_C0,FBA24,0.3323201747782283
70,Glu_Growth_Glycolysis_C0,PFK25,0.741547989777039
71,Glu_Growth_Glycolysis_C0,PFK15_85,1.8667761830103775e-38
72,Glu_Growth_Glycolysis_C0,GAPD3,2.057880325242877
73,Glu_Growth_Glycolysis_C0,PPS5,0.04837352892512803
74,Glu_Growth_Glycolysis_C0,SK_nad_c,2.057895718661128
75,Glu_Growth_Glycolysis_C0,PFK1_TransitionStep,0.0
76,Glu_Growth_Glycolysis_C0,PFK1_Activation_gdp_91,3.4776343252836647e-66
77,Glu_Growth_Glycolysis_C0,PFK1_Activation_gdp_88,-3.263910102085764e-23
78,Glu_Growth_Glycolysis_C0,PYK14,0.18595125013962388
