,model,fluxes,value
354,Pyr_Growth_Glycolysis_C10,PFK25,0.0002486687210754833
355,Pyr_Growth_Glycolysis_C10,SK_amp_c,0.5577091650680331
356,Pyr_Growth_Glycolysis_C10,SK_atp_c,0.6154356017689462
357,Pyr_Growth_Glycolysis_C10,PGK4,-0.21265639168944972
358,Pyr_Growth_Glycolysis_C10,PYK13,0.1987738384660332
359,Pyr_Growth_Glycolysis_C10,PGI3,-0.15455889253416938
360,Pyr_Growth_Glycolysis_C10,PFK15_84,4.372021950687497e-24
361,Pyr_Growth_Glycolysis_C10,PFK15,0.04463461555966308
362,Pyr_Growth_Glycolysis_C10,PGMi1,-0.3001033762981875
363,Pyr_Growth_Glycolysis_C10,PFK14_84,-6.770183650246437e-26
364,Pyr_Growth_Glycolysis_C10,ENO1,-0.3029180880772486
365,Pyr_Growth_Glycolysis_C10,PGK5,-0.2126563991746805
366,Pyr_Growth_Glycolysis_C10,PFK22,0.0002486687210754828
367,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_95,1.7618285302889447e-19
368,Pyr_Growth_Glycolysis_C10,ENO2,-0.3029180880772273
