,model,fluxes,value
0,Glu_Growth_Glycolysis_C0,SK_f6p_c,1.5651528007237656
1,Glu_Growth_Glycolysis_C0,LDH_D3,1.6366593760752668e-05
2,Glu_Growth_Glycolysis_C0,PFK12_85,3.749522396435928e-38
3,Glu_Growth_Glycolysis_C0,FBP22,0.003364565311613135
4,Glu_Growth_Glycolysis_C0,SK_amp_c,0.04815754680101556
5,Glu_Growth_Glycolysis_C0,FBP23,0.003364565311613138
6,Glu_Growth_Glycolysis_C0,PGMi2,2.199099780146412
7,Glu_Growth_Glycolysis_C0,PGMi3,2.199099780146147
8,Glu_Growth_Glycolysis_C0,PGMi1,2.1990997801461454
9,Glu_Growth_Glycolysis_C0,FBP24,0.0033645653116132213
10,Glu_Growth_Glycolysis_C0,SK_lac__D_c,1.6366593762009187e-05
11,Glu_Growth_Glycolysis_C0,FBA11,1.123339178616373
12,Glu_Growth_Glycolysis_C0,PGK9,2.1112820462681694
13,Glu_Growth_Glycolysis_C0,PGK8,2.1112819867776125
14,Glu_Growth_Glycolysis_C0,PFK15_84,-5.196678429224871e-22
15,Glu_Growth_Glycolysis_C0,PFK11_85,3.471381754772068e-38
16,Glu_Growth_Glycolysis_C0,FBA12,1.1233391786154243
17,Glu_Growth_Glycolysis_C0,PGMd1,0.024292509621006098
18,Glu_Growth_Glycolysis_C0,SK_pyr_c,0.4018373831629701
19,Glu_Growth_Glycolysis_C0,ENO2,2.2233922897671583
20,Glu_Growth_Glycolysis_C0,FBP11,0.23027081655095571
21,Glu_Growth_Glycolysis_C0,LDH_D5,1.6366593760754755e-05
22,Glu_Growth_Glycolysis_C0,ENO1,2.223392289767048
23,Glu_Growth_Glycolysis_C0,PFK14_85,3.7495223581763815e-38
24,Glu_Growth_Glycolysis_C0,FBP12,0.2302708165509799
25,Glu_Growth_Glycolysis_C0,SK_g6p_c,0.43748341026138243
26,Glu_Growth_Glycolysis_C0,SK_pep_c,1.8215712731979459
27,Glu_Growth_Glycolysis_C0,PPS6,0.04815754680384998
28,Glu_Growth_Glycolysis_C0,PGMd3,0.02429250962100625
29,Glu_Growth_Glycolysis_C0,PFK13_85,3.7469260947260446e-38
30,Glu_Growth_Glycolysis_C0,FBP14,0.23027081655141046
31,Glu_Growth_Glycolysis_C0,PGMd2,0.02429250962100693
32,Glu_Growth_Glycolysis_C0,FBP21,0.003364565311613138
33,Glu_Growth_Glycolysis_C0,FBP13,0.23027081655097992
34,Glu_Growth_Glycolysis_C0,PGI1,-0.43748341026139315
35,Glu_Growth_Glycolysis_C0,FBA13,1.1233391786163787
36,Glu_Growth_Glycolysis_C0,PGK7,5.9497359771593095e-08
37,Glu_Growth_Glycolysis_C0,PFK11_84,3.357564354880814e-26
38,Glu_Growth_Glycolysis_C0,TPI2,1.1276473450052673
39,Glu_Growth_Glycolysis_C0,PGK1,2.11128203827316
40,Glu_Growth_Glycolysis_C0,TPI3,1.1276473551988602
41,Glu_Growth_Glycolysis_C0,GAPD6,2.1112820462685704
42,Glu_Growth_Glycolysis_C0,PFK12,1.3457892570950207
43,Glu_Growth_Glycolysis_C0,SK_adp_c,1.1999558373134203
44,Glu_Growth_Glycolysis_C0,LDH_D2,1.6366593760754403e-05
45,Glu_Growth_Glycolysis_C0,GAPD1,2.111282046267661
46,Glu_Growth_Glycolysis_C0,GAPD5,2.11128204626948
47,Glu_Growth_Glycolysis_C0,GAPD4,2.11128204626948
48,Glu_Growth_Glycolysis_C0,GAPD2,2.1112820462681734
49,Glu_Growth_Glycolysis_C0,PFK13,1.3457892570932017
50,Glu_Growth_Glycolysis_C0,PFK14,1.3457892570950207
51,Glu_Growth_Glycolysis_C0,PFK15,1.3457892570933154
52,Glu_Growth_Glycolysis_C0,LDH_D1,1.6366593760754762e-05
53,Glu_Growth_Glycolysis_C0,TPI1,1.1276473450052436
54,Glu_Growth_Glycolysis_C0,PFK11,1.3457892570931904
55,Glu_Growth_Glycolysis_C0,PGK6,7.99498478559996e-09
56,Glu_Growth_Glycolysis_C0,PFK14_84,4.1158496140686523e-26
57,Glu_Growth_Glycolysis_C0,FBA14,1.1233391786163835
58,Glu_Growth_Glycolysis_C0,PGI2,-0.4374834102613647
59,Glu_Growth_Glycolysis_C0,FBA21,0.004330211845996246
60,Glu_Growth_Glycolysis_C0,PGK5,2.1112820382731745
61,Glu_Growth_Glycolysis_C0,PGK4,2.1112819867705923
62,Glu_Growth_Glycolysis_C0,PFK13_84,-1.242060118234887e-20
63,Glu_Growth_Glycolysis_C0,FBA22,0.004330211845982035
64,Glu_Growth_Glycolysis_C0,PGI3,-0.43748341026138293
65,Glu_Growth_Glycolysis_C0,FBA23,0.004330211845985402
66,Glu_Growth_Glycolysis_C0,PGK3,5.949735981469352e-08
67,Glu_Growth_Glycolysis_C0,PGK2,7.99498478369371e-09
68,Glu_Growth_Glycolysis_C0,PFK12_84,3.101927297073854e-25
69,Glu_Growth_Glycolysis_C0,FBA24,0.004330211845985404
70,Glu_Growth_Glycolysis_C0,PFK25,0.01551551523178498
71,Glu_Growth_Glycolysis_C0,PFK15_85,3.749524926436515e-38
72,Glu_Growth_Glycolysis_C0,GAPD3,2.111282045021653
73,Glu_Growth_Glycolysis_C0,PPS5,0.04815754680101553
74,Glu_Growth_Glycolysis_C0,SK_nad_c,2.1112984128619696
75,Glu_Growth_Glycolysis_C0,PFK1_TransitionStep,0.0
76,Glu_Growth_Glycolysis_C0,PFK1_Activation_gdp_91,1.0323474149862452e-68
77,Glu_Growth_Glycolysis_C0,PFK1_Activation_gdp_88,-7.270142102516845e-27
78,Glu_Growth_Glycolysis_C0,PYK14,0.4379624743014574
79,Glu_Growth_Glycolysis_C0,PFK13_86,1.4582750425083103e-50
80,Glu_Growth_Glycolysis_C0,PFK1_Inhibition_pep_95,-3.214630655534204e-22
81,Glu_Growth_Glycolysis_C0,PYK15,0.43796247457862814
82,Glu_Growth_Glycolysis_C0,PPS1,0.048157546801015645
83,Glu_Growth_Glycolysis_C0,PFK1_Activation_gdp_89,1.9802028859066855e-39
84,Glu_Growth_Glycolysis_C0,PFK1_Inhibition_pep_94,-3.215664631299895e-22
85,Glu_Growth_Glycolysis_C0,SK_g3p_c,-0.1440346891994594
86,Glu_Growth_Glycolysis_C0,PFK14_86,1.4582751181039865e-50
87,Glu_Growth_Glycolysis_C0,PYK21,0.012016088791596893
88,Glu_Growth_Glycolysis_C0,PYK25,0.012016088791596909
89,Glu_Growth_Glycolysis_C0,SK__3pg_c,-0.11211024349897096
90,Glu_Growth_Glycolysis_C0,PFK1_Inhibition_pep_93,-3.2177325828312777e-22
91,Glu_Growth_Glycolysis_C0,PFK11_87,2.3295843098430663e-65
92,Glu_Growth_Glycolysis_C0,PYK22,0.01201608879159691
93,Glu_Growth_Glycolysis_C0,SK_pi_c,1.8294891176045636
94,Glu_Growth_Glycolysis_C0,PFK1_Activation_gdp_90,-4.098706868961573e-54
95,Glu_Growth_Glycolysis_C0,PFK1_Inhibition_pep_92,-3.219412793450526e-22
96,Glu_Growth_Glycolysis_C0,SK_dhap_c,-2.2045457100525914e-05
97,Glu_Growth_Glycolysis_C0,PFK15_86,1.4582751186814205e-50
98,Glu_Growth_Glycolysis_C0,PYK23,0.012016088791596907
99,Glu_Growth_Glycolysis_C0,PFK12_87,2.327290393685273e-65
100,Glu_Growth_Glycolysis_C0,SK_h2o_c,0.0
101,Glu_Growth_Glycolysis_C0,PYK24,0.01201608879159691
102,Glu_Growth_Glycolysis_C0,SK_nadh_c,2.1112984128619323
103,Glu_Growth_Glycolysis_C0,PFK23,0.015515515231784984
104,Glu_Growth_Glycolysis_C0,PFK11_86,1.4582815821506055e-50
105,Glu_Growth_Glycolysis_C0,PFK13_87,2.3272904415542264e-65
106,Glu_Growth_Glycolysis_C0,PFK12_86,1.458275118103986e-50
107,Glu_Growth_Glycolysis_C0,SK_h_c,0.0
108,Glu_Growth_Glycolysis_C0,PYK11,0.43796247457862814
109,Glu_Growth_Glycolysis_C0,PYK12,0.4379624745779438
110,Glu_Growth_Glycolysis_C0,PPS3,0.04815754680101603
111,Glu_Growth_Glycolysis_C0,PFK24,0.015515515231784979
112,Glu_Growth_Glycolysis_C0,LDH_D4,1.636659376075477e-05
113,Glu_Growth_Glycolysis_C0,PYK13,0.4379624745786282
114,Glu_Growth_Glycolysis_C0,PPS4,0.048157546800212
115,Glu_Growth_Glycolysis_C0,PFK22,0.015515515231786736
116,Glu_Growth_Glycolysis_C0,ENO3,2.2233922897671548
117,Glu_Growth_Glycolysis_C0,PFK15_87,2.3272903936939027e-65
118,Glu_Growth_Glycolysis_C0,SK_atp_c,1.151798290512409
119,Glu_Growth_Glycolysis_C0,PFK21,0.015515515231784975
120,Glu_Growth_Glycolysis_C0,PPS2,0.04815754680101564
121,Glu_Growth_Glycolysis_C0,PFK14_87,2.3272903936852396e-65
122,Glu_Growth_Glycolysis_C1,PFK13,1.314981654676104
123,Glu_Growth_Glycolysis_C1,SK_pi_c,1.8528137511701648
124,Glu_Growth_Glycolysis_C1,PGK2,7.497672662414023e-09
125,Glu_Growth_Glycolysis_C1,PGI3,-0.9457223284387863
126,Glu_Growth_Glycolysis_C1,PYK24,0.01188705529532632
127,Glu_Growth_Glycolysis_C1,PGK3,8.615002897683027e-08
128,Glu_Growth_Glycolysis_C1,GAPD6,2.1287980014246273
129,Glu_Growth_Glycolysis_C1,SK_h_c,0.0
130,Glu_Growth_Glycolysis_C1,PYK25,0.011887055295326323
131,Glu_Growth_Glycolysis_C1,PPS3,0.048231296354737885
132,Glu_Growth_Glycolysis_C1,PFK11,1.3149816546761044
133,Glu_Growth_Glycolysis_C1,LDH_D1,1.070891883344182e-05
134,Glu_Growth_Glycolysis_C1,GAPD5,2.128798001424741
135,Glu_Growth_Glycolysis_C1,SK_adp_c,1.2659742009106383
136,Glu_Growth_Glycolysis_C1,PPS1,0.04823129635473791
137,Glu_Growth_Glycolysis_C1,SK_h2o_c,0.0
138,Glu_Growth_Glycolysis_C1,PFK12,1.314981654676103
139,Glu_Growth_Glycolysis_C1,PGK1,2.1287979939265824
140,Glu_Growth_Glycolysis_C1,PPS2,0.048231296354737906
141,Glu_Growth_Glycolysis_C1,GAPD4,2.128798001424684
142,Glu_Growth_Glycolysis_C1,SK__3pg_c,-0.2408717330456897
143,Glu_Growth_Glycolysis_C1,PGI1,-0.9457223284387908
144,Glu_Growth_Glycolysis_C1,PGK4,2.128797915274845
145,Glu_Growth_Glycolysis_C1,SK_atp_c,1.2177429045559003
146,Glu_Growth_Glycolysis_C1,PGMd1,0.02586415421410987
147,Glu_Growth_Glycolysis_C1,SK_pyr_c,0.42305363935014806
148,Glu_Growth_Glycolysis_C1,PYK13,0.4593871714907261
149,Glu_Growth_Glycolysis_C1,PGMd2,0.025864154214109703
150,Glu_Growth_Glycolysis_C1,PYK12,0.45938717148965225
151,Glu_Growth_Glycolysis_C1,GAPD3,2.1287980012129992
152,Glu_Growth_Glycolysis_C1,PGMd3,0.025864154214109876
153,Glu_Growth_Glycolysis_C1,SK_pep_c,1.946626804039028
154,Glu_Growth_Glycolysis_C1,SK_nadh_c,2.128808710343487
155,Glu_Growth_Glycolysis_C1,LDH_D5,1.0708918833441847e-05
156,Glu_Growth_Glycolysis_C1,ENO1,2.3696697344703352
157,Glu_Growth_Glycolysis_C1,PYK11,0.459387171490726
158,Glu_Growth_Glycolysis_C1,ENO2,2.3696697344703352
159,Glu_Growth_Glycolysis_C1,ENO3,2.3696697344703423
160,Glu_Growth_Glycolysis_C1,PGMi3,2.3438055802562325
161,Glu_Growth_Glycolysis_C1,PYK23,0.011887055295326354
162,Glu_Growth_Glycolysis_C1,SK_nad_c,2.1288087103434847
163,Glu_Growth_Glycolysis_C1,SK_amp_c,0.04823129635473791
164,Glu_Growth_Glycolysis_C1,PGK5,2.1287979939269817
165,Glu_Growth_Glycolysis_C1,PGI2,-0.9457223284387908
166,Glu_Growth_Glycolysis_C1,SK_dhap_c,-9.867973309518857e-06
167,Glu_Growth_Glycolysis_C1,PYK22,0.01188705529532632
168,Glu_Growth_Glycolysis_C1,PGK6,7.497672662310672e-09
169,Glu_Growth_Glycolysis_C1,PGK7,8.615002899947655e-08
170,Glu_Growth_Glycolysis_C1,PYK21,0.011887055295326299
171,Glu_Growth_Glycolysis_C1,PGK8,2.128797915269388
172,Glu_Growth_Glycolysis_C1,PGK9,2.128798001424653
173,Glu_Growth_Glycolysis_C1,SK_g3p_c,-0.08388227740267197
174,Glu_Growth_Glycolysis_C1,SK_lac__D_c,1.0708918833446032e-05
175,Glu_Growth_Glycolysis_C1,PYK15,0.459387171490726
176,Glu_Growth_Glycolysis_C1,PYK14,0.4593871710821986
177,Glu_Growth_Glycolysis_C1,PGMi1,2.343805580256232
178,Glu_Growth_Glycolysis_C1,PGMi2,2.3438055802561735
179,Glu_Growth_Glycolysis_C1,PPS5,0.0482312963547379
180,Glu_Growth_Glycolysis_C1,PPS6,0.04823129635474288
181,Glu_Growth_Glycolysis_C1,PFK14,1.31498165467616
182,Glu_Growth_Glycolysis_C1,PFK24,0.01911637262396285
183,Glu_Growth_Glycolysis_C1,PFK13_84,9.693522803355793e-27
184,Glu_Growth_Glycolysis_C1,FBP22,0.0018986013182909918
185,Glu_Growth_Glycolysis_C1,PFK22,0.01911637262396293
186,Glu_Growth_Glycolysis_C1,FBA21,0.004320902851191022
187,Glu_Growth_Glycolysis_C1,FBP13,0.22585435258145903
188,Glu_Growth_Glycolysis_C1,PFK1_Activation_gdp_91,-2.263919769706678e-72
189,Glu_Growth_Glycolysis_C1,FBA14,1.102024170549118
190,Glu_Growth_Glycolysis_C1,PFK14_84,9.586397138454798e-27
191,Glu_Growth_Glycolysis_C1,PFK15_86,1.4101300958211553e-51
192,Glu_Growth_Glycolysis_C1,PFK1_Inhibition_pep_92,7.140895131805434e-25
193,Glu_Growth_Glycolysis_C1,PFK13_85,3.225878434601129e-39
194,Glu_Growth_Glycolysis_C1,FBA13,1.1020241705491134
195,Glu_Growth_Glycolysis_C1,PFK21,0.01911637262396284
196,Glu_Growth_Glycolysis_C1,FBP14,0.22585435258145026
197,Glu_Growth_Glycolysis_C1,FBA22,0.004320902851219444
198,Glu_Growth_Glycolysis_C1,PFK12_86,1.410130095821231e-51
199,Glu_Growth_Glycolysis_C1,PFK15_84,5.679453390945251e-27
200,Glu_Growth_Glycolysis_C1,FBP21,0.0018986013182909914
201,Glu_Growth_Glycolysis_C1,PFK1_Inhibition_pep_93,7.157051003144361e-25
202,Glu_Growth_Glycolysis_C1,PFK14_86,1.410130095821231e-51
203,Glu_Growth_Glycolysis_C1,FBA11,1.102024170549118
204,Glu_Growth_Glycolysis_C1,PFK1_Inhibition_pep_94,7.148973067474897e-25
205,Glu_Growth_Glycolysis_C1,FBP24,0.00189860131829106
206,Glu_Growth_Glycolysis_C1,PFK11_85,3.225721802549441e-39
207,Glu_Growth_Glycolysis_C1,LDH_D3,1.070891883345193e-05
208,Glu_Growth_Glycolysis_C1,SK_g6p_c,0.9457223284387865
209,Glu_Growth_Glycolysis_C1,FBP23,0.0018986013182909912
210,Glu_Growth_Glycolysis_C1,PFK1_TransitionStep,0.0
211,Glu_Growth_Glycolysis_C1,PFK13_86,1.410133589216828e-51
212,Glu_Growth_Glycolysis_C1,PFK1_Inhibition_pep_95,1.4825031437382266e-24
213,Glu_Growth_Glycolysis_C1,FBA12,1.1020241705409717
214,Glu_Growth_Glycolysis_C1,PFK1_Activation_gdp_90,0.0
215,Glu_Growth_Glycolysis_C1,PFK12_85,3.3218883386723004e-39
216,Glu_Growth_Glycolysis_C1,PFK11_87,2.1178516661652032e-66
217,Glu_Growth_Glycolysis_C1,SK_f6p_c,2.052067401839104
218,Glu_Growth_Glycolysis_C1,PPS4,0.04823129635451551
219,Glu_Growth_Glycolysis_C1,GAPD2,2.128798001424654
220,Glu_Growth_Glycolysis_C1,PFK13_87,2.1178502955361642e-66
221,Glu_Growth_Glycolysis_C1,PFK14_87,2.1178502955039135e-66
222,Glu_Growth_Glycolysis_C1,GAPD1,2.1287980014244567
223,Glu_Growth_Glycolysis_C1,PFK15,1.3149816546761044
224,Glu_Growth_Glycolysis_C1,PFK15_85,3.321887310962196e-39
225,Glu_Growth_Glycolysis_C1,PFK23,0.019116372623962846
226,Glu_Growth_Glycolysis_C1,LDH_D2,1.0708918833441522e-05
227,Glu_Growth_Glycolysis_C1,TPI3,1.1063352078199387
228,Glu_Growth_Glycolysis_C1,PFK25,0.019116372623962853
229,Glu_Growth_Glycolysis_C1,FBP12,0.22585435258145903
230,Glu_Growth_Glycolysis_C1,TPI2,1.106335205427008
231,Glu_Growth_Glycolysis_C1,PFK11_84,1.9017876271670964e-26
232,Glu_Growth_Glycolysis_C1,PFK15_87,2.1178502955038207e-66
233,Glu_Growth_Glycolysis_C1,PFK1_Activation_gdp_88,9.390600215750925e-27
234,Glu_Growth_Glycolysis_C1,FBA23,0.00432090285120358
235,Glu_Growth_Glycolysis_C1,FBP11,0.22585435258145026
236,Glu_Growth_Glycolysis_C1,PFK1_Activation_gdp_89,-9.685774985413136e-41
237,Glu_Growth_Glycolysis_C1,LDH_D4,1.0708918833441807e-05
238,Glu_Growth_Glycolysis_C1,TPI1,1.1063352054268307
239,Glu_Growth_Glycolysis_C1,PFK11_86,1.4101300545441502e-51
240,Glu_Growth_Glycolysis_C1,FBA24,0.004320902851203585
241,Glu_Growth_Glycolysis_C1,PFK12_87,2.1178502955038328e-66
242,Glu_Growth_Glycolysis_C1,PFK14_85,3.3218883386963834e-39
243,Glu_Growth_Glycolysis_C1,PFK12_84,8.885729236409477e-27
244,Glu_Growth_Glycolysis_C10,PYK12,0.4484492779941718
245,Glu_Growth_Glycolysis_C10,PFK23,0.02085126047456806
246,Glu_Growth_Glycolysis_C10,PFK11_86,1.774107576944344e-52
247,Glu_Growth_Glycolysis_C10,PFK12_86,1.7741074931934486e-52
248,Glu_Growth_Glycolysis_C10,PFK21,0.020851260474568006
249,Glu_Growth_Glycolysis_C10,PYK13,0.4484492779942154
250,Glu_Growth_Glycolysis_C10,SK_nadh_c,2.358826265221895
251,Glu_Growth_Glycolysis_C10,SK_nad_c,2.3588262652216425
252,Glu_Growth_Glycolysis_C10,PYK11,0.4484492779942153
253,Glu_Growth_Glycolysis_C10,PFK1_TransitionStep,0.0
254,Glu_Growth_Glycolysis_C10,PFK22,0.020851260474557876
255,Glu_Growth_Glycolysis_C10,GAPD3,2.358839086489752
256,Glu_Growth_Glycolysis_C10,PYK14,0.4484492779884022
257,Glu_Growth_Glycolysis_C10,PPS3,0.048263257956939726
258,Glu_Growth_Glycolysis_C10,PFK14_87,1.3951749045653382e-67
259,Glu_Growth_Glycolysis_C10,PFK12_87,1.3951749045648177e-67
260,Glu_Growth_Glycolysis_C10,SK_h_c,0.0
261,Glu_Growth_Glycolysis_C10,PPS2,0.048263257956939754
262,Glu_Growth_Glycolysis_C10,PFK15_87,1.39517490456479e-67
263,Glu_Growth_Glycolysis_C10,PPS1,0.04826325795693976
264,Glu_Growth_Glycolysis_C10,PFK1_Activation_gdp_88,-1.7771458472818954e-26
265,Glu_Growth_Glycolysis_C10,PFK11_87,1.3951179188840433e-67
266,Glu_Growth_Glycolysis_C10,SK_h2o_c,0.0
267,Glu_Growth_Glycolysis_C10,PYK25,0.012742247622608699
268,Glu_Growth_Glycolysis_C10,PFK1_Activation_gdp_89,-5.739718509874451e-42
269,Glu_Growth_Glycolysis_C10,PYK24,0.012742247622608699
270,Glu_Growth_Glycolysis_C10,PFK1_Inhibition_pep_95,-2.519669694018949e-23
271,Glu_Growth_Glycolysis_C10,PFK1_Activation_gdp_90,2.039157646249539e-56
272,Glu_Growth_Glycolysis_C10,SK_pi_c,2.079524712821269
273,Glu_Growth_Glycolysis_C10,PYK23,0.012742247622608671
274,Glu_Growth_Glycolysis_C10,PFK1_Activation_gdp_91,9.055679078826712e-72
275,Glu_Growth_Glycolysis_C10,PYK22,0.0127422476226087
276,Glu_Growth_Glycolysis_C10,PFK1_Inhibition_pep_92,7.589382120174029e-23
277,Glu_Growth_Glycolysis_C10,SK_dhap_c,-0.00015589586990003444
278,Glu_Growth_Glycolysis_C10,ENO3,2.4232487284225286
279,Glu_Growth_Glycolysis_C10,PYK21,0.012742247622608699
280,Glu_Growth_Glycolysis_C10,PFK1_Inhibition_pep_93,7.411021300592282e-23
281,Glu_Growth_Glycolysis_C10,PYK15,0.44844927799421525
282,Glu_Growth_Glycolysis_C10,SK_g3p_c,-0.38100897048061766
283,Glu_Growth_Glycolysis_C10,PFK1_Inhibition_pep_94,7.16157464711926e-23
284,Glu_Growth_Glycolysis_C10,PFK13_86,1.7741436206488332e-52
285,Glu_Growth_Glycolysis_C10,PFK15_86,1.7741074931934363e-52
286,Glu_Growth_Glycolysis_C10,PFK14_86,1.7741074931934497e-52
287,Glu_Growth_Glycolysis_C10,FBP13,0.22775486624731464
288,Glu_Growth_Glycolysis_C10,PFK15_85,1.479702514702255e-39
289,Glu_Growth_Glycolysis_C10,LDH_D5,-1.282105450825844e-05
290,Glu_Growth_Glycolysis_C10,PGK6,8.354471121699817e-09
291,Glu_Growth_Glycolysis_C10,PFK14_84,3.406188520647124e-26
292,Glu_Growth_Glycolysis_C10,FBA14,1.3682314335310313
293,Glu_Growth_Glycolysis_C10,PGI2,-0.3065738645004643
294,Glu_Growth_Glycolysis_C10,PGK5,2.3588390779219357
295,Glu_Growth_Glycolysis_C10,FBA21,0.0017705427824452613
296,Glu_Growth_Glycolysis_C10,PGK4,2.35883905903853
297,Glu_Growth_Glycolysis_C10,PFK13_84,-7.025178703340374e-24
298,Glu_Growth_Glycolysis_C10,FBA22,0.0017705427824354913
299,Glu_Growth_Glycolysis_C10,PGI3,-0.30657386450046253
300,Glu_Growth_Glycolysis_C10,PGK3,2.7237808423919304e-08
301,Glu_Growth_Glycolysis_C10,FBA23,0.0017705427824354094
302,Glu_Growth_Glycolysis_C10,PGK2,8.354471121743527e-09
303,Glu_Growth_Glycolysis_C10,FBA13,1.368231433531029
304,Glu_Growth_Glycolysis_C10,PFK12_84,0.0
305,Glu_Growth_Glycolysis_C10,PFK11_84,1.67593979055375e-26
306,Glu_Growth_Glycolysis_C10,PFK11,1.5802018313369341
307,Glu_Growth_Glycolysis_C10,PGK1,2.358839077921914
308,Glu_Growth_Glycolysis_C10,TPI1,1.3698460804434944
309,Glu_Growth_Glycolysis_C10,TPI2,1.369846080443555
310,Glu_Growth_Glycolysis_C10,GAPD6,2.358839086276248
311,Glu_Growth_Glycolysis_C10,PFK15,1.580201831336808
312,Glu_Growth_Glycolysis_C10,TPI3,1.3698460832238197
313,Glu_Growth_Glycolysis_C10,PFK12,1.5802018313552253
314,Glu_Growth_Glycolysis_C10,GAPD5,2.3588390862764754
315,Glu_Growth_Glycolysis_C10,GAPD4,2.358839086276589
316,Glu_Growth_Glycolysis_C10,GAPD1,2.35883908627693
317,Glu_Growth_Glycolysis_C10,PFK14,1.5802018313843291
318,Glu_Growth_Glycolysis_C10,PFK13,1.5802018313365807
