,model,init_conds,value
69,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp,1.0298789610408295e-35
70,Glu_Growth_Glycolysis_C0,E_PFK2_c,1.9243563618875646e-10
71,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep_pep_pep,2.8174190998987034e-14
72,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp,7.769694069147662e-50
73,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep_pep,1.3388005288148776e-13
74,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep,2.3856765612564924e-13
75,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp_gdp,1.58898244420047e-49
76,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep,1.8894035809364004e-13
77,Glu_Growth_Glycolysis_C0,E_PFK1_T_c,5.6113734405904785e-14
78,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp_gdp,2.065096232371563e-58
79,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,1.1380298843556278e-73
80,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,6.831534083712223e-69
81,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp_gdp,1.879531168329566e-46
82,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,1.5876184526513363e-68
83,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp_gdp,2.560580897540275e-56
84,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,4.1124497326402794e-67
85,Glu_Growth_Glycolysis_C0,E_FBP1_c_f6p,2.3069471574398762e-06
86,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp,2.6348551935439786e-35
87,Glu_Growth_Glycolysis_C0,E_FBP1_c_f6p_pi,1.9900633957573797e-07
88,Glu_Growth_Glycolysis_C0,E_FBP2_c,3.5767857092159785e-06
89,Glu_Growth_Glycolysis_C0,E_GAPD_c_nad,0.04668336685630305
90,Glu_Growth_Glycolysis_C0,E_PFK1_c,2.2445467246686114e-07
91,Glu_Growth_Glycolysis_C0,E_GAPD_c,2.806256533877784e-07
92,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p,2.764256626176298e-06
93,Glu_Growth_Glycolysis_C0,E_TPI_c_g3p,1.600844723920388e-05
94,Glu_Growth_Glycolysis_C0,E_TPI_c_dhap,1.0159170561026988e-05
95,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp,0.03564150526280621
96,Glu_Growth_Glycolysis_C0,E_TPI_c,2.813619241671146e-08
97,Glu_Growth_Glycolysis_C0,E_FBA2_c_dhap_g3p,1.1325212253453648e-13
98,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp,1.7247611322248768e-10
99,Glu_Growth_Glycolysis_C0,E_FBA2_c_dhap,0.0007667641083792604
100,Glu_Growth_Glycolysis_C0,E_FBA2_c_fdp,2.0232315653641763e-09
101,Glu_Growth_Glycolysis_C0,E_PGI_c_f6p,1.2870945735981118e-05
102,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp,1.7759722121894433e-08
103,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp,3.971248534032438e-21
104,Glu_Growth_Glycolysis_C0,E_FBA1_c_dhap_g3p,1.3339640190585692e-06
105,Glu_Growth_Glycolysis_C0,E_FBA1_c_dhap,0.0006747674131831491
106,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp,2.3743313781119263e-25
107,Glu_Growth_Glycolysis_C0,E_FBA1_c_fdp,0.002123982172050547
108,Glu_Growth_Glycolysis_C0,E_FBA1_c,1.1893038120660574e-06
109,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp,1.3209485267080037e-22
110,Glu_Growth_Glycolysis_C0,E_FBP2_c_f6p_pi,1.3846448678030394e-05
111,Glu_Growth_Glycolysis_C0,E_FBP2_c_f6p,6.401527393835325e-09
112,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp,2.9064140907841694e-21
113,Glu_Growth_Glycolysis_C0,E_FBP2_c_fdp,2.4746372143767517e-11
114,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp,1.1561799824309644e-23
115,Glu_Growth_Glycolysis_C0,E_FBA2_c,2.5178462487765924e-09
116,Glu_Growth_Glycolysis_C0,E_LDH_D_c_pyr,1.4862054630074692e-11
117,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp_gdp,8.59176427551796e-65
118,Glu_Growth_Glycolysis_C0,g6p_c,0.004849225111313878
119,Glu_Growth_Glycolysis_C0,E_LDH_D_c_lac__D_nad,9.252272295775833e-09
120,Glu_Growth_Glycolysis_C1,E_TPI_c_dhap,1.0833754903907876e-05
121,Glu_Growth_Glycolysis_C1,E_PGI_c,2.1159440662320785e-07
122,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p,6.45665750198649e-11
123,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp,0.0001452551734959823
124,Glu_Growth_Glycolysis_C1,E_PGMd_c_3pg,2.1136185920172754e-08
125,Glu_Growth_Glycolysis_C1,_2pg_c,0.00012485400764735978
126,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap_g3p,9.075953810255848e-07
127,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp,8.348486234960611e-22
128,Glu_Growth_Glycolysis_C1,E_PGK_c,2.3271957886998787e-05
129,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr_atp,1.1041538404090569e-07
130,Glu_Growth_Glycolysis_C1,E_FBA2_c,3.799808213309474e-08
131,Glu_Growth_Glycolysis_C1,fdp_c,0.0017822092972876254
132,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg_atp,6.919163728082342e-06
133,Glu_Growth_Glycolysis_C1,E_LDH_D_c_nadh_pyr,1.9662244381989735e-11
134,Glu_Growth_Glycolysis_C1,dhap_c,0.0022494675492492435
135,Glu_Growth_Glycolysis_C1,E_ENO_c_pep,2.542779993045974e-05
136,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep,2.420559263812762e-15
137,Glu_Growth_Glycolysis_C1,E_PGMd_c,3.715046312659273e-09
138,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p_pi,1.0843331547327699e-07
139,Glu_Growth_Glycolysis_C1,E_FBP1_c,1.958746311637405e-08
140,Glu_Growth_Glycolysis_C1,nadh_c,4.097740007504036e-05
141,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp,1.3321414667650018e-57
142,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,4.791443943509121e-68
143,Glu_Growth_Glycolysis_C1,E_PYK2_c,1.0193571215584399e-06
144,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p,2.3060007838792215e-06
145,Glu_Growth_Glycolysis_C1,E_LDH_D_c,8.043553721740255e-08
146,Glu_Growth_Glycolysis_C1,E_PGMd_c_2pg,4.985737666860634e-09
147,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp,1.4779361875546666e-24
148,Glu_Growth_Glycolysis_C1,E_FBA1_c,1.764900277491442e-05
149,Glu_Growth_Glycolysis_C1,E_PGK_c_13dpg,1.483958344494032e-13
150,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp,9.120285919849043e-37
151,Glu_Growth_Glycolysis_C1,gdp_c,0.0005138731457846942
152,Glu_Growth_Glycolysis_C1,g3p_c,6.689214215724123e-05
153,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp,1.1161713686369307e-10
154,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp_pi,4.384596911761292e-10
155,Glu_Growth_Glycolysis_C1,E_FBA1_c_fdp,0.0016619271991636703
156,Glu_Growth_Glycolysis_C1,E_FBP1_c_fdp,7.401970136692647e-10
157,Glu_Growth_Glycolysis_C1,atp_c,0.006521501562424521
158,Glu_Growth_Glycolysis_C1,f6p_c,0.006531766416252239
159,Glu_Growth_Glycolysis_C1,E_PGK_c_adp,7.036999740955776e-08
160,Glu_Growth_Glycolysis_C1,amp_c,0.003112498083847503
161,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp,2.069765420978435e-25
162,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp,2.1407488422719115e-38
163,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap,0.0018855227993643145
164,Glu_Growth_Glycolysis_C1,E_PYK1_c_pyr_atp,4.003270019248497e-06
165,Glu_Growth_Glycolysis_C1,E_FBA2_c_fdp,1.625044619212783e-09
166,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,1.4441148348712395e-69
167,Glu_Growth_Glycolysis_C1,E_PGI_c_g6p,9.459322840253735e-07
168,Glu_Growth_Glycolysis_C1,pi_c,0.0003979440699391473
169,Glu_Growth_Glycolysis_C1,E_PPS_c,1.2298638864193116e-07
170,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp,1.7201268736158905e-30
171,Glu_Growth_Glycolysis_C1,E_PFK2_c_fdp,7.819966386241194e-08
172,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp,5.641415231554887e-51
173,Glu_Growth_Glycolysis_C1,E_TPI_c_g3p,1.707143247293864e-05
174,Glu_Growth_Glycolysis_C1,E_GAPD_c_nadh,2.113065279681041e-06
175,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p,1.148372372530188e-07
176,Glu_Growth_Glycolysis_C1,g6p_c,0.0023951186919404224
177,Glu_Growth_Glycolysis_C1,pyr_c,0.00031163357298052074
178,Glu_Growth_Glycolysis_C1,E_PYK2_c_pep_adp,6.362289355950398e-14
179,Glu_Growth_Glycolysis_C1,E_PYK2_c_pyr_atp,2.5018239467450848e-09
180,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p_atp,6.87492563858839e-15
181,Glu_Growth_Glycolysis_C1,E_GAPD_c,7.456790546311098e-08
182,Glu_Growth_Glycolysis_C1,E_PYK1_c,2.8447546397350706e-07
183,Glu_Growth_Glycolysis_C1,E_PGMi_c_3pg,3.507286480932061e-05
184,Glu_Growth_Glycolysis_C1,nad_c,0.20473216167879454
185,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad,0.03944297240007884
186,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,2.0894951470901456e-70
187,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp,9.781907249358447e-48
188,Glu_Growth_Glycolysis_C1,h2o_c,1.0
189,Glu_Growth_Glycolysis_C1,E_FBP2_c_f6p_pi,4.288736225329864e-06
190,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep,2.4988717521829078e-14
191,Glu_Growth_Glycolysis_C1,E_PGI_c_f6p,1.1614950767370996e-05
192,Glu_Growth_Glycolysis_C1,E_FBA2_c_dhap,0.0021787260040663533
193,Glu_Growth_Glycolysis_C1,E_PYK2_c_adp,4.31554661743217e-06
194,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,3.3972710422327883e-75
195,Glu_Growth_Glycolysis_C1,E_PPS_c_pep,3.585396288417764e-07
196,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp_gdp,3.6662176267416365e-66
197,Glu_Growth_Glycolysis_C1,E_GAPD_c_nadh_13dpg,1.1443115940571201e-10
198,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep_pep,1.8833958323513363e-16
199,Glu_Growth_Glycolysis_C1,E_PYK1_c_adp,5.503535634973516e-07
200,Glu_Growth_Glycolysis_C1,pep_c,0.00023342407448361164
201,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp,0.0006802405195372232
202,Glu_Growth_Glycolysis_C1,E_PGMi_c_2pg,4.701869780240106e-06
203,Glu_Growth_Glycolysis_C1,E_PYK2_c_atp,1.5315617769712204e-07
204,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr,2.233865057492974e-09
205,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp,1.4470662073991278e-12
206,Glu_Growth_Glycolysis_C1,h_c,1.0
207,Glu_Growth_Glycolysis_C1,E_PFK2_c_fdp_adp,3.527219660154818e-08
208,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp,1.8319334765166647e-44
209,Glu_Growth_Glycolysis_C1,E_FBA2_c_dhap_g3p,8.360320378648674e-14
210,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p,3.3222672739242125e-07
211,Glu_Growth_Glycolysis_C1,E_TPI_c,1.5932985393766614e-07
212,Glu_Growth_Glycolysis_C1,E_PGMi_c,4.920715715845888e-06
213,Glu_Growth_Glycolysis_C1,E_PFK2_c,1.7618533637196553e-10
214,Glu_Growth_Glycolysis_C1,E_PFK1_c,8.028928278630265e-08
215,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp,3.1501640837019804e-50
216,Glu_Growth_Glycolysis_C1,adp_c,0.0005127421469317266
217,Glu_Growth_Glycolysis_C1,E_FBP2_c_f6p,6.0012754661574665e-09
218,Glu_Growth_Glycolysis_C1,_13dpg_c,4.6005852762313025e-05
219,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep,1.1665976654297557e-14
220,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp,3.2552860729013e-36
221,Glu_Growth_Glycolysis_C1,E_LDH_D_c_lac__D_nad,2.4047136475928252e-08
222,Glu_Growth_Glycolysis_C1,_3pg_c,0.0017929900815301003
223,Glu_Growth_Glycolysis_C1,E_LDH_D_c_pyr,1.8295106889398563e-11
224,Glu_Growth_Glycolysis_C1,E_FBP2_c_fdp,1.3962661335761764e-11
225,Glu_Growth_Glycolysis_C1,lac__D_c,0.001389413614656919
226,Glu_Growth_Glycolysis_C1,E_PGK_c_13dpg_adp,8.527980338296667e-08
227,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp,6.651153383290317e-22
228,Glu_Growth_Glycolysis_C1,E_ENO_c,2.6298852617475187e-06
229,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp,1.995686413038316e-59
230,Glu_Growth_Glycolysis_C1,E_PFK1_T_c,2.0072344408764062e-14
231,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg,3.7093831443780175e-06
232,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p_pi,6.559328296793671e-08
233,Glu_Growth_Glycolysis_C1,E_PGK_c_atp,9.578888030526657e-06
234,Glu_Growth_Glycolysis_C1,E_LDH_D_c_lac__D,3.1743138429577557e-12
235,Glu_Growth_Glycolysis_C1,E_PYK1_c_pep_adp,1.3386385046779888e-13
236,Glu_Growth_Glycolysis_C1,E_FBP2_c,3.7920806547001295e-05
237,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp,2.6458466749606058e-24
238,Glu_Growth_Glycolysis_C1,E_PYK1_c_atp,0.0033871645380642514
239,Glu_Growth_Glycolysis_C1,E_ENO_c_2pg,2.539824452262123e-06
240,Glu_Growth_Glycolysis_C10,E_PFK2_c_fdp_adp,4.263821964755451e-08
241,Glu_Growth_Glycolysis_C10,E_LDH_D_c_lac__D,2.3903385946167137e-11
242,Glu_Growth_Glycolysis_C10,amp_c,0.003826309377920266
243,Glu_Growth_Glycolysis_C10,nadh_c,9.458613029384896e-06
244,Glu_Growth_Glycolysis_C10,E_PPS_c_pep_amp,0.00018254665480950692
245,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,6.2125175241346405e-68
246,Glu_Growth_Glycolysis_C10,E_FBA2_c_dhap_g3p,1.605428231472995e-14
247,Glu_Growth_Glycolysis_C10,E_PGK_c,1.2572462232637399e-06
248,Glu_Growth_Glycolysis_C10,E_FBP2_c,3.7853348065703757e-06
249,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp,2.2690081862248878e-50
250,Glu_Growth_Glycolysis_C10,E_GAPD_c_nadh_13dpg,2.667802249625379e-10
251,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp_gdp,2.455088229247893e-21
252,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp,2.6880652457038583e-38
253,Glu_Growth_Glycolysis_C10,E_PGMi_c_2pg,1.0958985628272855e-05
254,Glu_Growth_Glycolysis_C10,E_PYK1_c_adp,2.6375263178646223e-07
255,Glu_Growth_Glycolysis_C10,E_PYK2_c,7.73965646350231e-08
256,Glu_Growth_Glycolysis_C10,_3pg_c,0.0023093848234384193
257,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp,2.1282185134529076e-24
258,Glu_Growth_Glycolysis_C10,E_LDH_D_c_pyr,1.0167714971081659e-10
259,Glu_Growth_Glycolysis_C10,lac__D_c,0.0011014136418179066
260,Glu_Growth_Glycolysis_C10,E_PPS_c_pyr,7.397328261780753e-09
261,Glu_Growth_Glycolysis_C10,E_FBA1_c_dhap,0.0003408251424719227
262,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp,5.170395626266702e-10
263,Glu_Growth_Glycolysis_C10,E_PGK_c_13dpg_adp,5.720894114185379e-08
264,Glu_Growth_Glycolysis_C10,E_PGK_c_adp,2.7344274914435115e-08
265,Glu_Growth_Glycolysis_C10,E_PGI_c_g6p,7.08787573646448e-06
266,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,9.627702574525682e-71
267,Glu_Growth_Glycolysis_C10,E_FBA2_c_fdp,4.220807460990943e-10
268,Glu_Growth_Glycolysis_C10,E_PYK1_c_atp,0.00013271711937630078
269,Glu_Growth_Glycolysis_C10,dhap_c,0.00898626134651422
270,Glu_Growth_Glycolysis_C10,E_LDH_D_c_nadh_pyr,2.0711523226177474e-11
271,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp,4.019488901111464e-50
272,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep_pep,1.233152854651467e-14
273,Glu_Growth_Glycolysis_C10,E_FBA2_c,5.674582554893061e-10
274,Glu_Growth_Glycolysis_C10,E_PYK1_c,3.099340963358931e-08
275,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp,5.330951172539361e-08
276,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep,7.795815048009364e-14
277,Glu_Growth_Glycolysis_C10,E_FBP1_c,1.1373593171021123e-09
278,Glu_Growth_Glycolysis_C10,E_PYK1_c_pep_adp,1.3012551673376673e-13
279,Glu_Growth_Glycolysis_C10,E_PYK2_c_pep_adp,6.811421360828397e-14
280,Glu_Growth_Glycolysis_C10,fdp_c,0.030997189602801
281,Glu_Growth_Glycolysis_C10,E_GAPD_c_nad_g3p_pi,2.517711995794318e-07
282,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp,2.546573914300358e-60
283,Glu_Growth_Glycolysis_C10,E_PGK_c_3pg_atp,1.7552932931601776e-07
284,Glu_Growth_Glycolysis_C10,E_PPS_c_pyr_atp,1.3709753438585414e-07
285,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,1.6315468838028422e-75
286,Glu_Growth_Glycolysis_C10,E_ENO_c_pep,2.461965141975287e-05
287,Glu_Growth_Glycolysis_C10,E_PGI_c,7.66302587377895e-07
288,Glu_Growth_Glycolysis_C10,atp_c,0.0023411144929908825
289,Glu_Growth_Glycolysis_C10,E_PGMd_c_3pg,3.060449133135147e-08
290,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp,1.288467868100174e-35
291,Glu_Growth_Glycolysis_C10,_2pg_c,0.00026313152106957594
292,Glu_Growth_Glycolysis_C10,E_FBP1_c_f6p_pi,1.1960676663666688e-07
293,Glu_Growth_Glycolysis_C10,E_PPS_c_pep,3.6652998619815313e-07
294,Glu_Growth_Glycolysis_C10,E_PGMi_c_3pg,5.77453554400109e-05
295,Glu_Growth_Glycolysis_C10,E_PFK2_c_f6p,1.9890837228079337e-10
296,Glu_Growth_Glycolysis_C10,E_PYK2_c_adp,2.2728400483486765e-06
297,Glu_Growth_Glycolysis_C10,E_FBP2_c_fdp,2.424157311012265e-11
298,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp,3.2518357721332885e-21
299,Glu_Growth_Glycolysis_C10,E_GAPD_c,3.5598173743820915e-07
300,Glu_Growth_Glycolysis_C10,E_FBA1_c_dhap_g3p,3.737920143845947e-07
301,Glu_Growth_Glycolysis_C10,E_FBA2_c_dhap,0.00013002508515897802
302,Glu_Growth_Glycolysis_C10,nad_c,0.02564776745903807
303,Glu_Growth_Glycolysis_C10,E_PFK1_c,3.0776192069066106e-07
304,Glu_Growth_Glycolysis_C10,g6p_c,0.005023012956922733
305,Glu_Growth_Glycolysis_C10,h_c,1.0
306,Glu_Growth_Glycolysis_C10,E_PGMd_c,4.018042595907595e-09
307,Glu_Growth_Glycolysis_C10,pi_c,0.0007335047983194601
308,Glu_Growth_Glycolysis_C10,E_PGMi_c,5.4682562164825625e-06
309,Glu_Growth_Glycolysis_C10,E_FBP2_c_f6p_pi,8.25015597057497e-06
310,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp_gdp,1.4984070256870635e-65
311,Glu_Growth_Glycolysis_C10,gdp_c,0.0005221791011102804
312,Glu_Growth_Glycolysis_C10,E_PGK_c_3pg,2.6186014934252387e-07
