,model,fluxes,value
51,Pyr_Growth_Glycolysis_C0,PYK23,0.03216070409325111
52,Pyr_Growth_Glycolysis_C0,SK__3pg_c,0.11574014763260813
53,Pyr_Growth_Glycolysis_C0,PYK22,0.03216070409325112
54,Pyr_Growth_Glycolysis_C0,PYK21,0.03216070409325111
55,Pyr_Growth_Glycolysis_C0,SK_pep_c,0.10270808266546565
56,Pyr_Growth_Glycolysis_C0,PYK15,0.1421583082203783
57,Pyr_Growth_Glycolysis_C0,PPS2,0.5786752571613505
58,Pyr_Growth_Glycolysis_C0,PFK14_84,3.363381858322789e-28
59,Pyr_Growth_Glycolysis_C0,PGK5,-0.18590801388497935
60,Pyr_Growth_Glycolysis_C0,PGK4,-0.18590796028843215
61,Pyr_Growth_Glycolysis_C0,PFK14_87,-6.263555262629635e-26
62,Pyr_Growth_Glycolysis_C0,FBA13,-0.09317832433619222
63,Pyr_Growth_Glycolysis_C0,PFK15_87,-1.1170564363864922e-25
64,Pyr_Growth_Glycolysis_C0,FBA12,-0.09317832433612239
65,Pyr_Growth_Glycolysis_C0,FBA11,-0.09317832433619223
66,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_88,-1.3457257068255762e-25
67,Pyr_Growth_Glycolysis_C0,FBP24,0.007287944005359037
68,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_89,-1.3428733310217404e-25
69,Pyr_Growth_Glycolysis_C0,FBP23,0.007287944005360478
70,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_90,-1.3428729956657802e-25
71,Pyr_Growth_Glycolysis_C0,FBP22,0.0072879440053604735
72,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_91,-1.342872994759418e-25
73,Pyr_Growth_Glycolysis_C0,FBA14,-0.09317832433619166
74,Pyr_Growth_Glycolysis_C0,FBP21,0.007287944005360479
75,Pyr_Growth_Glycolysis_C0,FBP14,0.12117697571557073
76,Pyr_Growth_Glycolysis_C0,FBP13,0.12117697571564195
77,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_93,2.565293874680077e-22
78,Pyr_Growth_Glycolysis_C0,FBP12,0.12117697571564194
79,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_94,2.3434026753627274e-21
80,Pyr_Growth_Glycolysis_C0,FBP11,0.12117697571562758
81,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_95,6.898686308692251e-21
82,Pyr_Growth_Glycolysis_C0,PFK25,0.004686581386242983
83,Pyr_Growth_Glycolysis_C0,PFK1_TransitionStep,0.0
84,Pyr_Growth_Glycolysis_C0,PFK24,0.004686581386242983
85,Pyr_Growth_Glycolysis_C0,PFK23,0.004686581386242983
86,Pyr_Growth_Glycolysis_C0,PFK21,0.004686581386242984
87,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_92,-4.362085261510107e-26
88,Pyr_Growth_Glycolysis_C0,PFK13_87,-1.1170570347311406e-25
89,Pyr_Growth_Glycolysis_C0,FBA21,-0.010476661224237516
90,Pyr_Growth_Glycolysis_C0,PFK12_87,2.2581596000134106e-26
91,Pyr_Growth_Glycolysis_C0,PFK15_84,2.5963846766273204e-28
92,Pyr_Growth_Glycolysis_C0,PGK3,-5.426124966340551e-08
93,Pyr_Growth_Glycolysis_C0,PFK11_85,1.875063235603229e-30
94,Pyr_Growth_Glycolysis_C0,PGK2,-6.646678676197615e-10
95,Pyr_Growth_Glycolysis_C0,PFK12_85,2.1241559103918134e-37
96,Pyr_Growth_Glycolysis_C0,PGK1,-0.18590801388496914
97,Pyr_Growth_Glycolysis_C0,PFK13_85,-3.353521788061283e-32
98,Pyr_Growth_Glycolysis_C0,GAPD6,-0.18590801454964678
99,Pyr_Growth_Glycolysis_C0,GAPD5,-0.18590801454964723
100,Pyr_Growth_Glycolysis_C0,PFK14_85,2.1550508781594507e-37
101,Pyr_Growth_Glycolysis_C0,GAPD4,-0.18590801454964678
102,Pyr_Growth_Glycolysis_C0,PFK15_85,1.977220025943585e-37
103,Pyr_Growth_Glycolysis_C0,GAPD3,-0.18590801455138717
104,Pyr_Growth_Glycolysis_C0,PFK11_86,7.66972905736216e-34
105,Pyr_Growth_Glycolysis_C0,GAPD2,-0.18590801454964706
106,Pyr_Growth_Glycolysis_C0,PFK12_86,4.877820199479654e-35
107,Pyr_Growth_Glycolysis_C0,GAPD1,-0.18590801454964723
108,Pyr_Growth_Glycolysis_C0,TPI3,-0.08964313706383109
109,Pyr_Growth_Glycolysis_C0,PFK13_86,2.2928395730134186e-31
110,Pyr_Growth_Glycolysis_C0,TPI2,-0.08964313721662347
111,Pyr_Growth_Glycolysis_C0,PFK14_86,4.877819789102167e-35
112,Pyr_Growth_Glycolysis_C0,TPI1,-0.0896431372166262
113,Pyr_Growth_Glycolysis_C0,PFK15_86,4.877820198232946e-35
114,Pyr_Growth_Glycolysis_C0,FBA24,-0.010476661224237547
115,Pyr_Growth_Glycolysis_C0,PFK11_87,-1.1170475258522042e-25
116,Pyr_Growth_Glycolysis_C0,FBA23,-0.010476661224237549
117,Pyr_Growth_Glycolysis_C0,FBA22,-0.010476661224235073
118,Pyr_Growth_Glycolysis_C0,SK_adp_c,0.036398936396590295
119,Pyr_Growth_Glycolysis_C0,LDH_D4,-0.13677622128333522
120,Pyr_Growth_Glycolysis_C0,PFK22,0.0046865813862429825
121,Pyr_Growth_Glycolysis_C0,SK_g6p_c,0.1708992757213917
122,Pyr_Growth_Glycolysis_C0,LDH_D5,-0.13677622128333528
123,Pyr_Growth_Glycolysis_C1,TPI3,-0.08969591022469103
124,Pyr_Growth_Glycolysis_C1,PFK12_86,8.640366195052005e-55
125,Pyr_Growth_Glycolysis_C1,GAPD2,-0.1847107577457876
126,Pyr_Growth_Glycolysis_C1,FBP21,0.014768848240460875
127,Pyr_Growth_Glycolysis_C1,SK_amp_c,0.6834602635000332
128,Pyr_Growth_Glycolysis_C1,SK_nad_c,0.3257379507680128
129,Pyr_Growth_Glycolysis_C1,PGK9,-0.1847107577457877
130,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_95,-1.7618285302889447e-19
131,Pyr_Growth_Glycolysis_C1,PFK11_84,-2.159349352835714e-28
132,Pyr_Growth_Glycolysis_C1,PFK11_86,8.640366370753638e-55
133,Pyr_Growth_Glycolysis_C1,GAPD3,-0.18471075774596102
134,Pyr_Growth_Glycolysis_C1,PYK14,0.1611160058528185
135,Pyr_Growth_Glycolysis_C1,FBP11,0.1263139320525397
136,Pyr_Growth_Glycolysis_C1,SK_fdp_c,-1.969823695465232e-17
137,Pyr_Growth_Glycolysis_C1,PGMi1,-0.23734468518698415
138,Pyr_Growth_Glycolysis_C1,SK_g6p_c,0.12580263386603024
139,Pyr_Growth_Glycolysis_C1,PFK15,0.0333936977598899
140,Pyr_Growth_Glycolysis_C1,PYK25,0.02794475036716479
141,Pyr_Growth_Glycolysis_C1,TPI1,-0.08969591024810697
142,Pyr_Growth_Glycolysis_C1,SK_adp_c,0.03524375062021276
143,Pyr_Growth_Glycolysis_C1,PPS1,0.6834602635000333
144,Pyr_Growth_Glycolysis_C1,PFK14_86,8.640366195052005e-55
145,Pyr_Growth_Glycolysis_C1,PGMi3,-0.23734468518698426
146,Pyr_Growth_Glycolysis_C1,PFK14,0.033393697759890095
147,Pyr_Growth_Glycolysis_C1,TPI2,-0.08969591024810473
148,Pyr_Growth_Glycolysis_C1,SK_g3p_c,0.006474183370007012
149,Pyr_Growth_Glycolysis_C1,PYK13,0.1611160061837165
150,Pyr_Growth_Glycolysis_C1,FBP22,0.01476884824046089
151,Pyr_Growth_Glycolysis_C1,PFK13_86,8.640358008576858e-55
152,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_91,-1.7686873200833423e-74
153,Pyr_Growth_Glycolysis_C1,PFK25,0.006200051665416459
154,Pyr_Growth_Glycolysis_C1,PGMi2,-0.23734468518696872
155,Pyr_Growth_Glycolysis_C1,GAPD1,-0.18471075774578738
156,Pyr_Growth_Glycolysis_C1,LDH_D1,-0.14102719302222513
157,Pyr_Growth_Glycolysis_C1,PYK24,0.02794475036716479
158,Pyr_Growth_Glycolysis_C1,PGK8,-0.1847107568755746
159,Pyr_Growth_Glycolysis_C1,PFK12_84,2.6253290925755273e-27
160,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_94,-1.0164395367051604e-20
161,Pyr_Growth_Glycolysis_C1,FBP12,0.12631393205253538
162,Pyr_Growth_Glycolysis_C1,SK__3pg_c,0.12655323811157757
163,Pyr_Growth_Glycolysis_C1,FBP13,0.12631393205253538
164,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_93,2.4881592825595072e-21
165,Pyr_Growth_Glycolysis_C1,PYK22,0.027944750367164786
166,Pyr_Growth_Glycolysis_C1,PGK5,-0.184710757097043
167,Pyr_Growth_Glycolysis_C1,SK_atp_c,0.718704014120246
168,Pyr_Growth_Glycolysis_C1,PFK12_85,5.1104695586121584e-42
169,Pyr_Growth_Glycolysis_C1,PGK2,-6.487446878528438e-10
170,Pyr_Growth_Glycolysis_C1,SK_pep_c,0.1831355110917865
171,Pyr_Growth_Glycolysis_C1,PGK4,-0.18471075687057237
172,Pyr_Growth_Glycolysis_C1,PFK15_84,1.9183371581744836e-27
173,Pyr_Growth_Glycolysis_C1,PFK11_85,-1.5914266399644083e-40
174,Pyr_Growth_Glycolysis_C1,PGK3,-8.755480703343226e-10
175,Pyr_Growth_Glycolysis_C1,PFK14_84,2.6236405220262403e-27
176,Pyr_Growth_Glycolysis_C1,LDH_D2,-0.1410271930222251
177,Pyr_Growth_Glycolysis_C1,PGK6,-6.487446878415983e-10
178,Pyr_Growth_Glycolysis_C1,PGK1,-0.18471075709703655
179,Pyr_Growth_Glycolysis_C1,PFK15_85,5.1103877061951986e-42
180,Pyr_Growth_Glycolysis_C1,GAPD4,-0.1847107577457876
181,Pyr_Growth_Glycolysis_C1,SK_nadh_c,0.3257379507680127
182,Pyr_Growth_Glycolysis_C1,LDH_D3,-0.14102719302222866
183,Pyr_Growth_Glycolysis_C1,FBP14,0.1263139320525397
184,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_92,2.74644642882919e-21
185,Pyr_Growth_Glycolysis_C1,SK_pyr_c,0.635426699971377
186,Pyr_Growth_Glycolysis_C1,LDH_D5,-0.14102719302222513
187,Pyr_Growth_Glycolysis_C1,PFK14_85,5.11046955867208e-42
188,Pyr_Growth_Glycolysis_C1,PGK7,-8.755480784827796e-10
189,Pyr_Growth_Glycolysis_C1,PFK13_84,4.755727642076297e-24
190,Pyr_Growth_Glycolysis_C1,GAPD6,-0.1847107577457876
191,Pyr_Growth_Glycolysis_C1,PYK15,0.16111600618371638
192,Pyr_Growth_Glycolysis_C1,PYK23,0.02794475036716476
193,Pyr_Growth_Glycolysis_C1,PFK22,0.006200051665416262
194,Pyr_Growth_Glycolysis_C1,PFK13_85,-1.5914606748834074e-40
195,Pyr_Growth_Glycolysis_C1,GAPD5,-0.1847107577457875
196,Pyr_Growth_Glycolysis_C1,SK_lac__D_c,0.14102719302222513
197,Pyr_Growth_Glycolysis_C1,PYK21,0.02794475036716479
198,Pyr_Growth_Glycolysis_C1,PFK11,0.0333936977598899
199,Pyr_Growth_Glycolysis_C1,SK_h_c,0.0
200,Pyr_Growth_Glycolysis_C1,PFK12,0.033393697759894536
201,Pyr_Growth_Glycolysis_C1,PFK15_87,5.70372218345049e-70
202,Pyr_Growth_Glycolysis_C1,SK_f6p_c,0.02431360299834034
203,Pyr_Growth_Glycolysis_C1,ENO2,-0.3112639958573524
204,Pyr_Growth_Glycolysis_C1,FBA23,-0.012287789987475886
205,Pyr_Growth_Glycolysis_C1,FBA13,-0.089201240880214
206,Pyr_Growth_Glycolysis_C1,PGI3,-0.12580263386603027
207,Pyr_Growth_Glycolysis_C1,FBA22,-0.012287789987453834
208,Pyr_Growth_Glycolysis_C1,PFK12_87,5.703722183450454e-70
209,Pyr_Growth_Glycolysis_C1,PYK11,0.16111600618371633
210,Pyr_Growth_Glycolysis_C1,PPS3,0.6834602635000326
211,Pyr_Growth_Glycolysis_C1,PPS4,0.6834602634990006
212,Pyr_Growth_Glycolysis_C1,PGI1,-0.12580263386603008
213,Pyr_Growth_Glycolysis_C1,PFK14_87,5.7037221834504694e-70
214,Pyr_Growth_Glycolysis_C1,PGMd3,-0.07391931067038118
215,Pyr_Growth_Glycolysis_C1,PFK15_86,8.640366195052993e-55
216,Pyr_Growth_Glycolysis_C1,FBA21,-0.012287789987468045
217,Pyr_Growth_Glycolysis_C1,FBA14,-0.08920124088021364
218,Pyr_Growth_Glycolysis_C1,PFK13_87,5.703722183415219e-70
219,Pyr_Growth_Glycolysis_C1,ENO1,-0.3112639958573702
220,Pyr_Growth_Glycolysis_C1,FBP24,0.014768848240460208
221,Pyr_Growth_Glycolysis_C1,SK_pi_c,1.0092538015388168
222,Pyr_Growth_Glycolysis_C1,PFK23,0.006200051665416458
223,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_89,-1.6420975924343936e-40
224,Pyr_Growth_Glycolysis_C1,LDH_D4,-0.1410271930222251
225,Pyr_Growth_Glycolysis_C1,SK_dhap_c,-0.011793120619585156
226,Pyr_Growth_Glycolysis_C1,PGMd2,-0.07391931067038016
227,Pyr_Growth_Glycolysis_C1,PFK21,0.006200051665416456
228,Pyr_Growth_Glycolysis_C1,PFK11_87,5.703662869804762e-70
229,Pyr_Growth_Glycolysis_C1,SK_h2o_c,0.0
230,Pyr_Growth_Glycolysis_C1,FBA24,-0.012287789987475886
231,Pyr_Growth_Glycolysis_C1,PPS6,0.6834602634990006
232,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_88,-2.8272774843121063e-27
233,Pyr_Growth_Glycolysis_C1,FBA12,-0.08920124088126613
234,Pyr_Growth_Glycolysis_C1,PPS2,0.6834602635000331
235,Pyr_Growth_Glycolysis_C1,PFK1_TransitionStep,-1.3877787807814457e-17
236,Pyr_Growth_Glycolysis_C1,PGI2,-0.12580263386603008
237,Pyr_Growth_Glycolysis_C1,PFK13,0.033393697759889915
238,Pyr_Growth_Glycolysis_C1,FBA11,-0.08920124088021392
239,Pyr_Growth_Glycolysis_C1,ENO3,-0.3112639958573653
240,Pyr_Growth_Glycolysis_C1,PPS5,0.6834602635000331
241,Pyr_Growth_Glycolysis_C1,PGMd1,-0.07391931067038127
242,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_90,0.0
243,Pyr_Growth_Glycolysis_C1,PFK24,0.006200051665416457
244,Pyr_Growth_Glycolysis_C1,FBP23,0.014768848240460883
245,Pyr_Growth_Glycolysis_C1,PYK12,0.1611160061836472
246,Pyr_Growth_Glycolysis_C10,FBA14,-0.10565622750030679
247,Pyr_Growth_Glycolysis_C10,PYK23,0.02611327866240215
248,Pyr_Growth_Glycolysis_C10,PFK11_85,1.9170659822980665e-38
249,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_92,4.458503501660819e-22
250,Pyr_Growth_Glycolysis_C10,PGK3,-7.996016680761775e-09
251,Pyr_Growth_Glycolysis_C10,PFK13_85,1.904529544751913e-38
252,Pyr_Growth_Glycolysis_C10,GAPD5,-0.20841188189243232
253,Pyr_Growth_Glycolysis_C10,FBP24,0.0154428495315857
254,Pyr_Growth_Glycolysis_C10,SK_h2o_c,0.0
255,Pyr_Growth_Glycolysis_C10,PGK2,-7.325389956896935e-10
256,Pyr_Growth_Glycolysis_C10,FBA12,-0.10565622750027615
257,Pyr_Growth_Glycolysis_C10,SK_f6p_c,0.035404571141673884
258,Pyr_Growth_Glycolysis_C10,PFK15_87,2.732338971784391e-64
259,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_93,4.367513634279986e-22
260,Pyr_Growth_Glycolysis_C10,FBP13,0.13173428896904016
261,Pyr_Growth_Glycolysis_C10,PYK22,0.02611327866240223
262,Pyr_Growth_Glycolysis_C10,GAPD6,-0.2084118818924321
263,Pyr_Growth_Glycolysis_C10,SK__3pg_c,0.09431026650581932
264,Pyr_Growth_Glycolysis_C10,SK_g6p_c,0.1511602201520772
265,Pyr_Growth_Glycolysis_C10,FBA13,-0.10565622750030644
266,Pyr_Growth_Glycolysis_C10,PPS4,0.5472950666444376
267,Pyr_Growth_Glycolysis_C10,PGK1,-0.20841188115991827
268,Pyr_Growth_Glycolysis_C10,FBA11,-0.10565622750030647
269,Pyr_Growth_Glycolysis_C10,PFK14_87,2.732338971781498e-64
270,Pyr_Growth_Glycolysis_C10,PFK12_85,2.2040139674562577e-38
271,Pyr_Growth_Glycolysis_C10,PPS5,0.5472950666720431
272,Pyr_Growth_Glycolysis_C10,PFK15_86,3.4932476187000604e-50
273,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_89,-2.8239415068582298e-39
274,Pyr_Growth_Glycolysis_C10,PFK12_86,3.4932476187345374e-50
275,Pyr_Growth_Glycolysis_C10,FBP23,0.015442849531585734
276,Pyr_Growth_Glycolysis_C10,PYK25,0.026113278662402234
277,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_91,1.4836824602749686e-67
278,Pyr_Growth_Glycolysis_C10,FBA23,-0.010099421510096894
279,Pyr_Growth_Glycolysis_C10,TPI3,-0.10024190286640078
280,Pyr_Growth_Glycolysis_C10,PYK21,0.026113278662402234
281,Pyr_Growth_Glycolysis_C10,PFK13_86,3.49322386737599e-50
282,Pyr_Growth_Glycolysis_C10,GAPD1,-0.20841188189243198
283,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_90,-2.349109608479469e-53
284,Pyr_Growth_Glycolysis_C10,SK_g3p_c,0.007585670025756684
285,Pyr_Growth_Glycolysis_C10,TPI2,-0.10024190290778559
286,Pyr_Growth_Glycolysis_C10,SK_dhap_c,-0.015513746102617734
287,Pyr_Growth_Glycolysis_C10,PPS6,0.5472950666880934
288,Pyr_Growth_Glycolysis_C10,FBA24,-0.010099421510096893
289,Pyr_Growth_Glycolysis_C10,PFK14_86,3.493247618734537e-50
290,Pyr_Growth_Glycolysis_C10,PPS1,0.5472950666720431
291,Pyr_Growth_Glycolysis_C10,TPI1,-0.10024190290778634
292,Pyr_Growth_Glycolysis_C10,FBP22,0.015442849531585728
293,Pyr_Growth_Glycolysis_C10,PFK14_85,2.2040139673422418e-38
294,Pyr_Growth_Glycolysis_C10,FBP21,0.015442849531585732
295,Pyr_Growth_Glycolysis_C10,GAPD2,-0.2084118818924322
296,Pyr_Growth_Glycolysis_C10,FBP14,0.13173428896905648
297,Pyr_Growth_Glycolysis_C10,SK_nadh_c,0.37299905568326314
298,Pyr_Growth_Glycolysis_C10,SK_pi_c,0.902884087065101
299,Pyr_Growth_Glycolysis_C10,GAPD4,-0.20841188189243232
300,Pyr_Growth_Glycolysis_C10,PFK13_87,2.7323389738562512e-64
301,Pyr_Growth_Glycolysis_C10,PFK15_85,2.2040137924735594e-38
302,Pyr_Growth_Glycolysis_C10,LDH_D1,-0.16458717379083093
303,Pyr_Growth_Glycolysis_C10,FBA21,-0.010099421510096906
304,Pyr_Growth_Glycolysis_C10,PFK11_87,2.73227079821168e-64
305,Pyr_Growth_Glycolysis_C10,PYK24,0.02611327866240223
306,Pyr_Growth_Glycolysis_C10,PPS3,0.5472950666720426
307,Pyr_Growth_Glycolysis_C10,PFK12_87,2.7323389717821522e-64
308,Pyr_Growth_Glycolysis_C10,PFK11_86,3.4932481301657967e-50
309,Pyr_Growth_Glycolysis_C10,FBA22,-0.01009942151009735
310,Pyr_Growth_Glycolysis_C10,SK_fdp_c,-1.929221353266889e-17
311,Pyr_Growth_Glycolysis_C10,SK_nad_c,0.3729990556832631
312,Pyr_Growth_Glycolysis_C10,SK_h_c,0.0
313,Pyr_Growth_Glycolysis_C10,PPS2,0.5472950666720433
314,Pyr_Growth_Glycolysis_C10,GAPD3,-0.208411881892971
315,Pyr_Growth_Glycolysis_C10,PGI2,-0.15116022015207164
316,Pyr_Growth_Glycolysis_C10,LDH_D2,-0.16458717379083065
317,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_88,8.542416970457293e-26
318,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_94,1.2705494208814505e-21
319,Pyr_Growth_Glycolysis_C10,PFK14,0.025784060181097246
320,Pyr_Growth_Glycolysis_C10,PGMd3,-0.07166029036843494
321,Pyr_Growth_Glycolysis_C10,PGMi3,-0.2310618580298167
322,Pyr_Growth_Glycolysis_C10,PGK6,-7.325389957113573e-10
323,Pyr_Growth_Glycolysis_C10,PGK9,-0.2084118818924321
324,Pyr_Growth_Glycolysis_C10,PFK11_84,5.052658173336484e-27
325,Pyr_Growth_Glycolysis_C10,PGI1,-0.15116022015207164
326,Pyr_Growth_Glycolysis_C10,PFK11,0.025784060181092985
327,Pyr_Growth_Glycolysis_C10,PYK14,0.15147905895719305
328,Pyr_Growth_Glycolysis_C10,PYK15,0.15147905898625424
329,Pyr_Growth_Glycolysis_C10,PYK11,0.15147905898625424
330,Pyr_Growth_Glycolysis_C10,PYK12,0.15147905898652425
331,Pyr_Growth_Glycolysis_C10,PFK24,0.005637429309129575
332,Pyr_Growth_Glycolysis_C10,PFK13_84,5.7026439294064855e-25
333,Pyr_Growth_Glycolysis_C10,PGMd2,-0.07166029036843469
334,Pyr_Growth_Glycolysis_C10,PGK7,-7.996016668232464e-09
335,Pyr_Growth_Glycolysis_C10,SK_lac__D_c,0.1645871737908309
336,Pyr_Growth_Glycolysis_C10,SK_pyr_c,0.5342899028142174
337,Pyr_Growth_Glycolysis_C10,PFK1_TransitionStep,0.0
338,Pyr_Growth_Glycolysis_C10,LDH_D4,-0.1645871737908309
339,Pyr_Growth_Glycolysis_C10,PFK12,0.025784060181093693
340,Pyr_Growth_Glycolysis_C10,PGK8,-0.20841187390033156
341,Pyr_Growth_Glycolysis_C10,PFK12_84,-8.057740830289503e-26
342,Pyr_Growth_Glycolysis_C10,PGMd1,-0.07166029036843513
343,Pyr_Growth_Glycolysis_C10,FBP11,0.13173428896902806
344,Pyr_Growth_Glycolysis_C10,PFK13,0.025784060181093
345,Pyr_Growth_Glycolysis_C10,PFK21,0.005637429309129575
346,Pyr_Growth_Glycolysis_C10,SK_adp_c,0.06224103373399831
347,Pyr_Growth_Glycolysis_C10,PFK23,0.005637429309129573
348,Pyr_Growth_Glycolysis_C10,LDH_D3,-0.1645871737908351
349,Pyr_Growth_Glycolysis_C10,ENO3,-0.3027221483982514
350,Pyr_Growth_Glycolysis_C10,PGMi2,-0.23106185802978985
351,Pyr_Growth_Glycolysis_C10,FBP12,0.13173428896904021
352,Pyr_Growth_Glycolysis_C10,SK_pep_c,0.06698058062513507
353,Pyr_Growth_Glycolysis_C10,LDH_D5,-0.16458717379083088
354,Pyr_Growth_Glycolysis_C10,PFK25,0.005637429309129574
355,Pyr_Growth_Glycolysis_C10,SK_amp_c,0.5472950666720432
356,Pyr_Growth_Glycolysis_C10,SK_atp_c,0.6095361004060413
357,Pyr_Growth_Glycolysis_C10,PGK4,-0.20841187389635252
358,Pyr_Growth_Glycolysis_C10,PYK13,0.1514790589862542
359,Pyr_Growth_Glycolysis_C10,PGI3,-0.15116022015207725
360,Pyr_Growth_Glycolysis_C10,PFK15_84,-8.201845996150751e-26
361,Pyr_Growth_Glycolysis_C10,PFK15,0.02578406018109297
362,Pyr_Growth_Glycolysis_C10,PGMi1,-0.2310618580298167
363,Pyr_Growth_Glycolysis_C10,PFK14_84,-7.451485294876551e-26
364,Pyr_Growth_Glycolysis_C10,ENO1,-0.3027221483982494
365,Pyr_Growth_Glycolysis_C10,PGK5,-0.20841188115989362
366,Pyr_Growth_Glycolysis_C10,PFK22,0.005637429309129596
367,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_95,0.0
368,Pyr_Growth_Glycolysis_C10,ENO2,-0.30272214839826006
369,Pyr_Growth_Glycolysis_C11,PPS6,0.5556999348336831
370,Pyr_Growth_Glycolysis_C11,PFK1_TransitionStep,0.0
