,model,init_conds,value
146,Pyr_Growth_Glycolysis_C1,E_PGMd_c_2pg,9.715719811449621e-08
147,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp,1.613961448845261e-26
148,Pyr_Growth_Glycolysis_C1,E_FBA1_c,8.703424168742944e-06
149,Pyr_Growth_Glycolysis_C1,E_PGK_c_13dpg,2.933090415430147e-14
150,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp,1.403093954675721e-39
151,Pyr_Growth_Glycolysis_C1,gdp_c,0.0001740072843004085
152,Pyr_Growth_Glycolysis_C1,g3p_c,0.00012528695114591464
153,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp,2.3103022629708347e-12
154,Pyr_Growth_Glycolysis_C1,E_PPS_c_pep_amp_pi,9.19212640378842e-09
155,Pyr_Growth_Glycolysis_C1,E_FBA1_c_fdp,3.433038777788331e-05
156,Pyr_Growth_Glycolysis_C1,E_FBP1_c_fdp,4.1519640059953897e-10
157,Pyr_Growth_Glycolysis_C1,atp_c,0.003445441983440227
158,Pyr_Growth_Glycolysis_C1,f6p_c,0.0001667928890251121
159,Pyr_Growth_Glycolysis_C1,E_PGK_c_adp,2.0676867278060112e-08
160,Pyr_Growth_Glycolysis_C1,amp_c,0.0014603245057823158
161,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp,1.0718951188034634e-25
162,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp,6.233603828694339e-41
163,Pyr_Growth_Glycolysis_C1,E_FBA1_c_dhap,0.00010344162465951764
164,Pyr_Growth_Glycolysis_C1,E_PYK1_c_pyr_atp,5.636909201919774e-06
165,Pyr_Growth_Glycolysis_C1,E_FBA2_c_fdp,9.131837296788652e-10
166,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,3.8892657194508954e-73
167,Pyr_Growth_Glycolysis_C1,E_PGI_c_g6p,1.3105368881614476e-06
168,Pyr_Growth_Glycolysis_C1,pi_c,0.0010428113528448998
169,Pyr_Growth_Glycolysis_C1,E_PPS_c,2.2958262383802905e-07
170,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp,2.6462981959732712e-33
171,Pyr_Growth_Glycolysis_C1,E_PFK2_c_fdp,5.154824781887246e-08
172,Pyr_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp,2.1783425124467497e-52
173,Pyr_Growth_Glycolysis_C1,E_TPI_c_g3p,2.614286899940436e-07
174,Pyr_Growth_Glycolysis_C1,E_GAPD_c_nadh,1.880586166064054e-08
175,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p,4.934418566810765e-09
176,Pyr_Growth_Glycolysis_C1,g6p_c,0.00030972015009557045
177,Pyr_Growth_Glycolysis_C1,pyr_c,0.0024477042930666697
178,Pyr_Growth_Glycolysis_C1,E_PYK2_c_pep_adp,1.5149552802793167e-13
179,Pyr_Growth_Glycolysis_C1,E_PYK2_c_pyr_atp,6.114161544544831e-09
180,Pyr_Growth_Glycolysis_C1,E_PFK2_c_f6p_atp,2.229777530718987e-15
181,Pyr_Growth_Glycolysis_C1,E_GAPD_c,1.082113104362663e-09
182,Pyr_Growth_Glycolysis_C1,E_PYK1_c,9.652223197988999e-08
183,Pyr_Growth_Glycolysis_C1,E_PGMi_c_3pg,8.956753552945288e-06
184,Pyr_Growth_Glycolysis_C1,nad_c,0.0049622828875340915
185,Pyr_Growth_Glycolysis_C1,E_GAPD_c_nad,1.5947219742457447e-05
186,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,3.685811531074584e-74
187,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp,5.095723659550131e-51
188,Pyr_Growth_Glycolysis_C1,h2o_c,1.0
189,Pyr_Growth_Glycolysis_C1,E_FBP2_c_f6p_pi,7.965078627666407e-05
190,Pyr_Growth_Glycolysis_C1,E_PFK1_T_c_pep,3.340235164672006e-12
191,Pyr_Growth_Glycolysis_C1,E_PGI_c_f6p,3.240843179080204e-06
192,Pyr_Growth_Glycolysis_C1,E_FBA2_c_dhap,0.004199055818162621
193,Pyr_Growth_Glycolysis_C1,E_PYK2_c_adp,7.638479408326294e-08
194,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,5.875809122145271e-79
195,Pyr_Growth_Glycolysis_C1,E_PPS_c_pep,6.1136584523448916e-06
196,Pyr_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp_gdp,4.793666847803666e-68
197,Pyr_Growth_Glycolysis_C1,E_GAPD_c_nadh_13dpg,3.5226899631798276e-13
198,Pyr_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep_pep,6.113123442475794e-08
199,Pyr_Growth_Glycolysis_C1,E_PYK1_c_adp,1.4448003675381608e-09
200,Pyr_Growth_Glycolysis_C1,pep_c,0.03137437913386774
201,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp,2.1925663743420795e-05
202,Pyr_Growth_Glycolysis_C1,E_PGMi_c_2pg,3.0406449222148125e-06
203,Pyr_Growth_Glycolysis_C1,E_PYK2_c_atp,2.5444267095251925e-07
204,Pyr_Growth_Glycolysis_C1,E_PPS_c_pyr,6.402291270081889e-08
205,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp,3.166822367153752e-14
206,Pyr_Growth_Glycolysis_C1,h_c,1.0
207,Pyr_Growth_Glycolysis_C1,E_PFK2_c_fdp_adp,1.1440331813471844e-08
208,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp,6.774178506209419e-47
209,Pyr_Growth_Glycolysis_C1,E_FBA2_c_dhap_g3p,1.7547571538308781e-13
210,Pyr_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p,2.5163438346830845e-10
211,Pyr_Growth_Glycolysis_C1,E_TPI_c,2.181364516043963e-08
212,Pyr_Growth_Glycolysis_C1,E_PGMi_c,2.1501724594312152e-07
213,Pyr_Growth_Glycolysis_C1,E_PFK2_c,3.612196047745989e-09
214,Pyr_Growth_Glycolysis_C1,E_PFK1_c,7.984746996518595e-08
215,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp,3.1061195319910013e-53
216,Pyr_Growth_Glycolysis_C1,adp_c,0.00032890727441104236
217,Pyr_Growth_Glycolysis_C1,E_FBP2_c_f6p,4.2656241962466103e-08
218,Pyr_Growth_Glycolysis_C1,_13dpg_c,1.9897237624905202e-05
219,Pyr_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep,2.09596329974402e-10
220,Pyr_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp,3.712066554833907e-37
221,Pyr_Growth_Glycolysis_C1,E_LDH_D_c_lac__D_nad,2.309853566182888e-06
222,Pyr_Growth_Glycolysis_C1,_3pg_c,0.005431563698344299
223,Pyr_Growth_Glycolysis_C1,E_LDH_D_c_pyr,1.6438550730698198e-08
224,Pyr_Growth_Glycolysis_C1,E_FBP2_c_fdp,1.0863314241394693e-10
225,Pyr_Growth_Glycolysis_C1,lac__D_c,0.0014613591808266778
226,Pyr_Growth_Glycolysis_C1,E_PGK_c_13dpg_adp,2.075089839122718e-08
227,Pyr_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp,1.8198075674450652e-22
228,Pyr_Growth_Glycolysis_C1,E_ENO_c,6.602909178393767e-09
229,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp,1.2228604539264831e-62
230,Pyr_Growth_Glycolysis_C1,E_PFK1_T_c,1.996189107300236e-14
231,Pyr_Growth_Glycolysis_C1,E_PGK_c_3pg,5.1300534885055474e-06
232,Pyr_Growth_Glycolysis_C1,E_FBP1_c_f6p_pi,9.572001354846177e-08
233,Pyr_Growth_Glycolysis_C1,E_PGK_c_atp,2.3103314699750224e-06
234,Pyr_Growth_Glycolysis_C1,E_LDH_D_c_lac__D,1.2494082672405065e-08
235,Pyr_Growth_Glycolysis_C1,E_PYK1_c_pep_adp,4.756508388088331e-14
236,Pyr_Growth_Glycolysis_C1,E_FBP2_c,0.00909746618892179
237,Pyr_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp,7.239243367110979e-25
238,Pyr_Growth_Glycolysis_C1,E_PYK1_c_atp,0.0006072223974653932
239,Pyr_Growth_Glycolysis_C1,E_ENO_c_2pg,9.701230204928099e-08
240,Pyr_Growth_Glycolysis_C10,E_PFK2_c_fdp_adp,1.0402411150057528e-08
241,Pyr_Growth_Glycolysis_C10,E_LDH_D_c_lac__D,1.4313040395429872e-08
242,Pyr_Growth_Glycolysis_C10,amp_c,0.00931880460441968
243,Pyr_Growth_Glycolysis_C10,nadh_c,0.001019307074181998
244,Pyr_Growth_Glycolysis_C10,E_PPS_c_pep_amp,0.019980645827168676
245,Pyr_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,6.895482262037882e-66
246,Pyr_Growth_Glycolysis_C10,E_FBA2_c_dhap_g3p,8.835368805362884e-14
247,Pyr_Growth_Glycolysis_C10,E_PGK_c,1.3243884836450537e-06
248,Pyr_Growth_Glycolysis_C10,E_FBP2_c,0.0074696161483682084
249,Pyr_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp,1.3772314709107293e-48
250,Pyr_Growth_Glycolysis_C10,E_GAPD_c_nadh_13dpg,4.779881678161645e-13
251,Pyr_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp_gdp,2.3328903582076011e-23
252,Pyr_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp,3.59607500314381e-38
253,Pyr_Growth_Glycolysis_C10,E_PGMi_c_2pg,3.02244655487616e-06
254,Pyr_Growth_Glycolysis_C10,E_PYK1_c_adp,1.1455424995453029e-09
255,Pyr_Growth_Glycolysis_C10,E_PYK2_c,2.2218433004826265e-08
256,Pyr_Growth_Glycolysis_C10,_3pg_c,0.006845044177073531
257,Pyr_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp,1.326890866994347e-27
258,Pyr_Growth_Glycolysis_C10,E_LDH_D_c_pyr,2.1484505446805422e-09
259,Pyr_Growth_Glycolysis_C10,lac__D_c,0.0004984624639576193
260,Pyr_Growth_Glycolysis_C10,E_PPS_c_pyr,1.0960853094177652e-08
261,Pyr_Growth_Glycolysis_C10,E_FBA1_c_dhap,5.4624420562634345e-06
262,Pyr_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp,6.946877278917009e-14
263,Pyr_Growth_Glycolysis_C10,E_PGK_c_13dpg_adp,2.4532281885599933e-08
264,Pyr_Growth_Glycolysis_C10,E_PGK_c_adp,1.8222715659403952e-08
265,Pyr_Growth_Glycolysis_C10,E_PGI_c_g6p,7.834494295749386e-07
266,Pyr_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,1.8631151961417862e-67
267,Pyr_Growth_Glycolysis_C10,E_FBA2_c_fdp,2.2518398138062637e-12
268,Pyr_Growth_Glycolysis_C10,E_PYK1_c_atp,0.0006027090221420486
269,Pyr_Growth_Glycolysis_C10,dhap_c,0.004929160194484819
270,Pyr_Growth_Glycolysis_C10,E_LDH_D_c_nadh_pyr,2.416087672194418e-08
271,Pyr_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp,4.897943827097152e-49
272,Pyr_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep_pep,3.6323132728245466e-08
273,Pyr_Growth_Glycolysis_C10,E_FBA2_c,1.227107331705937e-09
274,Pyr_Growth_Glycolysis_C10,E_PYK1_c,1.2815127775997125e-08
275,Pyr_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp,6.429274041233385e-12
276,Pyr_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep,2.950791362030921e-09
277,Pyr_Growth_Glycolysis_C10,E_FBP1_c,2.7643237601178523e-07
278,Pyr_Growth_Glycolysis_C10,E_PYK1_c_pep_adp,4.401223458664723e-14
279,Pyr_Growth_Glycolysis_C10,E_PYK2_c_pep_adp,1.395425255981357e-13
280,Pyr_Growth_Glycolysis_C10,fdp_c,7.3589622724276e-05
281,Pyr_Growth_Glycolysis_C10,E_GAPD_c_nad_g3p_pi,3.673290070398039e-10
282,Pyr_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp,4.9437429257192386e-58
283,Pyr_Growth_Glycolysis_C10,E_PGK_c_3pg_atp,5.928901115518491e-06
284,Pyr_Growth_Glycolysis_C10,E_PPS_c_pyr_atp,2.389264896200688e-06
285,Pyr_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,1.986335579186059e-72
286,Pyr_Growth_Glycolysis_C10,E_ENO_c_pep,8.349288873532485e-06
287,Pyr_Growth_Glycolysis_C10,E_PGI_c,7.864988398533342e-07
288,Pyr_Growth_Glycolysis_C10,atp_c,0.025758032056929937
289,Pyr_Growth_Glycolysis_C10,E_PGMd_c_3pg,1.0764401267121989e-07
290,Pyr_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp,8.585990946440699e-35
291,Pyr_Growth_Glycolysis_C10,_2pg_c,0.0023265253101544757
292,Pyr_Growth_Glycolysis_C10,E_FBP1_c_f6p_pi,1.898731519031207e-08
293,Pyr_Growth_Glycolysis_C10,E_PPS_c_pep,1.647285076156589e-05
294,Pyr_Growth_Glycolysis_C10,E_PGMi_c_3pg,8.94121349427133e-06
295,Pyr_Growth_Glycolysis_C10,E_PFK2_c_f6p,4.820827787473874e-12
296,Pyr_Growth_Glycolysis_C10,E_PYK2_c_adp,5.983544670710281e-08
297,Pyr_Growth_Glycolysis_C10,E_FBP2_c_fdp,1.1356342808426809e-10
298,Pyr_Growth_Glycolysis_C10,E_PFK1_c_gdp,2.3789833150999124e-21
299,Pyr_Growth_Glycolysis_C10,E_GAPD_c,1.1466295366225097e-10
300,Pyr_Growth_Glycolysis_C10,E_FBA1_c_dhap_g3p,7.188529752340028e-08
301,Pyr_Growth_Glycolysis_C10,E_FBA2_c_dhap,0.00015386100138139517
302,Pyr_Growth_Glycolysis_C10,nad_c,0.01895415155523871
303,Pyr_Growth_Glycolysis_C10,E_PFK1_c,2.4718586570969757e-08
304,Pyr_Growth_Glycolysis_C10,g6p_c,0.0005398173720459541
305,Pyr_Growth_Glycolysis_C10,h_c,1.0
