,model,init_conds,value
113,Glu_Growth_Glycolysis_C0,E_FBP2_c_fdp,2.390229825537009e-09
114,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp,0.0
115,Glu_Growth_Glycolysis_C0,E_FBA2_c,3.1566186173558955e-07
116,Glu_Growth_Glycolysis_C0,E_LDH_D_c_pyr,2.164965619989093e-11
117,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp_gdp,7.252778692416497e-67
118,Glu_Growth_Glycolysis_C0,g6p_c,0.004902590750839792
119,Glu_Growth_Glycolysis_C0,E_LDH_D_c_lac__D_nad,1.0522098549210535e-08
120,Glu_Growth_Glycolysis_C1,E_TPI_c_dhap,1.0832551494453104e-05
121,Glu_Growth_Glycolysis_C1,E_PGI_c,2.079590932983268e-07
122,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p,4.252588197612842e-09
123,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp,0.000145292216740355
124,Glu_Growth_Glycolysis_C1,E_PGMd_c_3pg,1.9932169723280897e-06
125,Glu_Growth_Glycolysis_C1,_2pg_c,0.00011084270199524565
126,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap_g3p,7.620039921321916e-09
127,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp,5.010650486193562e-24
128,Glu_Growth_Glycolysis_C1,E_PGK_c,2.3741156476670046e-05
129,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr_atp,1.1188858825111148e-07
130,Glu_Growth_Glycolysis_C1,E_FBA2_c,3.835160741848125e-06
131,Glu_Growth_Glycolysis_C1,fdp_c,0.0030027648578054866
132,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg_atp,6.095604257310232e-06
133,Glu_Growth_Glycolysis_C1,E_LDH_D_c_nadh_pyr,2.4828870428676766e-11
134,Glu_Growth_Glycolysis_C1,dhap_c,0.0022062476821095053
135,Glu_Growth_Glycolysis_C1,E_ENO_c_pep,2.5195436541884345e-05
136,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep,1.0457897049735012e-17
137,Glu_Growth_Glycolysis_C1,E_PGMd_c,4.3953165046674863e-07
138,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p_pi,1.1951665488730676e-07
139,Glu_Growth_Glycolysis_C1,E_FBP1_c,1.1854194901805135e-10
140,Glu_Growth_Glycolysis_C1,nadh_c,4.0508443775593305e-05
141,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp,8.89208398267375e-60
142,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,3.578151786926812e-69
143,Glu_Growth_Glycolysis_C1,E_PYK2_c,0.00011973820129182994
144,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p,2.333342549997238e-08
145,Glu_Growth_Glycolysis_C1,E_LDH_D_c,7.490753118139575e-08
146,Glu_Growth_Glycolysis_C1,E_PGMd_c_2pg,5.211113972747087e-07
147,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp,1.4945301377886983e-26
148,Glu_Growth_Glycolysis_C1,E_FBA1_c,1.379348885273529e-07
149,Glu_Growth_Glycolysis_C1,E_PGK_c_13dpg,1.7398554982122597e-13
150,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp,6.054996612863898e-39
151,Glu_Growth_Glycolysis_C1,gdp_c,0.0005138731457846942
152,Glu_Growth_Glycolysis_C1,g3p_c,6.973531717700043e-05
153,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp,9.040883255015539e-13
154,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp_pi,4.6342541023023683e-10
155,Glu_Growth_Glycolysis_C1,E_FBA1_c_fdp,2.1421473094459194e-05
156,Glu_Growth_Glycolysis_C1,E_FBP1_c_fdp,7.547513358417498e-12
157,Glu_Growth_Glycolysis_C1,atp_c,0.007117600262406254
158,Glu_Growth_Glycolysis_C1,f6p_c,0.006656456019346151
159,Glu_Growth_Glycolysis_C1,E_PGK_c_adp,5.761038889231865e-08
160,Glu_Growth_Glycolysis_C1,amp_c,0.003116745304900482
161,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp,6.073135527059156e-25
162,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp,1.3093764030689232e-40
163,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap,1.445324063048867e-05
164,Glu_Growth_Glycolysis_C1,E_PYK1_c_pyr_atp,5.853108382012943e-08
165,Glu_Growth_Glycolysis_C1,E_FBA2_c_fdp,2.7634113788303825e-07
166,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,1.913008807263184e-70
167,Glu_Growth_Glycolysis_C1,E_PGI_c_g6p,9.315394851240983e-07
168,Glu_Growth_Glycolysis_C1,pi_c,0.0004204964735177596
169,Glu_Growth_Glycolysis_C1,E_PPS_c,8.500643244909423e-08
170,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp,1.141999547490309e-32
171,Glu_Growth_Glycolysis_C1,E_PFK2_c_fdp,8.706015519002742e-06
172,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp,3.3859020855842105e-53
173,Glu_Growth_Glycolysis_C1,E_TPI_c_g3p,1.7069536196881982e-05
174,Glu_Growth_Glycolysis_C1,E_GAPD_c_nadh,2.030779700170039e-06
175,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p,7.632651471372079e-10
176,Glu_Growth_Glycolysis_C1,g6p_c,0.0023992489221453376
177,Glu_Growth_Glycolysis_C1,pyr_c,0.0004512973051514619
178,Glu_Growth_Glycolysis_C1,E_PYK2_c_pep_adp,5.399558676526654e-12
179,Glu_Growth_Glycolysis_C1,E_PYK2_c_pyr_atp,2.1316393754968325e-07
180,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p_atp,4.941978720154533e-13
181,Glu_Growth_Glycolysis_C1,E_GAPD_c,7.24717232957158e-08
182,Glu_Growth_Glycolysis_C1,E_PYK1_c,2.6316118003694535e-09
183,Glu_Growth_Glycolysis_C1,E_PGMi_c_3pg,3.4243706515026347e-07
184,Glu_Growth_Glycolysis_C1,nad_c,0.21064936485486216
185,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad,0.03944303156519106
186,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,6.543011551821735e-71
187,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp,6.529926637552149e-50
188,Glu_Growth_Glycolysis_C1,h2o_c,1.0
189,Glu_Growth_Glycolysis_C1,E_FBP2_c_f6p_pi,0.0006045663397886056
190,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep,1.3441397710531652e-16
191,Glu_Growth_Glycolysis_C1,E_PGI_c_f6p,1.1632978879595049e-05
192,Glu_Growth_Glycolysis_C1,E_FBA2_c_dhap,0.2156936855974994
193,Glu_Growth_Glycolysis_C1,E_PYK2_c_adp,0.00040860977193748544
194,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,1.0865483335458917e-75
195,Glu_Growth_Glycolysis_C1,E_PPS_c_pep,3.5814233974188446e-07
196,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp_gdp,7.252778692416497e-67
197,Glu_Growth_Glycolysis_C1,E_GAPD_c_nadh_13dpg,1.2625251980099245e-10
198,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep_pep,7.292632629490671e-19
199,Glu_Growth_Glycolysis_C1,E_PYK1_c_adp,4.3724022954088955e-09
200,Glu_Growth_Glycolysis_C1,pep_c,0.0002091990628557283
201,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp,6.8718423860721945e-06
202,Glu_Growth_Glycolysis_C1,E_PGMi_c_2pg,5.00050296287364e-08
203,Glu_Growth_Glycolysis_C1,E_PYK2_c_atp,1.5004480589803793e-05
204,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr,2.069696047729645e-09
205,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp,1.0996277720060138e-14
206,Glu_Growth_Glycolysis_C1,h_c,1.0
207,Glu_Growth_Glycolysis_C1,E_PFK2_c_fdp_adp,2.535569104303923e-06
208,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp,1.852496892458025e-46
209,Glu_Growth_Glycolysis_C1,E_FBA2_c_dhap_g3p,1.139873842531819e-11
210,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p,3.463482166161368e-07
211,Glu_Growth_Glycolysis_C1,E_TPI_c,1.6242954048558848e-07
212,Glu_Growth_Glycolysis_C1,E_PGMi_c,5.902710022510645e-08
213,Glu_Growth_Glycolysis_C1,E_PFK2_c,1.1711600081511897e-08
214,Glu_Growth_Glycolysis_C1,E_PFK1_c,4.818856047743352e-10
215,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp,1.926779185806565e-52
216,Glu_Growth_Glycolysis_C1,adp_c,0.0004116029210666875
217,Glu_Growth_Glycolysis_C1,E_FBP2_c_f6p,8.000971272509424e-07
218,Glu_Growth_Glycolysis_C1,_13dpg_c,5.287317876207113e-05
219,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep,5.623874956710276e-17
220,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp,1.953779422084214e-38
221,Glu_Growth_Glycolysis_C1,E_LDH_D_c_lac__D_nad,2.956299240741136e-08
222,Glu_Growth_Glycolysis_C1,_3pg_c,0.0014184170075794726
223,Glu_Growth_Glycolysis_C1,E_LDH_D_c_pyr,2.4660190738137025e-11
224,Glu_Growth_Glycolysis_C1,E_FBP2_c_fdp,2.2171854371244123e-09
225,Glu_Growth_Glycolysis_C1,lac__D_c,0.0015777460680763435
226,Glu_Growth_Glycolysis_C1,E_PGK_c_13dpg_adp,7.925431075194512e-08
227,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp,2.1299764411773288e-21
228,Glu_Growth_Glycolysis_C1,E_ENO_c,2.9084143990823784e-06
229,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp,1.4519147734662833e-61
230,Glu_Growth_Glycolysis_C1,E_PFK1_T_c,1.204715435109872e-16
231,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg,2.994179839494278e-06
232,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p_pi,7.013105626874329e-10
233,Glu_Growth_Glycolysis_C1,E_PGK_c_atp,1.066723718516163e-05
234,Glu_Growth_Glycolysis_C1,E_LDH_D_c_lac__D,3.792708471694107e-12
235,Glu_Growth_Glycolysis_C1,E_PYK1_c_pep_adp,9.554880588617538e-16
236,Glu_Growth_Glycolysis_C1,E_FBP2_c,0.0035739715889341168
237,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp,8.473103477602232e-24
238,Glu_Growth_Glycolysis_C1,E_PYK1_c_atp,3.419711780259121e-05
239,Glu_Growth_Glycolysis_C1,E_ENO_c_2pg,2.4936587035024144e-06
240,Glu_Growth_Glycolysis_C10,E_PFK2_c_fdp_adp,2.9652963942905213e-06
241,Glu_Growth_Glycolysis_C10,E_LDH_D_c_lac__D,2.880740150950547e-11
242,Glu_Growth_Glycolysis_C10,amp_c,0.003842208402213528
243,Glu_Growth_Glycolysis_C10,nadh_c,9.043092745882929e-06
244,Glu_Growth_Glycolysis_C10,E_PPS_c_pep_amp,0.00018259599200064365
245,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,4.005613167116854e-70
246,Glu_Growth_Glycolysis_C10,E_FBA2_c_dhap_g3p,5.5096146173604485e-12
247,Glu_Growth_Glycolysis_C10,E_PGK_c,1.3283757077077423e-06
248,Glu_Growth_Glycolysis_C10,E_FBP2_c,0.00021893739665338483
249,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp,1.3070532645474543e-52
250,Glu_Growth_Glycolysis_C10,E_GAPD_c_nadh_13dpg,2.3692063867304607e-10
251,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp_gdp,0.0
252,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp,1.733170087719524e-40
253,Glu_Growth_Glycolysis_C10,E_PGMi_c_2pg,1.143282578674732e-07
254,Glu_Growth_Glycolysis_C10,E_PYK1_c_adp,2.14153251038864e-09
255,Glu_Growth_Glycolysis_C10,E_PYK2_c,9.628664428687662e-06
256,Glu_Growth_Glycolysis_C10,_3pg_c,0.0016625647462971814
257,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp,0.0
258,Glu_Growth_Glycolysis_C10,E_LDH_D_c_pyr,1.519254030195744e-10
259,Glu_Growth_Glycolysis_C10,lac__D_c,0.0013123517605285
260,Glu_Growth_Glycolysis_C10,E_PPS_c_pyr,7.075947315910042e-09
261,Glu_Growth_Glycolysis_C10,E_FBA1_c_dhap,8.794328053101034e-07
262,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp,4.105471200814713e-12
263,Glu_Growth_Glycolysis_C10,E_PGK_c_13dpg_adp,4.943319817512142e-08
264,Glu_Growth_Glycolysis_C10,E_PGK_c_adp,2.2697504354960863e-08
265,Glu_Growth_Glycolysis_C10,E_PGI_c_g6p,6.809776643502056e-06
266,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,8.697179973035858e-73
267,Glu_Growth_Glycolysis_C10,E_FBA2_c_fdp,2.004222169042387e-07
268,Glu_Growth_Glycolysis_C10,E_PYK1_c_atp,1.3404829232315465e-06
269,Glu_Growth_Glycolysis_C10,dhap_c,0.0032800528136049684
270,Glu_Growth_Glycolysis_C10,E_LDH_D_c_nadh_pyr,2.867324008107393e-11
271,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp,2.5916253106337003e-52
272,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep_pep,3.7588925049806207e-17
273,Glu_Growth_Glycolysis_C10,E_FBA2_c,1.5357851858316508e-07
274,Glu_Growth_Glycolysis_C10,E_PYK1_c,2.841055801083942e-10
275,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp,4.2336383066854466e-10
276,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep,2.786172992596498e-16
277,Glu_Growth_Glycolysis_C10,E_FBP1_c,6.499523398432427e-12
278,Glu_Growth_Glycolysis_C10,E_PYK1_c_pep_adp,9.012099423334302e-16
279,Glu_Growth_Glycolysis_C10,E_PYK2_c_pep_adp,5.744155319100472e-12
280,Glu_Growth_Glycolysis_C10,fdp_c,0.05438517018011785
281,Glu_Growth_Glycolysis_C10,E_GAPD_c_nad_g3p_pi,2.2356955650402718e-07
282,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp,2.2085640592192683e-62
283,Glu_Growth_Glycolysis_C10,E_PGK_c_3pg_atp,1.4751403837638522e-07
284,Glu_Growth_Glycolysis_C10,E_PPS_c_pyr_atp,1.4594435497197313e-07
285,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,1.1582180219322687e-77
286,Glu_Growth_Glycolysis_C10,E_ENO_c_pep,2.456632931682649e-05
287,Glu_Growth_Glycolysis_C10,E_PGI_c,7.025047431019227e-07
288,Glu_Growth_Glycolysis_C10,atp_c,0.0025811061891768427
289,Glu_Growth_Glycolysis_C10,E_PGMd_c_3pg,2.8693562056096887e-06
290,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp,7.422168608685289e-38
291,Glu_Growth_Glycolysis_C10,_2pg_c,0.00021015063594717032
292,Glu_Growth_Glycolysis_C10,E_FBP1_c_f6p_pi,1.3992280442080755e-09
293,Glu_Growth_Glycolysis_C10,E_PPS_c_pep,3.651119040594804e-07
294,Glu_Growth_Glycolysis_C10,E_PGMi_c_3pg,5.634074877530658e-07
295,Glu_Growth_Glycolysis_C10,E_PFK2_c_f6p,1.2406645225293257e-08
296,Glu_Growth_Glycolysis_C10,E_PYK2_c_adp,0.0002247168968729492
297,Glu_Growth_Glycolysis_C10,E_FBP2_c_fdp,2.4600183708852416e-09
298,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp,1.873207239862883e-23
299,Glu_Growth_Glycolysis_C10,E_GAPD_c,3.164278899564728e-07
300,Glu_Growth_Glycolysis_C10,E_FBA1_c_dhap_g3p,1.3161958242026568e-09
301,Glu_Growth_Glycolysis_C10,E_FBA2_c_dhap,0.012872227395851258
302,Glu_Growth_Glycolysis_C10,nad_c,0.028850021093691315
303,Glu_Growth_Glycolysis_C10,E_PFK1_c,1.7728504709009978e-09
304,Glu_Growth_Glycolysis_C10,g6p_c,0.005263325062730925
305,Glu_Growth_Glycolysis_C10,h_c,1.0
306,Glu_Growth_Glycolysis_C10,E_PGMd_c,5.177545436869571e-07
307,Glu_Growth_Glycolysis_C10,pi_c,0.0008564558282286773
308,Glu_Growth_Glycolysis_C10,E_PGMi_c,7.148240877104364e-08
309,Glu_Growth_Glycolysis_C10,E_FBP2_c_f6p_pi,0.0009725634441416027
310,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp_gdp,8.63151489022881e-68
311,Glu_Growth_Glycolysis_C10,gdp_c,0.0005221791011102804
312,Glu_Growth_Glycolysis_C10,E_PGK_c_3pg,1.9959817484551645e-07
313,Glu_Growth_Glycolysis_C10,E_TPI_c_g3p,1.7728555222173305e-05
314,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep,9.567190892466558e-16
