,model,fluxes,value
0,Pyr_Growth_Glycolysis_C0,SK_f6p_c,0.06805977502637335
1,Pyr_Growth_Glycolysis_C0,SK_lac__D_c,0.13685470677578235
2,Pyr_Growth_Glycolysis_C0,PYK12,0.09507726424999419
3,Pyr_Growth_Glycolysis_C0,PYK11,0.09507726425258452
4,Pyr_Growth_Glycolysis_C0,PGI1,-0.166840472737519
5,Pyr_Growth_Glycolysis_C0,ENO3,-0.30117556013465496
6,Pyr_Growth_Glycolysis_C0,PGI2,-0.16684047273751723
7,Pyr_Growth_Glycolysis_C0,ENO2,-0.3011755601346522
8,Pyr_Growth_Glycolysis_C0,PGI3,-0.1668404727375153
9,Pyr_Growth_Glycolysis_C0,ENO1,-0.3011755601346593
10,Pyr_Growth_Glycolysis_C0,PFK11,0.007940537229043691
11,Pyr_Growth_Glycolysis_C0,PGMd3,-0.14573615335278634
12,Pyr_Growth_Glycolysis_C0,PGMd2,-0.1457361533527859
13,Pyr_Growth_Glycolysis_C0,PYK13,0.09507726425258452
14,Pyr_Growth_Glycolysis_C0,PFK12,0.007940537229043754
15,Pyr_Growth_Glycolysis_C0,PFK13,0.00794053722904369
16,Pyr_Growth_Glycolysis_C0,PGMi3,-0.1554394067818684
17,Pyr_Growth_Glycolysis_C0,PFK14,0.007940537229043684
18,Pyr_Growth_Glycolysis_C0,PGMi2,-0.15543940678183787
19,Pyr_Growth_Glycolysis_C0,PFK15,0.007940537229043691
20,Pyr_Growth_Glycolysis_C0,PGMi1,-0.15543940678186863
21,Pyr_Growth_Glycolysis_C0,PGK9,-0.18208842090759547
22,Pyr_Growth_Glycolysis_C0,PFK11_84,8.007391720242483e-28
23,Pyr_Growth_Glycolysis_C0,PGK8,-0.18208836819394492
24,Pyr_Growth_Glycolysis_C0,PFK12_84,-5.507018257825253e-26
25,Pyr_Growth_Glycolysis_C0,PGK7,-5.2710467005057104e-08
26,Pyr_Growth_Glycolysis_C0,PFK13_84,2.2684484190535415e-26
27,Pyr_Growth_Glycolysis_C0,PGMd1,-0.14573615335278656
28,Pyr_Growth_Glycolysis_C0,PGK6,-6.512363454400639e-10
29,Pyr_Growth_Glycolysis_C0,SK_amp_c,0.5726173228604227
30,Pyr_Growth_Glycolysis_C0,SK_pyr_c,0.5493686749555826
31,Pyr_Growth_Glycolysis_C0,LDH_D3,-0.13685470677577882
32,Pyr_Growth_Glycolysis_C0,SK_atp_c,0.6114110357627915
33,Pyr_Growth_Glycolysis_C0,LDH_D2,-0.13685470677578193
34,Pyr_Growth_Glycolysis_C0,SK_fdp_c,-2.1896155590849448e-17
35,Pyr_Growth_Glycolysis_C0,LDH_D1,-0.13685470677578235
36,Pyr_Growth_Glycolysis_C0,PPS6,0.5726173228613334
37,Pyr_Growth_Glycolysis_C0,SK_h_c,0.0
38,Pyr_Growth_Glycolysis_C0,PPS5,0.5726173228604228
39,Pyr_Growth_Glycolysis_C0,SK_h2o_c,0.0
40,Pyr_Growth_Glycolysis_C0,PPS4,0.5726173228613334
41,Pyr_Growth_Glycolysis_C0,SK_pi_c,0.8702950881545563
42,Pyr_Growth_Glycolysis_C0,PPS3,0.5726173228604226
43,Pyr_Growth_Glycolysis_C0,PYK14,0.0950772650539875
44,Pyr_Growth_Glycolysis_C0,SK_dhap_c,-0.009802444117402094
45,Pyr_Growth_Glycolysis_C0,PPS1,0.5726173228604227
46,Pyr_Growth_Glycolysis_C0,SK_g3p_c,0.005670530397286383
47,Pyr_Growth_Glycolysis_C0,PYK25,0.06502609042803804
48,Pyr_Growth_Glycolysis_C0,SK_nad_c,0.3189431276833776
49,Pyr_Growth_Glycolysis_C0,PYK24,0.06502609042803804
50,Pyr_Growth_Glycolysis_C0,SK_nadh_c,0.31894312768337774
51,Pyr_Growth_Glycolysis_C0,PYK23,0.0650260904280382
52,Pyr_Growth_Glycolysis_C0,SK__3pg_c,0.11908713922705955
53,Pyr_Growth_Glycolysis_C0,PYK22,0.06502609042803806
54,Pyr_Growth_Glycolysis_C0,PYK21,0.06502609042803803
55,Pyr_Growth_Glycolysis_C0,SK_pep_c,0.11133840804514539
56,Pyr_Growth_Glycolysis_C0,PYK15,0.0950772642525845
57,Pyr_Growth_Glycolysis_C0,PPS2,0.5726173228604228
58,Pyr_Growth_Glycolysis_C0,PFK14_84,-5.50700327203746e-26
59,Pyr_Growth_Glycolysis_C0,PGK5,-0.18208842025635885
60,Pyr_Growth_Glycolysis_C0,PGK4,-0.1820883681970713
61,Pyr_Growth_Glycolysis_C0,PFK14_87,1.704040760726543e-34
62,Pyr_Growth_Glycolysis_C0,FBA13,-0.0719654253995832
63,Pyr_Growth_Glycolysis_C0,PFK15_87,1.8527608513868255e-34
64,Pyr_Growth_Glycolysis_C0,FBA12,-0.07196542539952588
65,Pyr_Growth_Glycolysis_C0,FBA11,-0.07196542539958321
66,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_88,5.587028475137294e-26
67,Pyr_Growth_Glycolysis_C0,FBP24,0.02364291403310048
68,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_89,2.179910794479022e-34
69,Pyr_Growth_Glycolysis_C0,FBP23,0.023642914033098504
70,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_90,2.264060903474231e-34
71,Pyr_Growth_Glycolysis_C0,FBP22,0.02364291403309851
72,Pyr_Growth_Glycolysis_C0,PFK1_Activation_gdp_91,2.231860956195542e-34
73,Pyr_Growth_Glycolysis_C0,FBA14,-0.07196542539958317
74,Pyr_Growth_Glycolysis_C0,FBP21,0.02364291403309851
75,Pyr_Growth_Glycolysis_C0,FBP14,0.09194643035345962
76,Pyr_Growth_Glycolysis_C0,FBP13,0.0919464303534394
77,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_93,-2.5849394142282115e-26
78,Pyr_Growth_Glycolysis_C0,FBP12,0.09194643035343941
79,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_94,0.0
80,Pyr_Growth_Glycolysis_C0,FBP11,0.0919464303534383
81,Pyr_Growth_Glycolysis_C0,PFK1_Inhibition_pep_95,-4.1359030627651384e-25
82,Pyr_Growth_Glycolysis_C0,PFK25,0.008868109446352319
83,Pyr_Growth_Glycolysis_C0,PFK1_TransitionStep,-2.168404344971009e-19
84,Pyr_Growth_Glycolysis_C0,PFK24,0.008868109446352319
85,Pyr_Growth_Glycolysis_C0,PFK23,0.008868109446352317
