,model,fluxes,value
145,Pyr_Growth_Glycolysis_C1,PGMi3,-0.003325734987835321
146,Pyr_Growth_Glycolysis_C1,PFK14,0.0002415031324637662
147,Pyr_Growth_Glycolysis_C1,TPI2,-0.08725753248513465
148,Pyr_Growth_Glycolysis_C1,SK_g3p_c,0.002463212214514884
149,Pyr_Growth_Glycolysis_C1,PYK13,0.0024334723327375657
150,Pyr_Growth_Glycolysis_C1,FBP22,0.10141797620188679
151,Pyr_Growth_Glycolysis_C1,PFK13_86,1.4604539690153304e-47
152,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_91,2.838273151727435e-51
153,Pyr_Growth_Glycolysis_C1,PFK25,0.014547847188874991
154,Pyr_Growth_Glycolysis_C1,PGMi2,-0.0033257349878352827
155,Pyr_Growth_Glycolysis_C1,GAPD1,-0.17327511240132765
156,Pyr_Growth_Glycolysis_C1,LDH_D1,-0.13773413443531757
157,Pyr_Growth_Glycolysis_C1,PYK24,0.11609356161841906
158,Pyr_Growth_Glycolysis_C1,PGK8,-0.17327511167241028
159,Pyr_Growth_Glycolysis_C1,PFK12_84,3.944304526105059e-29
160,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_94,2.0249381395298117e-21
161,Pyr_Growth_Glycolysis_C1,FBP12,0.0018521662501595107
162,Pyr_Growth_Glycolysis_C1,SK__3pg_c,0.13956236250600065
163,Pyr_Growth_Glycolysis_C1,FBP13,0.0018521662501595107
164,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_93,2.0528554852034764e-21
165,Pyr_Growth_Glycolysis_C1,PYK22,0.11609356161841906
166,Pyr_Growth_Glycolysis_C1,PGK5,-0.17327511179280952
167,Pyr_Growth_Glycolysis_C1,SK_atp_c,0.7394123166677669
168,Pyr_Growth_Glycolysis_C1,PFK12_85,3.838264364982419e-44
169,Pyr_Growth_Glycolysis_C1,PGK2,-6.085177367423991e-10
170,Pyr_Growth_Glycolysis_C1,SK_pep_c,0.2385103790377726
171,Pyr_Growth_Glycolysis_C1,PGK4,-0.17327511167013654
172,Pyr_Growth_Glycolysis_C1,PFK15_84,1.2083265211786074e-28
173,Pyr_Growth_Glycolysis_C1,PFK11_85,-4.483137743154315e-39
174,Pyr_Growth_Glycolysis_C1,PGK3,-7.312908332682928e-10
175,Pyr_Growth_Glycolysis_C1,PFK14_84,3.9606502187479984e-29
176,Pyr_Growth_Glycolysis_C1,LDH_D2,-0.137734134435318
177,Pyr_Growth_Glycolysis_C1,PGK6,-6.085177366613234e-10
178,Pyr_Growth_Glycolysis_C1,PGK1,-0.17327511179286148
179,Pyr_Growth_Glycolysis_C1,PFK15_85,3.6005604548006155e-44
180,Pyr_Growth_Glycolysis_C1,GAPD4,-0.1732751124013272
181,Pyr_Growth_Glycolysis_C1,SK_nadh_c,0.3110092468366449
182,Pyr_Growth_Glycolysis_C1,LDH_D3,-0.13773413443531624
183,Pyr_Growth_Glycolysis_C1,FBP14,0.001852166250161602
184,Pyr_Growth_Glycolysis_C1,PFK1_Inhibition_pep_92,2.0529152619274305e-21
185,Pyr_Growth_Glycolysis_C1,SK_pyr_c,0.6890819883804182
186,Pyr_Growth_Glycolysis_C1,LDH_D5,-0.13773413443531757
187,Pyr_Growth_Glycolysis_C1,PFK14_85,3.8382643650047927e-44
188,Pyr_Growth_Glycolysis_C1,PGK7,-7.312908473222635e-10
189,Pyr_Growth_Glycolysis_C1,PFK13_84,1.5087920073604267e-27
190,Pyr_Growth_Glycolysis_C1,GAPD6,-0.17327511240132742
191,Pyr_Growth_Glycolysis_C1,PYK15,0.002433472332737566
192,Pyr_Growth_Glycolysis_C1,PYK23,0.11609356161841933
193,Pyr_Growth_Glycolysis_C1,PFK22,0.014547847188874474
194,Pyr_Growth_Glycolysis_C1,PFK13_85,-4.483137897461562e-39
195,Pyr_Growth_Glycolysis_C1,GAPD5,-0.17327511240132698
196,Pyr_Growth_Glycolysis_C1,SK_lac__D_c,0.13773413443531757
197,Pyr_Growth_Glycolysis_C1,PYK21,0.11609356161841906
198,Pyr_Growth_Glycolysis_C1,PFK11,0.0002415031324637475
199,Pyr_Growth_Glycolysis_C1,SK_h_c,0.0
200,Pyr_Growth_Glycolysis_C1,PFK12,0.00024150313246373845
201,Pyr_Growth_Glycolysis_C1,PFK15_87,4.111284037976411e-47
202,Pyr_Growth_Glycolysis_C1,SK_f6p_c,0.027786731165917337
203,Pyr_Growth_Glycolysis_C1,ENO2,-0.31283747490733305
204,Pyr_Growth_Glycolysis_C1,FBA23,-0.08642025912128076
205,Pyr_Growth_Glycolysis_C1,FBA13,-0.002060533009426768
206,Pyr_Growth_Glycolysis_C1,PGI3,-0.11626752329662493
207,Pyr_Growth_Glycolysis_C1,FBA22,-0.08642025912138251
208,Pyr_Growth_Glycolysis_C1,PFK12_87,4.1110002182850183e-47
209,Pyr_Growth_Glycolysis_C1,PYK11,0.002433472332737567
210,Pyr_Growth_Glycolysis_C1,PPS3,0.6698748878962575
211,Pyr_Growth_Glycolysis_C1,PPS4,0.6698748878952756
212,Pyr_Growth_Glycolysis_C1,PGI1,-0.11626752329661372
213,Pyr_Growth_Glycolysis_C1,PFK14_87,-1.4891489951033256e-44
214,Pyr_Growth_Glycolysis_C1,PGMd3,-0.30951173991949255
215,Pyr_Growth_Glycolysis_C1,PFK15_86,3.9078776022799047e-57
216,Pyr_Growth_Glycolysis_C1,FBA21,-0.08642025912115514
217,Pyr_Growth_Glycolysis_C1,FBA14,-0.0020605330094267613
218,Pyr_Growth_Glycolysis_C1,PFK13_87,4.111300618930584e-47
219,Pyr_Growth_Glycolysis_C1,ENO1,-0.31283747490732594
220,Pyr_Growth_Glycolysis_C1,FBP24,0.10141797620188697
221,Pyr_Growth_Glycolysis_C1,SK_pi_c,0.9464201427496308
222,Pyr_Growth_Glycolysis_C1,PFK23,0.014547847188874991
223,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_89,-4.483176979511316e-39
224,Pyr_Growth_Glycolysis_C1,LDH_D4,-0.13773413443531762
225,Pyr_Growth_Glycolysis_C1,SK_dhap_c,-0.0012232596455728994
226,Pyr_Growth_Glycolysis_C1,PGMd2,-0.3095117399194862
227,Pyr_Growth_Glycolysis_C1,PFK21,0.014547847188875009
228,Pyr_Growth_Glycolysis_C1,PFK11_87,4.109175099988832e-47
229,Pyr_Growth_Glycolysis_C1,SK_h2o_c,0.0
230,Pyr_Growth_Glycolysis_C1,FBA24,-0.08642025912128082
231,Pyr_Growth_Glycolysis_C1,PPS6,0.6698748879025516
232,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_88,-4.4373425918681914e-29
233,Pyr_Growth_Glycolysis_C1,FBA12,-0.0020605330094127794
234,Pyr_Growth_Glycolysis_C1,PPS2,0.6698748878962574
235,Pyr_Growth_Glycolysis_C1,PFK1_TransitionStep,-2.168404344971009e-19
236,Pyr_Growth_Glycolysis_C1,PGI2,-0.11626752329662082
237,Pyr_Growth_Glycolysis_C1,PFK13,0.00024150313246374712
238,Pyr_Growth_Glycolysis_C1,FBA11,-0.002060533009426768
239,Pyr_Growth_Glycolysis_C1,ENO3,-0.31283747490732805
240,Pyr_Growth_Glycolysis_C1,PPS5,0.6698748878962573
241,Pyr_Growth_Glycolysis_C1,PGMd1,-0.3095117399194929
242,Pyr_Growth_Glycolysis_C1,PFK1_Activation_gdp_90,2.840861935722672e-51
243,Pyr_Growth_Glycolysis_C1,PFK24,0.014547847188874993
244,Pyr_Growth_Glycolysis_C1,FBP23,0.10141797620188679
245,Pyr_Growth_Glycolysis_C1,PYK12,0.0024334723327346097
246,Pyr_Growth_Glycolysis_C10,FBA14,-0.001843804425396653
247,Pyr_Growth_Glycolysis_C10,PYK23,0.1054054382172449
248,Pyr_Growth_Glycolysis_C10,PFK11_85,-2.1864740198552986e-40
249,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_92,-2.261910844742049e-22
250,Pyr_Growth_Glycolysis_C10,PGK3,-6.7219030326656315e-09
251,Pyr_Growth_Glycolysis_C10,PFK13_85,-2.1888951572386697e-40
252,Pyr_Growth_Glycolysis_C10,GAPD5,-0.18796198357244753
253,Pyr_Growth_Glycolysis_C10,FBP24,0.10699551421945053
254,Pyr_Growth_Glycolysis_C10,SK_h2o_c,0.0
255,Pyr_Growth_Glycolysis_C10,PGK2,-6.607137299297419e-10
256,Pyr_Growth_Glycolysis_C10,FBA12,-0.0018438044253969998
257,Pyr_Growth_Glycolysis_C10,SK_f6p_c,0.041635658562436444
258,Pyr_Growth_Glycolysis_C10,PFK15_87,1.6604418497272508e-66
259,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_93,-2.2613049995668394e-22
260,Pyr_Growth_Glycolysis_C10,FBP13,0.0019180963036781213
261,Pyr_Growth_Glycolysis_C10,PYK22,0.10540543821724487
262,Pyr_Growth_Glycolysis_C10,GAPD6,-0.1879619835724471
263,Pyr_Growth_Glycolysis_C10,SK__3pg_c,0.11225924393632712
264,Pyr_Growth_Glycolysis_C10,SK_g6p_c,0.13441768770528598
265,Pyr_Growth_Glycolysis_C10,FBA13,-0.0018438044253966503
266,Pyr_Growth_Glycolysis_C10,PPS4,0.5142175146611407
267,Pyr_Growth_Glycolysis_C10,PGK1,-0.1879619829117587
268,Pyr_Growth_Glycolysis_C10,FBA11,-0.0018438044253966507
269,Pyr_Growth_Glycolysis_C10,PFK14_87,1.6604418497273182e-66
270,Pyr_Growth_Glycolysis_C10,PFK12_85,1.4642324568271549e-40
271,Pyr_Growth_Glycolysis_C10,PPS5,0.5142175147074516
272,Pyr_Growth_Glycolysis_C10,PFK15_86,2.1649746749787318e-52
273,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_89,-3.6518959019076193e-40
274,Pyr_Growth_Glycolysis_C10,PFK12_86,2.164974674980166e-52
275,Pyr_Growth_Glycolysis_C10,FBP23,0.10699551421945223
276,Pyr_Growth_Glycolysis_C10,PYK25,0.10540543821724488
277,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_91,0.0
278,Pyr_Growth_Glycolysis_C10,FBA23,-0.09093822471745286
279,Pyr_Growth_Glycolysis_C10,TPI3,-0.09519348782487214
280,Pyr_Growth_Glycolysis_C10,PYK21,0.10540543821724485
281,Pyr_Growth_Glycolysis_C10,PFK13_86,2.1649736730231355e-52
282,Pyr_Growth_Glycolysis_C10,GAPD1,-0.18796198357244687
283,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_90,0.0
284,Pyr_Growth_Glycolysis_C10,SK_g3p_c,1.3533414868096891e-05
285,Pyr_Growth_Glycolysis_C10,TPI2,-0.09519348784446563
286,Pyr_Growth_Glycolysis_C10,SK_dhap_c,0.0024114587016161385
287,Pyr_Growth_Glycolysis_C10,PPS6,0.5142175147047965
288,Pyr_Growth_Glycolysis_C10,FBA24,-0.09093822471745283
289,Pyr_Growth_Glycolysis_C10,PFK14_86,2.164974674980165e-52
290,Pyr_Growth_Glycolysis_C10,PPS1,0.5142175147074517
291,Pyr_Growth_Glycolysis_C10,TPI1,-0.09519348784447246
292,Pyr_Growth_Glycolysis_C10,FBP22,0.10699551421945225
293,Pyr_Growth_Glycolysis_C10,PFK14_85,1.4642324568475145e-40
294,Pyr_Growth_Glycolysis_C10,FBP21,0.10699551421945225
295,Pyr_Growth_Glycolysis_C10,GAPD2,-0.187961983572447
296,Pyr_Growth_Glycolysis_C10,FBP14,0.0019180963036782295
297,Pyr_Growth_Glycolysis_C10,SK_nadh_c,0.3540342358771741
298,Pyr_Growth_Glycolysis_C10,SK_pi_c,0.8110931088030291
299,Pyr_Growth_Glycolysis_C10,GAPD4,-0.18796198357244687
300,Pyr_Growth_Glycolysis_C10,PFK13_87,1.6604418496841374e-66
301,Pyr_Growth_Glycolysis_C10,PFK15_85,1.4642307783576446e-40
302,Pyr_Growth_Glycolysis_C10,LDH_D1,-0.1660722523047271
303,Pyr_Growth_Glycolysis_C10,FBA21,-0.09093822471745283
304,Pyr_Growth_Glycolysis_C10,PFK11_87,1.660449315893666e-66
305,Pyr_Growth_Glycolysis_C10,PYK24,0.10540543821724487
306,Pyr_Growth_Glycolysis_C10,PPS3,0.5142175147074521
307,Pyr_Growth_Glycolysis_C10,PFK12_87,1.6604418497272513e-66
308,Pyr_Growth_Glycolysis_C10,PFK11_86,2.16497466870558e-52
309,Pyr_Growth_Glycolysis_C10,FBA22,-0.09093822471745128
310,Pyr_Growth_Glycolysis_C10,SK_fdp_c,-1.2937406550629775e-17
311,Pyr_Growth_Glycolysis_C10,SK_nad_c,0.3540342358771742
312,Pyr_Growth_Glycolysis_C10,SK_h_c,0.0
313,Pyr_Growth_Glycolysis_C10,PPS2,0.5142175147074517
314,Pyr_Growth_Glycolysis_C10,GAPD3,-0.18796198357085814
315,Pyr_Growth_Glycolysis_C10,PGI2,-0.1344176877052874
316,Pyr_Growth_Glycolysis_C10,LDH_D2,-0.1660722523047269
317,Pyr_Growth_Glycolysis_C10,PFK1_Activation_gdp_88,2.8398992587956425e-29
318,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_94,-3.110199103199384e-22
319,Pyr_Growth_Glycolysis_C10,PFK14,0.0001715186606302821
320,Pyr_Growth_Glycolysis_C10,PGMd3,-0.2970130191312157
321,Pyr_Growth_Glycolysis_C10,PGMi3,-0.003208208377558478
322,Pyr_Growth_Glycolysis_C10,PGK6,-6.607137299063029e-10
323,Pyr_Growth_Glycolysis_C10,PGK9,-0.18796198357244687
324,Pyr_Growth_Glycolysis_C10,PFK11_84,2.3949422106769782e-29
325,Pyr_Growth_Glycolysis_C10,PGI1,-0.1344176877052874
326,Pyr_Growth_Glycolysis_C10,PFK11,0.00017151866063034208
327,Pyr_Growth_Glycolysis_C10,PYK14,0.002213062150985934
328,Pyr_Growth_Glycolysis_C10,PYK15,0.0022130621504466244
329,Pyr_Growth_Glycolysis_C10,PYK11,0.0022130621504466252
330,Pyr_Growth_Glycolysis_C10,PYK12,0.0022130621504476977
331,Pyr_Growth_Glycolysis_C10,PFK24,0.01596006271965052
332,Pyr_Growth_Glycolysis_C10,PFK13_84,-6.555377500046243e-27
333,Pyr_Growth_Glycolysis_C10,PGMd2,-0.2970130191312137
334,Pyr_Growth_Glycolysis_C10,PGK7,-6.721903034190291e-09
335,Pyr_Growth_Glycolysis_C10,SK_lac__D_c,0.16607225230472716
336,Pyr_Growth_Glycolysis_C10,SK_pyr_c,0.5726712666444874
337,Pyr_Growth_Glycolysis_C10,PFK1_TransitionStep,-2.710505431213761e-20
338,Pyr_Growth_Glycolysis_C10,LDH_D4,-0.1660722523047272
339,Pyr_Growth_Glycolysis_C10,PFK12,0.00017151866063030985
340,Pyr_Growth_Glycolysis_C10,PGK8,-0.18796197684423532
341,Pyr_Growth_Glycolysis_C10,PFK12_84,-7.888609052210118e-30
342,Pyr_Growth_Glycolysis_C10,PGMd1,-0.2970130191312159
343,Pyr_Growth_Glycolysis_C10,FBP11,0.0019180963036782295
344,Pyr_Growth_Glycolysis_C10,PFK13,0.00017151866063034194
345,Pyr_Growth_Glycolysis_C10,PFK21,0.015960062719650524
346,Pyr_Growth_Glycolysis_C10,SK_adp_c,0.0964750645850364
347,Pyr_Growth_Glycolysis_C10,PFK23,0.015960062719650524
348,Pyr_Growth_Glycolysis_C10,LDH_D3,-0.16607225230472977
349,Pyr_Growth_Glycolysis_C10,ENO3,-0.30022122750877417
350,Pyr_Growth_Glycolysis_C10,PGMi2,-0.003208208377557753
351,Pyr_Growth_Glycolysis_C10,FBP12,0.0019180963036781215
352,Pyr_Growth_Glycolysis_C10,SK_pep_c,0.10637778683098614
353,Pyr_Growth_Glycolysis_C10,LDH_D5,-0.1660722523047271
354,Pyr_Growth_Glycolysis_C10,PFK25,0.015960062719650517
355,Pyr_Growth_Glycolysis_C10,SK_amp_c,0.5142175147074516
356,Pyr_Growth_Glycolysis_C10,SK_atp_c,0.6106925792924881
357,Pyr_Growth_Glycolysis_C10,PGK4,-0.18796197685043126
358,Pyr_Growth_Glycolysis_C10,PYK13,0.002213062150446625
359,Pyr_Growth_Glycolysis_C10,PGI3,-0.134417687705286
360,Pyr_Growth_Glycolysis_C10,PFK15_84,-4.47607785787468e-30
361,Pyr_Growth_Glycolysis_C10,PFK15,0.00017151866063034194
362,Pyr_Growth_Glycolysis_C10,PGMi1,-0.00320820837755848
363,Pyr_Growth_Glycolysis_C10,PFK14_84,-4.5832931888669916e-30
364,Pyr_Growth_Glycolysis_C10,ENO1,-0.300221227508775
365,Pyr_Growth_Glycolysis_C10,PGK5,-0.18796198291173327
366,Pyr_Growth_Glycolysis_C10,PFK22,0.015960062719650447
367,Pyr_Growth_Glycolysis_C10,PFK1_Inhibition_pep_95,2.117582368135751e-22
