,model,fluxes,value
0,Glu_Growth_Glycolysis_C0,SK_f6p_c,1.5549502494883345
1,Glu_Growth_Glycolysis_C0,LDH_D3,1.587470787391132e-05
2,Glu_Growth_Glycolysis_C0,PFK12_85,2.8311542117439057e-38
3,Glu_Growth_Glycolysis_C0,FBP22,0.08355615379135077
4,Glu_Growth_Glycolysis_C0,SK_amp_c,0.04827524070108551
5,Glu_Growth_Glycolysis_C0,FBP23,0.08355615379135084
6,Glu_Growth_Glycolysis_C0,PGMi2,1.6194598460727434
7,Glu_Growth_Glycolysis_C0,PGMi3,1.6194598460726852
8,Glu_Growth_Glycolysis_C0,PGMi1,1.6194598460726857
9,Glu_Growth_Glycolysis_C0,FBP24,0.08355615379134917
10,Glu_Growth_Glycolysis_C0,SK_lac__D_c,1.5874707873205054e-05
11,Glu_Growth_Glycolysis_C0,FBA11,0.9820661819532432
12,Glu_Growth_Glycolysis_C0,PGK9,2.0868649735160574
13,Glu_Growth_Glycolysis_C0,PGK8,2.0868649100557377
14,Glu_Growth_Glycolysis_C0,PFK15_84,1.3145657010693463e-25
15,Glu_Growth_Glycolysis_C0,PFK11_85,-2.7550648847397363e-40
16,Glu_Growth_Glycolysis_C0,FBA12,0.9820661819539964
17,Glu_Growth_Glycolysis_C0,PGMd1,0.5919939975693183
18,Glu_Growth_Glycolysis_C0,SK_pyr_c,0.5478600439715301
19,Glu_Growth_Glycolysis_C0,ENO2,2.2114538436420013
20,Glu_Growth_Glycolysis_C0,FBP11,0.17421089886521202
21,Glu_Growth_Glycolysis_C0,LDH_D5,1.5874707873903256e-05
22,Glu_Growth_Glycolysis_C0,ENO1,2.211453843642005
23,Glu_Growth_Glycolysis_C0,PFK14_85,2.8311542098221675e-38
24,Glu_Growth_Glycolysis_C0,FBP12,0.1742108988652243
25,Glu_Growth_Glycolysis_C0,SK_g6p_c,0.44074903582570313
26,Glu_Growth_Glycolysis_C0,SK_pep_c,1.6636096743783488
27,Glu_Growth_Glycolysis_C0,PPS6,0.048275240704242606
28,Glu_Growth_Glycolysis_C0,PGMd3,0.5919939975693177
29,Glu_Growth_Glycolysis_C0,PFK13_85,-2.7557381648612674e-40
30,Glu_Growth_Glycolysis_C0,FBP14,0.1742108988655673
31,Glu_Growth_Glycolysis_C0,PGMd2,0.591993997569304
32,Glu_Growth_Glycolysis_C0,FBP21,0.08355615379135084
33,Glu_Growth_Glycolysis_C0,FBP13,0.1742108988652243
34,Glu_Growth_Glycolysis_C0,PGI1,-0.44074903582566094
35,Glu_Growth_Glycolysis_C0,FBA13,0.9820661819532412
36,Glu_Growth_Glycolysis_C0,PGK7,6.345469258373093e-08
37,Glu_Growth_Glycolysis_C0,PFK11_84,2.3200441985345732e-26
38,Glu_Growth_Glycolysis_C0,TPI2,1.114182673284712
39,Glu_Growth_Glycolysis_C0,PGK1,2.0868649655983305
40,Glu_Growth_Glycolysis_C0,TPI3,1.11418267339468
41,Glu_Growth_Glycolysis_C0,GAPD6,2.0868649735157305
42,Glu_Growth_Glycolysis_C0,PFK12,0.9912796422177053
43,Glu_Growth_Glycolysis_C0,SK_adp_c,1.311016117161594
44,Glu_Growth_Glycolysis_C0,LDH_D2,1.5874707873902646e-05
45,Glu_Growth_Glycolysis_C0,GAPD1,2.0868649735157305
46,Glu_Growth_Glycolysis_C0,GAPD5,2.086864973514821
47,Glu_Growth_Glycolysis_C0,GAPD4,2.0868649735161853
48,Glu_Growth_Glycolysis_C0,GAPD2,2.086864973516061
49,Glu_Growth_Glycolysis_C0,PFK13,0.9912796422144652
50,Glu_Growth_Glycolysis_C0,PFK14,0.9912796422177053
51,Glu_Growth_Glycolysis_C0,PFK15,0.9912796422144652
52,Glu_Growth_Glycolysis_C0,LDH_D1,1.587470787390327e-05
53,Glu_Growth_Glycolysis_C0,TPI1,1.1141826732846312
54,Glu_Growth_Glycolysis_C0,PFK11,0.9912796422144278
55,Glu_Growth_Glycolysis_C0,PGK6,7.917712102448889e-09
56,Glu_Growth_Glycolysis_C0,PFK14_84,1.0799805508262895e-25
57,Glu_Growth_Glycolysis_C0,FBA14,0.9820661819532468
58,Glu_Growth_Glycolysis_C0,PGI2,-0.44074903582568936
59,Glu_Growth_Glycolysis_C0,FBA21,0.13213503170936747
60,Glu_Growth_Glycolysis_C0,PGK5,2.0868649655983442
61,Glu_Growth_Glycolysis_C0,PGK4,2.086864910061365
62,Glu_Growth_Glycolysis_C0,PFK13_84,1.471240103277843e-23
63,Glu_Growth_Glycolysis_C0,FBA22,0.13213503170925378
64,Glu_Growth_Glycolysis_C0,PGI3,-0.44074903582570335
65,Glu_Growth_Glycolysis_C0,FBA23,0.1321350317093682
66,Glu_Growth_Glycolysis_C0,PGK3,6.345469258864203e-08
