,model,init_conds,value
27,Glu_Growth_Glycolysis_C0,E_ENO_c_pep,5.498387393027458e-06
28,Glu_Growth_Glycolysis_C0,E_LDH_D_c_nadh_pyr,6.734368932137853e-12
29,Glu_Growth_Glycolysis_C0,E_PYK1_c,4.98563831086175e-08
30,Glu_Growth_Glycolysis_C0,adp_c,0.0014835109751790854
31,Glu_Growth_Glycolysis_C0,E_LDH_D_c,4.929717154099105e-08
32,Glu_Growth_Glycolysis_C0,E_PPS_c_pep_amp_pi,1.1239938105155736e-08
33,Glu_Growth_Glycolysis_C0,atp_c,0.025465715615283668
34,Glu_Growth_Glycolysis_C0,E_PPS_c_pep_amp,0.0012065005471896101
35,Glu_Growth_Glycolysis_C0,E_PPS_c_pyr_atp,6.087085118243073e-07
36,Glu_Growth_Glycolysis_C0,fdp_c,0.03464124685035539
37,Glu_Growth_Glycolysis_C0,E_PPS_c_pep,3.6230489792210154e-07
38,Glu_Growth_Glycolysis_C0,E_PPS_c_pyr,2.5872089903750317e-09
39,Glu_Growth_Glycolysis_C0,h_c,1.0
40,Glu_Growth_Glycolysis_C0,E_PPS_c,8.370873358201187e-08
41,Glu_Growth_Glycolysis_C0,h2o_c,1.0
42,Glu_Growth_Glycolysis_C0,E_GAPD_c_nadh_13dpg,1.7501241012600583e-09
43,Glu_Growth_Glycolysis_C0,E_PYK2_c_pyr_atp,6.138083542420079e-08
44,Glu_Growth_Glycolysis_C0,pi_c,0.001228223315308818
45,Glu_Growth_Glycolysis_C0,E_PYK2_c_atp,3.2302315742759023e-06
46,Glu_Growth_Glycolysis_C0,E_PYK2_c_adp,4.021659553170899e-05
47,Glu_Growth_Glycolysis_C0,dhap_c,0.0114269789990398
48,Glu_Growth_Glycolysis_C0,E_PYK2_c,3.4913687215616545e-06
49,Glu_Growth_Glycolysis_C0,E_PYK1_c_pyr_atp,4.050317816140073e-06
50,Glu_Growth_Glycolysis_C0,g3p_c,0.00027686956083446617
51,Glu_Growth_Glycolysis_C0,E_PYK1_c_pep_adp,8.912814146897705e-14
52,Glu_Growth_Glycolysis_C0,E_PYK1_c_atp,0.0023180327193893374
53,Glu_Growth_Glycolysis_C0,_13dpg_c,0.0007530406825721859
54,Glu_Growth_Glycolysis_C0,E_PYK1_c_adp,1.3924418479791746e-07
55,Glu_Growth_Glycolysis_C0,nad_c,0.0649411844411711
56,Glu_Growth_Glycolysis_C0,E_PYK2_c_pep_adp,1.5584501845101856e-12
57,Glu_Growth_Glycolysis_C0,E_LDH_D_c_lac__D,3.985122856359273e-12
58,Glu_Growth_Glycolysis_C0,E_GAPD_c_nad_g3p,1.6275259850040493e-06
59,Glu_Growth_Glycolysis_C0,E_GAPD_c_nadh,1.99023634858146e-06
60,Glu_Growth_Glycolysis_C0,E_FBP1_c_fdp,5.730739264464089e-10
61,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp,4.674263713151472e-38
62,Glu_Growth_Glycolysis_C0,E_FBP1_c,7.801961093807873e-10
63,Glu_Growth_Glycolysis_C0,E_PFK2_c_fdp_adp,7.086993186473301e-07
64,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp,2.1106402945204618e-42
65,Glu_Growth_Glycolysis_C0,E_PFK2_c_f6p_atp,1.3718770523026456e-13
66,Glu_Growth_Glycolysis_C0,E_PFK2_c_fdp,3.949395461118263e-05
67,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp,1.4666162228459074e-29
68,Glu_Growth_Glycolysis_C0,E_PFK2_c_f6p,3.2965673727326304e-10
69,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp,7.776146918120602e-36
70,Glu_Growth_Glycolysis_C0,E_PFK2_c,4.652205090200775e-09
71,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep_pep_pep,1.840196185683087e-14
72,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp,5.689960895855217e-50
73,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep_pep,8.998118737563988e-14
74,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep,1.6499492305206786e-13
75,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp_gdp,1.1703854660757317e-49
76,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep,1.344642779819724e-13
77,Glu_Growth_Glycolysis_C0,E_PFK1_T_c,4.109363272840881e-14
78,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp_gdp,1.6167240647335994e-58
79,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,8.587114726398082e-74
80,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,5.15817656790846e-69
81,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp_gdp,1.4191476004104303e-46
82,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,1.2633100226290395e-68
83,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp_gdp,1.9333459286185006e-56
84,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,3.029077775518976e-67
85,Glu_Growth_Glycolysis_C0,E_FBP1_c_f6p,1.7452975614003514e-06
86,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp,1.929577005745774e-35
87,Glu_Growth_Glycolysis_C0,E_FBP1_c_f6p_pi,1.531807061352256e-07
88,Glu_Growth_Glycolysis_C0,E_FBP2_c,8.586568516815255e-05
89,Glu_Growth_Glycolysis_C0,E_GAPD_c_nad,0.0466833778534033
90,Glu_Growth_Glycolysis_C0,E_PFK1_c,1.6437433673204062e-07
91,Glu_Growth_Glycolysis_C0,E_GAPD_c,2.7820533988237167e-07
92,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p,1.9373382259140156e-06
93,Glu_Growth_Glycolysis_C0,E_TPI_c_g3p,1.600766647583956e-05
94,Glu_Growth_Glycolysis_C0,E_TPI_c_dhap,1.0158675074594929e-05
95,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp,0.027001303516510644
96,Glu_Growth_Glycolysis_C0,E_TPI_c,2.9412442220167713e-08
97,Glu_Growth_Glycolysis_C0,E_FBA2_c_dhap_g3p,2.930314138865073e-12
98,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp,1.2390696473631296e-10
99,Glu_Growth_Glycolysis_C0,E_FBA2_c_dhap,0.019169095737038042
100,Glu_Growth_Glycolysis_C0,E_FBA2_c_fdp,5.4699548967331314e-08
101,Glu_Growth_Glycolysis_C0,E_PGI_c_f6p,1.2887186925521318e-05
102,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp,1.275789569619676e-08
103,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp,2.908254644937596e-21
104,Glu_Growth_Glycolysis_C0,E_FBA1_c_dhap_g3p,9.571689186516087e-07
105,Glu_Growth_Glycolysis_C0,E_FBA1_c_dhap,0.0004832825489396127
106,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp,5.9992048249807475e-25
107,Glu_Growth_Glycolysis_C0,E_FBA1_c_fdp,0.0016370461951196599
108,Glu_Growth_Glycolysis_C0,E_FBA1_c,8.904908590574356e-07
109,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp,1.0007260114692573e-22
110,Glu_Growth_Glycolysis_C0,E_FBP2_c_f6p_pi,0.00034971629822845747
111,Glu_Growth_Glycolysis_C0,E_FBP2_c_f6p,1.5891857082955577e-07
112,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp,7.52796876074291e-21
113,Glu_Growth_Glycolysis_C0,E_FBP2_c_fdp,6.14557939051339e-10
114,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp,2.994646186373791e-23
115,Glu_Growth_Glycolysis_C0,E_FBA2_c,6.580280915339574e-08
116,Glu_Growth_Glycolysis_C0,E_LDH_D_c_pyr,1.6586746629570382e-11
117,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp_gdp,6.291985542677618e-65
118,Glu_Growth_Glycolysis_C0,g6p_c,0.004859399418399203
119,Glu_Growth_Glycolysis_C0,E_LDH_D_c_lac__D_nad,9.57482783286824e-09
120,Glu_Growth_Glycolysis_C1,E_TPI_c_dhap,1.0834574638597914e-05
121,Glu_Growth_Glycolysis_C1,E_PGI_c,2.1108814162266334e-07
122,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p,1.464563700928921e-09
123,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp,0.0001452672226049695
124,Glu_Growth_Glycolysis_C1,E_PGMd_c_3pg,5.223555131789968e-07
125,Glu_Growth_Glycolysis_C1,_2pg_c,0.0001213668320097182
126,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap_g3p,6.73009579062521e-07
127,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp,5.587522593789637e-22
128,Glu_Growth_Glycolysis_C1,E_PGK_c,2.336727969744947e-05
129,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr_atp,1.1065114295615018e-07
130,Glu_Growth_Glycolysis_C1,E_FBA2_c,9.372827826023348e-07
131,Glu_Growth_Glycolysis_C1,fdp_c,0.002017966040531181
132,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg_atp,6.73049969502944e-06
133,Glu_Growth_Glycolysis_C1,E_LDH_D_c_nadh_pyr,2.100546145174835e-11
134,Glu_Growth_Glycolysis_C1,dhap_c,0.002279843459234054
135,Glu_Growth_Glycolysis_C1,E_ENO_c_pep,2.5375865999006812e-05
136,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep,1.4994775336354938e-15
137,Glu_Growth_Glycolysis_C1,E_PGMd_c,9.708296189986106e-08
138,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p_pi,1.1161222839907903e-07
139,Glu_Growth_Glycolysis_C1,E_FBP1_c,1.3144287464363652e-08
140,Glu_Growth_Glycolysis_C1,nadh_c,4.085648441026153e-05
141,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp,9.173347730040229e-58
142,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,3.2152431473696736e-68
143,Glu_Growth_Glycolysis_C1,E_PYK2_c,2.668712704927321e-05
144,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p,1.7483024741260935e-06
145,Glu_Growth_Glycolysis_C1,E_LDH_D_c,7.899658343431973e-08
146,Glu_Growth_Glycolysis_C1,E_PGMd_c_2pg,1.2648577241345825e-07
147,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp,1.1200112587064987e-24
148,Glu_Growth_Glycolysis_C1,E_FBA1_c,1.2537970126426116e-05
149,Glu_Growth_Glycolysis_C1,E_PGK_c_13dpg,1.550506766924113e-13
150,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp,6.280833432265028e-37
151,Glu_Growth_Glycolysis_C1,gdp_c,0.0005138731457846942
152,Glu_Growth_Glycolysis_C1,g3p_c,6.83971741960383e-05
153,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp,7.975369167737117e-11
154,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp_pi,4.413444493407924e-10
155,Glu_Growth_Glycolysis_C1,E_FBA1_c_fdp,0.0013307308503808892
156,Glu_Growth_Glycolysis_C1,E_FBP1_c_fdp,5.624207563366082e-10
157,Glu_Growth_Glycolysis_C1,atp_c,0.006692466524186844
158,Glu_Growth_Glycolysis_C1,f6p_c,0.006548871943288475
159,Glu_Growth_Glycolysis_C1,E_PGK_c_adp,6.665531533959531e-08
160,Glu_Growth_Glycolysis_C1,amp_c,0.0031138540876996523
161,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp,5.9992048249807475e-25
162,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp,1.436524798484408e-38
163,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap,0.0013575783189166096
164,Glu_Growth_Glycolysis_C1,E_PYK1_c_pyr_atp,3.3645816430315515e-06
165,Glu_Growth_Glycolysis_C1,E_FBA2_c_fdp,4.538668691282492e-08
166,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,1.0517202409597745e-69
167,Glu_Growth_Glycolysis_C1,E_PGI_c_g6p,9.439308980198692e-07
168,Glu_Growth_Glycolysis_C1,pi_c,0.0004005291272523224
169,Glu_Growth_Glycolysis_C1,E_PPS_c,1.1087794126885438e-07
170,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp,1.1845933856120745e-30
171,Glu_Growth_Glycolysis_C1,E_PFK2_c_fdp,2.016274377189202e-06
172,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp,3.7757186371750175e-51
173,Glu_Growth_Glycolysis_C1,E_TPI_c_g3p,1.7072724182445197e-05
174,Glu_Growth_Glycolysis_C1,E_GAPD_c_nadh,2.091492480388904e-06
175,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p,7.788287123673084e-08
176,Glu_Growth_Glycolysis_C1,g6p_c,0.0023956931007773157
177,Glu_Growth_Glycolysis_C1,pyr_c,0.0003457681173319595
178,Glu_Growth_Glycolysis_C1,E_PYK2_c_pep_adp,1.5330288428146265e-12
179,Glu_Growth_Glycolysis_C1,E_PYK2_c_pyr_atp,6.033534187644385e-08
180,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p_atp,1.600321964044856e-13
181,Glu_Growth_Glycolysis_C1,E_GAPD_c,7.40159113246548e-08
182,Glu_Growth_Glycolysis_C1,E_PYK1_c,2.0998325925832022e-07
183,Glu_Growth_Glycolysis_C1,E_PGMi_c_3pg,2.6358009135687958e-05
184,Glu_Growth_Glycolysis_C1,nad_c,0.20625785299908128
185,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad,0.039442983867555084
186,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,1.43888854346442e-70
187,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp_gdp_gdp,6.736115959929523e-48
188,Glu_Growth_Glycolysis_C1,h2o_c,1.0
189,Glu_Growth_Glycolysis_C1,E_FBP2_c_f6p_pi,0.00011551311405692256
190,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep,1.6298954721122997e-14
191,Glu_Growth_Glycolysis_C1,E_PGI_c_f6p,1.161745841837225e-05
192,Glu_Growth_Glycolysis_C1,E_FBA2_c_dhap,0.05446815801283494
193,Glu_Growth_Glycolysis_C1,E_PYK2_c_adp,0.00010669786829648845
194,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,2.3344743759721006e-75
195,Glu_Growth_Glycolysis_C1,E_PPS_c_pep,3.5841321782678956e-07
196,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp_gdp_gdp,2.4537470923607816e-66
197,Glu_Growth_Glycolysis_C1,E_GAPD_c_nadh_13dpg,1.1782077145465533e-10
198,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep_pep,1.1370251652644023e-16
199,Glu_Growth_Glycolysis_C1,E_PYK1_c_adp,3.8948242727957745e-07
200,Glu_Growth_Glycolysis_C1,pep_c,0.0002274834856944805
201,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp,0.0005153499355910815
202,Glu_Growth_Glycolysis_C1,E_PGMi_c_2pg,3.612029219271997e-06
203,Glu_Growth_Glycolysis_C1,E_PYK2_c_atp,3.8187140309059625e-06
204,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr,2.1809707842261732e-09
205,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp,1.0180780426368269e-12
206,Glu_Growth_Glycolysis_C1,h_c,1.0
207,Glu_Growth_Glycolysis_C1,E_PFK2_c_fdp_adp,8.210578003873718e-07
208,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp,1.3882768608396515e-44
209,Glu_Growth_Glycolysis_C1,E_FBA2_c_dhap_g3p,2.2352033436502513e-12
210,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p,3.3970174218000405e-07
211,Glu_Growth_Glycolysis_C1,E_TPI_c,1.5721841045700297e-07
212,Glu_Growth_Glycolysis_C1,E_PGMi_c,3.8901512703481366e-06
213,Glu_Growth_Glycolysis_C1,E_PFK2_c,4.018579947341968e-09
214,Glu_Growth_Glycolysis_C1,E_PFK1_c,5.3736470179350045e-08
215,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp,2.1138812420639565e-50
216,Glu_Growth_Glycolysis_C1,adp_c,0.000483733385901858
217,Glu_Growth_Glycolysis_C1,E_FBP2_c_f6p,1.6056193603366864e-07
218,Glu_Growth_Glycolysis_C1,_13dpg_c,4.787290173156721e-05
219,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep,7.41551157767508e-15
220,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp_gdp,2.1787164727815473e-36
221,Glu_Growth_Glycolysis_C1,E_LDH_D_c_lac__D_nad,2.5482945038287987e-08
222,Glu_Growth_Glycolysis_C1,_3pg_c,0.0016925388997179878
223,Glu_Growth_Glycolysis_C1,E_LDH_D_c_pyr,1.9932486807247288e-11
224,Glu_Growth_Glycolysis_C1,E_FBP2_c_fdp,3.9177891349511175e-10
225,Glu_Growth_Glycolysis_C1,lac__D_c,0.0014376909540045513
226,Glu_Growth_Glycolysis_C1,E_PGK_c_13dpg_adp,8.384406457279682e-08
227,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_atp_gdp,7.52796876074291e-21
228,Glu_Growth_Glycolysis_C1,E_ENO_c,2.6932533691282233e-06
229,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_gdp_gdp_gdp,1.4075703688134986e-59
230,Glu_Growth_Glycolysis_C1,E_PFK1_T_c,1.343413341506652e-14
231,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg,3.516062609674903e-06
232,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p_pi,5.005273202987946e-08
233,Glu_Growth_Glycolysis_C1,E_PGK_c_atp,9.870700441601181e-06
234,Glu_Growth_Glycolysis_C1,E_LDH_D_c_lac__D,3.3389375792471493e-12
235,Glu_Growth_Glycolysis_C1,E_PYK1_c_pep_adp,9.237103260504806e-14
236,Glu_Growth_Glycolysis_C1,E_FBP2_c,0.0009397148824895989
237,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp,2.994646186373791e-23
238,Glu_Growth_Glycolysis_C1,E_PYK1_c_atp,0.002565734920187798
239,Glu_Growth_Glycolysis_C1,E_ENO_c_2pg,2.528390276334198e-06
240,Glu_Growth_Glycolysis_C10,E_PFK2_c_fdp_adp,9.92624623510332e-07
241,Glu_Growth_Glycolysis_C10,E_LDH_D_c_lac__D,2.5444755189840203e-11
242,Glu_Growth_Glycolysis_C10,amp_c,0.0038316043787334814
243,Glu_Growth_Glycolysis_C10,nadh_c,9.37483494100923e-06
244,Glu_Growth_Glycolysis_C10,E_PPS_c_pep_amp,0.00018256436649813823
245,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,4.277284478949844e-68
246,Glu_Growth_Glycolysis_C10,E_FBA2_c_dhap_g3p,5.132167018656951e-13
247,Glu_Growth_Glycolysis_C10,E_PGK_c,1.2723691522261046e-06
248,Glu_Growth_Glycolysis_C10,E_FBP2_c,8.503709255175473e-05
249,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp,1.5261185571690473e-50
250,Glu_Growth_Glycolysis_C10,E_GAPD_c_nadh_13dpg,2.6305743469811896e-10
251,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp_gdp,2.3215328389261323e-22
252,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp,1.8507182811458057e-38
253,Glu_Growth_Glycolysis_C10,E_PGMi_c_2pg,8.367452367452347e-06
254,Glu_Growth_Glycolysis_C10,E_PYK1_c_adp,1.8862456489463833e-07
255,Glu_Growth_Glycolysis_C10,E_PYK2_c,2.0447473796654533e-06
256,Glu_Growth_Glycolysis_C10,_3pg_c,0.002154121276275892
257,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp,1.9595741081602787e-25
258,Glu_Growth_Glycolysis_C10,E_LDH_D_c_pyr,1.1453059681211695e-10
259,Glu_Growth_Glycolysis_C10,lac__D_c,0.0011663740530948258
260,Glu_Growth_Glycolysis_C10,E_PPS_c_pyr,7.29245199457425e-09
261,Glu_Growth_Glycolysis_C10,E_FBA1_c_dhap,0.00019324888622910882
262,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_atp,3.6965218883024434e-10
263,Glu_Growth_Glycolysis_C10,E_PGK_c_13dpg_adp,5.564303315815177e-08
264,Glu_Growth_Glycolysis_C10,E_PGK_c_adp,2.611000405179931e-08
265,Glu_Growth_Glycolysis_C10,E_PGI_c_g6p,7.030647201635209e-06
266,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,7.212049574683035e-71
267,Glu_Growth_Glycolysis_C10,E_FBA2_c_fdp,1.518444496488738e-08
268,Glu_Growth_Glycolysis_C10,E_PYK1_c_atp,0.00010054281544617215
269,Glu_Growth_Glycolysis_C10,dhap_c,0.007033131170714436
270,Glu_Growth_Glycolysis_C10,E_LDH_D_c_nadh_pyr,2.2807707364708538e-11
271,Glu_Growth_Glycolysis_C10,E_PFK1_c_f6p_gdp_gdp_gdp,2.7673962159529686e-50
272,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep_pep,7.205103112249941e-15
273,Glu_Growth_Glycolysis_C10,E_FBA2_c,1.8121521726782804e-08
274,Glu_Growth_Glycolysis_C10,E_PYK1_c,2.2866743225761494e-08
275,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp,3.811429699197627e-08
276,Glu_Growth_Glycolysis_C10,E_PFK1_T_c_pep_pep_pep,4.7180989580235373e-14
277,Glu_Growth_Glycolysis_C10,E_FBP1_c,7.636750597454278e-10
278,Glu_Growth_Glycolysis_C10,E_PYK1_c_pep_adp,8.984408100491231e-14
279,Glu_Growth_Glycolysis_C10,E_PYK2_c_pep_adp,1.6436944141958874e-12
280,Glu_Growth_Glycolysis_C10,fdp_c,0.034919396185918376
281,Glu_Growth_Glycolysis_C10,E_GAPD_c_nad_g3p_pi,2.482454242778921e-07
282,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_gdp_gdp_gdp,1.8902599614270746e-60
283,Glu_Growth_Glycolysis_C10,E_PGK_c_3pg_atp,1.702477597991032e-07
284,Glu_Growth_Glycolysis_C10,E_PPS_c_pyr_atp,1.39073943055811e-07
285,Glu_Growth_Glycolysis_C10,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,1.1532713245948803e-75
286,Glu_Growth_Glycolysis_C10,E_ENO_c_pep,2.46057506713306e-05
287,Glu_Growth_Glycolysis_C10,E_PGI_c,7.526548978910273e-07
288,Glu_Growth_Glycolysis_C10,atp_c,0.0024042792329537557
289,Glu_Growth_Glycolysis_C10,E_PGMd_c_3pg,7.56821861760057e-07
290,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp,8.666142042860062e-36
291,Glu_Growth_Glycolysis_C10,_2pg_c,0.0002510203354253414
292,Glu_Growth_Glycolysis_C10,E_FBP1_c_f6p_pi,9.363441702767621e-08
293,Glu_Growth_Glycolysis_C10,E_PPS_c_pep,3.660589694752478e-07
294,Glu_Growth_Glycolysis_C10,E_PGMi_c_3pg,4.344658256944108e-05
295,Glu_Growth_Glycolysis_C10,E_PFK2_c_f6p,4.503244165926623e-09
296,Glu_Growth_Glycolysis_C10,E_PYK2_c_adp,5.681043632721042e-05
297,Glu_Growth_Glycolysis_C10,E_FBP2_c_fdp,6.134936743241953e-10
298,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp,2.1871613098831566e-21
299,Glu_Growth_Glycolysis_C10,E_GAPD_c,3.472314269657132e-07
300,Glu_Growth_Glycolysis_C10,E_FBA1_c_dhap_g3p,2.1728693516130033e-07
301,Glu_Growth_Glycolysis_C10,E_FBA2_c_dhap,0.0032506185627363604
302,Glu_Growth_Glycolysis_C10,nad_c,0.02629341268661496
303,Glu_Growth_Glycolysis_C10,E_PFK1_c,2.06998450339442e-07
304,Glu_Growth_Glycolysis_C10,g6p_c,0.005072634081624955
305,Glu_Growth_Glycolysis_C10,h_c,1.0
306,Glu_Growth_Glycolysis_C10,E_PGMd_c,1.0628878260496212e-07
307,Glu_Growth_Glycolysis_C10,pi_c,0.000759268527635918
308,Glu_Growth_Glycolysis_C10,E_PGMi_c,4.377326642475442e-06
309,Glu_Growth_Glycolysis_C10,E_FBP2_c_f6p_pi,0.0002158484216735303
310,Glu_Growth_Glycolysis_C10,E_PFK1_c_gdp_gdp_gdp_gdp,1.0078177690042323e-65
311,Glu_Growth_Glycolysis_C10,gdp_c,0.0005221791011102804
312,Glu_Growth_Glycolysis_C10,E_PGK_c_3pg,2.4730765036368197e-07
313,Glu_Growth_Glycolysis_C10,E_TPI_c_g3p,1.7765525843042476e-05
