,model,parameters,value
992,Pyr_Growth_Glycolysis_C10,kr_PFK15,34871025415.94719
993,Pyr_Growth_Glycolysis_C10,v_PFK15_85,4.362718560921026e-39
994,Pyr_Growth_Glycolysis_C10,v_PFK22,0.013289128726548527
995,Pyr_Growth_Glycolysis_C10,v_PFK14_86,6.653446721643805e-51
996,Pyr_Growth_Glycolysis_C10,v_PFK14_87,5.1466781752111745e-65
997,Pyr_Growth_Glycolysis_C10,v_PFK12,0.005087041906632006
998,Pyr_Growth_Glycolysis_C10,Keq_SK_amp_c,1.0
999,Pyr_Growth_Glycolysis_C10,kf_FBP12,99854.37824724092
1000,Pyr_Growth_Glycolysis_C10,kf_PFK13_86,142830901657.2138
1001,Pyr_Growth_Glycolysis_C10,kr_PFK12_84,3575951129097.4795
1002,Pyr_Growth_Glycolysis_C10,kf_PFK15,3598443280950.008
1003,Pyr_Growth_Glycolysis_C10,kf_PFK12_85,22513549094.468884
1004,Pyr_Growth_Glycolysis_C10,v_PFK14_84,-1.1266307771919326e-25
1005,Pyr_Growth_Glycolysis_C10,kr_PFK24,58894.084794191476
1006,Pyr_Growth_Glycolysis_C10,v_TPI2,-0.09685197140424055
1007,Pyr_Growth_Glycolysis_C10,kr_PFK13_87,1118143581.0963843
1008,Pyr_Growth_Glycolysis_C10,kr_PFK22,3599994485226.713
1009,Pyr_Growth_Glycolysis_C10,kf_PFK23,104119272178.13615
1010,Pyr_Growth_Glycolysis_C10,v_PGMi1,-0.0791720347867294
1011,Pyr_Growth_Glycolysis_C10,v_PFK15_84,-2.318730413152329e-25
1012,Pyr_Growth_Glycolysis_C10,v_PYK15,0.052918718034184256
1013,Pyr_Growth_Glycolysis_C10,v_LDH_D4,-0.16568444779074185
1014,Pyr_Growth_Glycolysis_C10,kf_PFK15_86,0.17839422937165209
1015,Pyr_Growth_Glycolysis_C10,v_PFK13_84,2.8532918450468882e-22
1016,Pyr_Growth_Glycolysis_C10,kf_PFK21,53233548681.19728
1017,Pyr_Growth_Glycolysis_C10,kr_PGI2,52156829970.90798
1018,Pyr_Growth_Glycolysis_C10,v_PFK11_86,6.653446767408054e-51
1019,Pyr_Growth_Glycolysis_C10,v_GAPD1,-0.19474891831896812
1020,Pyr_Growth_Glycolysis_C10,kf_PFK11_87,3587138147656.655
1021,Pyr_Growth_Glycolysis_C10,v_PFK21,0.013289128726548537
1022,Pyr_Growth_Glycolysis_C10,v_PFK15_87,5.1466781752111745e-65
1023,Pyr_Growth_Glycolysis_C10,v_PFK12_84,-1.1246001064830744e-25
1024,Pyr_Growth_Glycolysis_C10,v_PFK12_86,6.653446721643799e-51
1025,Pyr_Growth_Glycolysis_C10,v_PFK15,0.005087041906630216
1026,Pyr_Growth_Glycolysis_C10,v_PGMi3,-0.0791720347867294
1027,Pyr_Growth_Glycolysis_C10,kr_PGI1,71203351.18750787
1028,Pyr_Growth_Glycolysis_C10,kr_PFK11,215.22864220634
1029,Pyr_Growth_Glycolysis_C10,kr_PFK15_84,79576694.24109614
1030,Pyr_Growth_Glycolysis_C10,v_TPI1,-0.09685197140424506
1031,Pyr_Growth_Glycolysis_C10,kf_PFK25,3599999999306.434
1032,Pyr_Growth_Glycolysis_C10,kf_PFK14_86,1819541.7522721116
1033,Pyr_Growth_Glycolysis_C10,v_PGMd3,-0.221751374309878
1034,Pyr_Growth_Glycolysis_C10,v_FBA23,-0.056546967587277466
1035,Pyr_Growth_Glycolysis_C10,kr_PFK14_87,1392875773.4743295
1036,Pyr_Growth_Glycolysis_C10,v_PFK11_84,2.9168183941129412e-27
1037,Pyr_Growth_Glycolysis_C10,v_FBA21,-0.0565469675872774
1038,Pyr_Growth_Glycolysis_C10,kf_PFK24,542034.120320945
1039,Pyr_Growth_Glycolysis_C10,kr_PFK13_86,2999710.998716613
1040,Pyr_Growth_Glycolysis_C10,nadh_b,0.0020411015770331158
1041,Pyr_Growth_Glycolysis_C10,kr_PFK25,159711.05326453858
1042,Pyr_Growth_Glycolysis_C10,kf_PFK22,14699699.519331494
1043,Pyr_Growth_Glycolysis_C10,v_PFK11,0.005087041906630191
1044,Pyr_Growth_Glycolysis_C10,pep_b,0.032788959280906214
1045,Pyr_Growth_Glycolysis_C10,kf_PFK14_85,0.003642346303735416
1046,Pyr_Growth_Glycolysis_C10,kf_PFK1_Inhibition_pep,549448.0088849892
1047,Pyr_Growth_Glycolysis_C10,v_SK_amp_c,0.5256783171717768
1048,Pyr_Growth_Glycolysis_C10,kf_SK_dhap_c,2.668213878060721
1049,Pyr_Growth_Glycolysis_C10,kf_PGI1,131035219810.01767
1050,Pyr_Growth_Glycolysis_C10,kf_FBP24,88849.79702051268
1051,Pyr_Growth_Glycolysis_C10,kr_PFK12_86,0.0036000014021537537
1052,Pyr_Growth_Glycolysis_C10,v_PGMi2,-0.07917203478673684
1053,Pyr_Growth_Glycolysis_C10,kr_PFK1_TransitionStep,3599997478316.0586
1054,Pyr_Growth_Glycolysis_C10,Keq_SK__3pg_c,1.0
1055,Pyr_Growth_Glycolysis_C10,kr_FBP22,5238.890445845169
1056,Pyr_Growth_Glycolysis_C10,v_PFK23,0.013289128726548537
1057,Pyr_Growth_Glycolysis_C10,kr_PFK15_86,1308889272.6030896
1058,Pyr_Growth_Glycolysis_C10,v_SK_lac__D_c,0.1656844477907418
1059,Pyr_Growth_Glycolysis_C10,v_PFK12_87,5.146678175207627e-65
1060,Pyr_Growth_Glycolysis_C10,v_LDH_D3,-0.16568444779075264
1061,Pyr_Growth_Glycolysis_C10,v_PFK13_85,4.0944667095471266e-40
1062,Pyr_Growth_Glycolysis_C10,kf_FBP23,135995384.22162887
1063,Pyr_Growth_Glycolysis_C10,v_ENO2,-0.30092340909659754
1064,Pyr_Growth_Glycolysis_C10,kf_PFK11_85,3599998356398.8765
1065,Pyr_Growth_Glycolysis_C10,kf_FBA13,1557.6387523751398
1066,Pyr_Growth_Glycolysis_C10,_3pg_b,0.0045315542165644965
1067,Pyr_Growth_Glycolysis_C10,kr_FBP24,158763583336.63055
1068,Pyr_Growth_Glycolysis_C10,v_SK_pep_c,0.09255478927652136
1069,Pyr_Growth_Glycolysis_C10,v_FBA13,-0.043785823771812844
1070,Pyr_Growth_Glycolysis_C10,Keq_SK_nad_c,1.0
1071,Pyr_Growth_Glycolysis_C10,v_PGMd1,-0.22175137430987757
1072,Pyr_Growth_Glycolysis_C10,Keq_SK_nadh_c,1.0
1073,Pyr_Growth_Glycolysis_C10,kf_PFK13_87,747702554.3787249
1074,Pyr_Growth_Glycolysis_C10,kr_PFK13,2996416813602.6416
1075,Pyr_Growth_Glycolysis_C10,v_PFK1_Inhibition_pep_94,-9.751466805265133e-20
1076,Pyr_Growth_Glycolysis_C10,kr_PFK14_86,99070080276.94974
1077,Pyr_Growth_Glycolysis_C10,kr_FBP23,0.05973200704174725
1078,Pyr_Growth_Glycolysis_C10,v_SK_pyr_c,0.5591626461638701
1079,Pyr_Growth_Glycolysis_C10,v_PFK13_87,5.1466781615677555e-65
1080,Pyr_Growth_Glycolysis_C10,kf_FBA11,762994211.3129935
1081,Pyr_Growth_Glycolysis_C10,kf_FBA12,75438282.88906501
1082,Pyr_Growth_Glycolysis_C10,kf_PFK15_87,283876.50246098114
1083,Pyr_Growth_Glycolysis_C10,kf_PFK15_85,11.542323466653247
1084,Pyr_Growth_Glycolysis_C10,Keq_SK_pep_c,1.0
1085,Pyr_Growth_Glycolysis_C10,kf_SK_f6p_c,114.95611654255273
1086,Pyr_Growth_Glycolysis_C10,kf_FBP21,79102.2404198097
1087,Pyr_Growth_Glycolysis_C10,nad_b,0.012630970043288135
1088,Pyr_Growth_Glycolysis_C10,v_PFK12_85,4.362725411195596e-39
1089,Pyr_Growth_Glycolysis_C10,v_PGI3,-0.1399917522417442
1090,Pyr_Growth_Glycolysis_C10,v_FBA14,-0.04378582377181295
1091,Pyr_Growth_Glycolysis_C10,kf_PFK12_86,70660715.1143583
1092,Pyr_Growth_Glycolysis_C10,kr_PFK11_87,1792794773786.322
1093,Pyr_Growth_Glycolysis_C10,kr_PFK13_84,7305906.310132789
1094,Pyr_Growth_Glycolysis_C10,v_FBA22,-0.05654696758727873
1095,Pyr_Growth_Glycolysis_C10,v_PFK15_86,6.653446721574088e-51
1096,Pyr_Growth_Glycolysis_C10,kr_FBP14,593323524430.1906
1097,Pyr_Growth_Glycolysis_C10,kr_PFK14,785497981.4320055
1098,Pyr_Growth_Glycolysis_C10,kr_PFK12,3590733241890.47
1099,Pyr_Growth_Glycolysis_C10,kf_SK_g3p_c,3.00090430793763
1100,Pyr_Growth_Glycolysis_C10,Keq_SK_pyr_c,1.0
1101,Pyr_Growth_Glycolysis_C10,kf_FBP14,8304123561.010669
1102,Pyr_Growth_Glycolysis_C10,v_PGK8,-0.1947489111626055
1103,Pyr_Growth_Glycolysis_C10,kr_PFK23,3596436790775.064
1104,Pyr_Growth_Glycolysis_C10,kf_SK_amp_c,187.2125590185669
1105,Pyr_Growth_Glycolysis_C10,v_PFK1_TransitionStep,-8.673617379884035e-19
1106,Pyr_Growth_Glycolysis_C10,v_PYK23,0.07928140076446466
1107,Pyr_Growth_Glycolysis_C10,v_LDH_D5,-0.16568444779074185
1108,Pyr_Growth_Glycolysis_C10,kr_PFK14_84,0.003600001395835193
1109,Pyr_Growth_Glycolysis_C10,v_PGI1,-0.1399917522417411
1110,Pyr_Growth_Glycolysis_C10,kf_PFK11_86,2288352918.458803
1111,Pyr_Growth_Glycolysis_C10,kf_SK_g6p_c,774.7233788384856
1112,Pyr_Growth_Glycolysis_C10,v_PFK11_87,5.146610468597954e-65
1113,Pyr_Growth_Glycolysis_C10,kr_PFK15_87,16836456797.223433
1114,Pyr_Growth_Glycolysis_C10,kr_FBP21,246897822.64229354
1115,Pyr_Growth_Glycolysis_C10,v_PYK12,0.05291871803422055
1116,Pyr_Growth_Glycolysis_C10,kf_PFK13_85,44355766.22628634
1117,Pyr_Growth_Glycolysis_C10,kf_FBP22,532590.334934663
1118,Pyr_Growth_Glycolysis_C10,kf_PFK12_87,1466.555048816488
1119,Pyr_Growth_Glycolysis_C10,kf_SK_h_c,1.5686133989019866
1120,Pyr_Growth_Glycolysis_C10,v_PGI2,-0.13999175224174465
1121,Pyr_Growth_Glycolysis_C10,kf_PFK14_87,304210232347.36334
1122,Pyr_Growth_Glycolysis_C11,v_FBA22,-0.05094760521988562
1123,Pyr_Growth_Glycolysis_C11,Keq_SK_g3p_c,1.0
1124,Pyr_Growth_Glycolysis_C11,kr_PFK14_87,1392875773.4743295
1125,Pyr_Growth_Glycolysis_C11,kr_PFK14,785497981.4320055
1126,Pyr_Growth_Glycolysis_C11,kr_PGK3,557.3738199079957
1127,Pyr_Growth_Glycolysis_C11,kr_PFK15_87,16836456797.223433
1128,Pyr_Growth_Glycolysis_C11,kf_PPS2,136178.8227498948
1129,Pyr_Growth_Glycolysis_C11,v_GAPD5,-0.17851499526068437
1130,Pyr_Growth_Glycolysis_C11,kf_SK_pep_c,40.79027560510826
1131,Pyr_Growth_Glycolysis_C11,kr_PGK4,52376589377.3516
1132,Pyr_Growth_Glycolysis_C11,v_ENO2,-0.29797900812394573
1133,Pyr_Growth_Glycolysis_C11,kr_PFK11_87,1792794773786.322
1134,Pyr_Growth_Glycolysis_C11,kr_PGK8,3599998082450.041
1135,Pyr_Growth_Glycolysis_C11,kr_PFK13_84,7305906.310132789
1136,Pyr_Growth_Glycolysis_C11,v_GAPD6,-0.17851499526068348
1137,Pyr_Growth_Glycolysis_C11,kf_PYK22,111660.82952607404
1138,Pyr_Growth_Glycolysis_C11,kr_PFK15_86,1308889272.6030896
1139,Pyr_Growth_Glycolysis_C11,v_FBP22,0.05969191508295375
1140,Pyr_Growth_Glycolysis_C11,kr_PGK9,208405.17292881114
1141,Pyr_Growth_Glycolysis_C11,kf_PGI1,131035219810.01767
1142,Pyr_Growth_Glycolysis_C11,kf_PYK21,583568279.2488322
1143,Pyr_Growth_Glycolysis_C11,kr_PFK14_85,3793.448347457762
1144,Pyr_Growth_Glycolysis_C11,kr_PFK14_84,0.003600001395835193
1145,Pyr_Growth_Glycolysis_C11,kr_PFK14_86,99070080276.94974
1146,Pyr_Growth_Glycolysis_C11,kr_PGMi1,126930.7312070972
1147,Pyr_Growth_Glycolysis_C11,atp_b,0.050211500737192855
1148,Pyr_Growth_Glycolysis_C11,kf_PYK15,3446760303978.432
1149,Pyr_Growth_Glycolysis_C11,kf_PYK23,169065108.23281482
1150,Pyr_Growth_Glycolysis_C11,adp_b,0.0005306772190515288
1151,Pyr_Growth_Glycolysis_C11,kr_PFK12_84,3575951129097.4795
1152,Pyr_Growth_Glycolysis_C11,kf_SK_h_c,1.5686133989019866
1153,Pyr_Growth_Glycolysis_C11,kr_PFK15,34871025415.94719
1154,Pyr_Growth_Glycolysis_C11,kf_PPS1,1302624803.1012797
1155,Pyr_Growth_Glycolysis_C11,v_TPI1,-0.08870165236945837
1156,Pyr_Growth_Glycolysis_C11,kr_PFK13_87,1118143581.0963843
1157,Pyr_Growth_Glycolysis_C11,kr_PGK5,45920814.47868228
1158,Pyr_Growth_Glycolysis_C11,kf_PYK25,277054542190.42737
1159,Pyr_Growth_Glycolysis_C11,v_PPS5,0.537080448155336
1160,Pyr_Growth_Glycolysis_C11,v_FBP23,0.05969191508295374
1161,Pyr_Growth_Glycolysis_C11,kr_PGK6,0.16092661342612438
1162,Pyr_Growth_Glycolysis_C11,v_LDH_D5,-0.15203985669559342
1163,Pyr_Growth_Glycolysis_C11,kf_PFK11,2507492444.019347
1164,Pyr_Growth_Glycolysis_C11,kf_SK_lac__D_c,3043.2283837410823
1165,Pyr_Growth_Glycolysis_C11,kf_PYK24,4793034.43090235
1166,Pyr_Growth_Glycolysis_C11,kr_PFK11_84,0.003600001395835193
1167,Pyr_Growth_Glycolysis_C11,kr_PFK12_87,0.0036129118597164863
1168,Pyr_Growth_Glycolysis_C11,kr_PGK7,4199839.901257909
1169,Pyr_Growth_Glycolysis_C11,kr_PFK13_85,0.003600001645152113
1170,Pyr_Growth_Glycolysis_C11,kf_SK_atp_c,29.857177607747733
1171,Pyr_Growth_Glycolysis_C11,kf_PPS3,15083522293.222483
1172,Pyr_Growth_Glycolysis_C11,kr_PGI2,52156829970.90798
1173,Pyr_Growth_Glycolysis_C11,kr_PFK13,2996416813602.6416
1174,Pyr_Growth_Glycolysis_C11,v_FBA12,-0.04240855709930713
1175,Pyr_Growth_Glycolysis_C11,kf_SK_amp_c,342.50384845379403
1176,Pyr_Growth_Glycolysis_C11,kr_FBA22,842009537109.9438
1177,Pyr_Growth_Glycolysis_C11,Keq_SK_pep_c,1.0
1178,Pyr_Growth_Glycolysis_C11,v_GAPD2,-0.17851499526068393
1179,Pyr_Growth_Glycolysis_C11,v_LDH_D3,-0.1520398566955805
1180,Pyr_Growth_Glycolysis_C11,kf_SK_g6p_c,933.6263836907754
1181,Pyr_Growth_Glycolysis_C11,kr_FBP14,593323524430.1906
1182,Pyr_Growth_Glycolysis_C11,kr_FBA23,114524666756.69626
1183,Pyr_Growth_Glycolysis_C11,Keq_SK_atp_c,1.0
1184,Pyr_Growth_Glycolysis_C11,v_FBA14,-0.04240855709930835
1185,Pyr_Growth_Glycolysis_C11,Keq_SK_pyr_c,1.0
1186,Pyr_Growth_Glycolysis_C11,kr_FBA24,96992.41444544597
1187,Pyr_Growth_Glycolysis_C11,Keq_SK_adp_c,1.0
1188,Pyr_Growth_Glycolysis_C11,kr_FBP13,6344.208107984366
1189,Pyr_Growth_Glycolysis_C11,v_ENO3,-0.2979790081239451
1190,Pyr_Growth_Glycolysis_C11,kf_PGI2,6124818.254912563
1191,Pyr_Growth_Glycolysis_C11,v_TPI3,-0.0887016523629427
1192,Pyr_Growth_Glycolysis_C11,kr_TPI1,118994724.47344142
1193,Pyr_Growth_Glycolysis_C11,kf_PGI3,131928.22844764183
1194,Pyr_Growth_Glycolysis_C11,v_LDH_D1,-0.15203985669559342
1195,Pyr_Growth_Glycolysis_C11,Keq_SK_fdp_c,1.0
1196,Pyr_Growth_Glycolysis_C11,f6p_b,0.0013036226635394796
1197,Pyr_Growth_Glycolysis_C11,kr_FBP21,246897822.64229354
1198,Pyr_Growth_Glycolysis_C11,kr_FBA21,119004858257.27864
1199,Pyr_Growth_Glycolysis_C11,kr_FBP24,158763583336.63055
1200,Pyr_Growth_Glycolysis_C11,kr_FBA11,13777.59579731946
1201,Pyr_Growth_Glycolysis_C11,v_GAPD1,-0.17851499526068415
1202,Pyr_Growth_Glycolysis_C11,Keq_SK_nad_c,1.0
1203,Pyr_Growth_Glycolysis_C11,kr_FBP23,0.05973200704174725
1204,Pyr_Growth_Glycolysis_C11,Keq_SK_dhap_c,1.0
1205,Pyr_Growth_Glycolysis_C11,v_FBA13,-0.042408557099308485
1206,Pyr_Growth_Glycolysis_C11,Keq_SK_nadh_c,1.0
1207,Pyr_Growth_Glycolysis_C11,kr_FBP22,5238.890445845169
1208,Pyr_Growth_Glycolysis_C11,kr_FBA12,3582781426486.8257
1209,Pyr_Growth_Glycolysis_C11,kf_PFK1_Activation_gdp,0.0036
1210,Pyr_Growth_Glycolysis_C11,Keq_SK_pi_c,1.0
1211,Pyr_Growth_Glycolysis_C11,kr_PFK1_Inhibition_pep,412.08458897456
1212,Pyr_Growth_Glycolysis_C11,kr_PFK11_85,3575661433399.3706
1213,Pyr_Growth_Glycolysis_C11,kr_FBA13,1638018.5152711659
1214,Pyr_Growth_Glycolysis_C11,Keq_SK_h2o_c,1.0
1215,Pyr_Growth_Glycolysis_C11,kr_PFK12_86,0.0036000014021537537
1216,Pyr_Growth_Glycolysis_C11,kr_FBA14,227914036.1275563
1217,Pyr_Growth_Glycolysis_C11,kr_PFK11_86,2676754.4489022284
1218,Pyr_Growth_Glycolysis_C11,v_FBA24,-0.05094760521988971
1219,Pyr_Growth_Glycolysis_C11,Keq_SK_h_c,1.0
1220,Pyr_Growth_Glycolysis_C11,Keq_SK__3pg_c,1.0
1221,Pyr_Growth_Glycolysis_C11,v_LDH_D2,-0.15203985669559317
1222,Pyr_Growth_Glycolysis_C11,kr_PGK2,21139138613.853565
1223,Pyr_Growth_Glycolysis_C11,kr_TPI2,41497439021.522446
1224,Pyr_Growth_Glycolysis_C11,kr_FBP12,34468474.58774141
1225,Pyr_Growth_Glycolysis_C11,v_TPI2,-0.0887016523694418
1226,Pyr_Growth_Glycolysis_C11,v_LDH_D4,-0.15203985669559342
1227,Pyr_Growth_Glycolysis_C11,kr_GAPD4,2552926324689.6475
1228,Pyr_Growth_Glycolysis_C11,kf_LDH_D1,429758.28111141815
1229,Pyr_Growth_Glycolysis_C11,kr_PGI3,92167.20073485024
1230,Pyr_Growth_Glycolysis_C11,v_GAPD4,-0.17851499526068393
1231,Pyr_Growth_Glycolysis_C11,kr_PFK22,3599994485226.713
1232,Pyr_Growth_Glycolysis_C11,v_PPS6,0.5370804481499363
1233,Pyr_Growth_Glycolysis_C11,kr_PFK11,215.22864220634
1234,Pyr_Growth_Glycolysis_C11,kr_GAPD5,4369676498.550939
1235,Pyr_Growth_Glycolysis_C11,kf_PPS6,2705662669000.0884
1236,Pyr_Growth_Glycolysis_C11,kr_PFK21,652735150.8746792
1237,Pyr_Growth_Glycolysis_C11,kr_GAPD6,2386776409852.115
1238,Pyr_Growth_Glycolysis_C11,kf_PPS5,534764.0988603585
1239,Pyr_Growth_Glycolysis_C11,kr_PFK12,3590733241890.47
1240,Pyr_Growth_Glycolysis_C11,kf_PFK1_Inhibition_pep,549448.0088849892
1241,Pyr_Growth_Glycolysis_C11,kr_PFK1_TransitionStep,3599997478316.0586
1242,Pyr_Growth_Glycolysis_C11,v_FBP24,0.05969191508295335
1243,Pyr_Growth_Glycolysis_C11,kr_PGK1,17003698564.57849
1244,Pyr_Growth_Glycolysis_C11,kf_PPS4,27564976.71417787
1245,Pyr_Growth_Glycolysis_C11,kr_PFK15_84,79576694.24109614
1246,Pyr_Growth_Glycolysis_C11,amp_b,0.0034957335391134817
1247,Pyr_Growth_Glycolysis_C11,kr_PFK13_86,2999710.998716613
1248,Pyr_Growth_Glycolysis_C11,kr_PFK23,3596436790775.064
1249,Pyr_Growth_Glycolysis_C11,kf_LDH_D2,618712618.5858089
1250,Pyr_Growth_Glycolysis_C11,Keq_SK_amp_c,1.0
1251,Pyr_Growth_Glycolysis_C11,kf_SK_pyr_c,9561.836479927551
1252,Pyr_Growth_Glycolysis_C11,v_FBA23,-0.050947605219889724
1253,Pyr_Growth_Glycolysis_C11,Keq_SK_f6p_c,1.0
1254,Pyr_Growth_Glycolysis_C11,kr_FBP11,168181799756.2767
1255,Pyr_Growth_Glycolysis_C11,Keq_SK_lac__D_c,1.0
1256,Pyr_Growth_Glycolysis_C11,v_GAPD3,-0.17851499525932013
1257,Pyr_Growth_Glycolysis_C11,kr_TPI3,2262247675887.736
1258,Pyr_Growth_Glycolysis_C11,kf_LDH_D5,9118.98533623168
1259,Pyr_Growth_Glycolysis_C11,kf_LDH_D4,5886360.392174029
1260,Pyr_Growth_Glycolysis_C11,Keq_SK_g6p_c,1.0
1261,Pyr_Growth_Glycolysis_C11,v_FBA11,-0.042408557099308485
1262,Pyr_Growth_Glycolysis_C11,kr_GAPD1,89432.930747223
1263,Pyr_Growth_Glycolysis_C11,kr_PGI1,71203351.18750787
1264,Pyr_Growth_Glycolysis_C11,kr_PFK24,58894.084794191476
1265,Pyr_Growth_Glycolysis_C11,kr_PFK12_85,71088.98273073371
1266,Pyr_Growth_Glycolysis_C11,kr_GAPD2,2504032926839.0654
1267,Pyr_Growth_Glycolysis_C11,kf_LDH_D3,333772620756.9801
1268,Pyr_Growth_Glycolysis_C11,v_FBA21,-0.05094760521989028
1269,Pyr_Growth_Glycolysis_C11,kr_PFK15_85,21769340.292748533
1270,Pyr_Growth_Glycolysis_C11,g6p_b,0.0002860340313213824
1271,Pyr_Growth_Glycolysis_C11,kr_GAPD3,3599998084196.6626
1272,Pyr_Growth_Glycolysis_C11,kr_PFK25,159711.05326453858
1273,Pyr_Growth_Glycolysis_C11,kr_PFK1_Activation_gdp,711652956.3096186
1274,Pyr_Growth_Glycolysis_C11,v_PGMd2,-0.2196411210819491
1275,Pyr_Growth_Glycolysis_C11,kr_PGMi2,443556728038.73865
1276,Pyr_Growth_Glycolysis_C11,v_SK_pep_c,0.10410582230409943
1277,Pyr_Growth_Glycolysis_C11,kf_FBA12,75438282.88906501
1278,Pyr_Growth_Glycolysis_C11,kf_FBA11,762994211.3129935
1279,Pyr_Growth_Glycolysis_C11,v_SK_pyr_c,0.5541246871236379
1280,Pyr_Growth_Glycolysis_C11,kf_FBP24,88849.79702051268
1281,Pyr_Growth_Glycolysis_C11,v_PFK23,0.011255076849660142
1282,Pyr_Growth_Glycolysis_C11,v_SK_amp_c,0.5370804481553358
1283,Pyr_Growth_Glycolysis_C11,v_PYK23,0.08569621088510382
1284,Pyr_Growth_Glycolysis_C11,v_SK_lac__D_c,0.15203985669559342
1285,Pyr_Growth_Glycolysis_C11,kf_FBP23,135995384.22162887
1286,Pyr_Growth_Glycolysis_C11,v_PGI1,-0.1487687001038509
1287,Pyr_Growth_Glycolysis_C11,v_PGK8,-0.1785149768111296
1288,Pyr_Growth_Glycolysis_C11,kf_FBP22,532590.334934663
1289,Pyr_Growth_Glycolysis_C11,v_PGI2,-0.14876870010385979
1290,Pyr_Growth_Glycolysis_C11,kf_FBP21,79102.2404198097
1291,Pyr_Growth_Glycolysis_C11,v_PGI3,-0.14876870010386
1292,Pyr_Growth_Glycolysis_C11,kf_FBP14,8304123561.010669
1293,Pyr_Growth_Glycolysis_C11,v_PFK14,0.003924752805253284
1294,Pyr_Growth_Glycolysis_C11,v_PYK12,0.04929940684223766
1295,Pyr_Growth_Glycolysis_C11,kf_FBP11,3572536228527.8384
1296,Pyr_Growth_Glycolysis_C11,v_PGK9,-0.17851499526068393
1297,Pyr_Growth_Glycolysis_C11,v_PFK13,0.003924752805252382
1298,Pyr_Growth_Glycolysis_C11,v_PYK22,0.08569621088510389
1299,Pyr_Growth_Glycolysis_C11,g3p_b,0.003928520417775869
1300,Pyr_Growth_Glycolysis_C11,v_PFK12,0.00392475280525284
1301,Pyr_Growth_Glycolysis_C11,v_PFK22,0.011255076849660095
1302,Pyr_Growth_Glycolysis_C11,v_PFK11,0.003924752805252381
1303,Pyr_Growth_Glycolysis_C11,kf_FBP13,305689547.29692525
1304,Pyr_Growth_Glycolysis_C11,kf_SK_g3p_c,3.4462886021174763
1305,Pyr_Growth_Glycolysis_C11,nad_b,0.021085997709244807
1306,Pyr_Growth_Glycolysis_C11,v_PGMd3,-0.21964112108194656
1307,Pyr_Growth_Glycolysis_C11,kf_FBP12,99854.37824724092
1308,Pyr_Growth_Glycolysis_C11,kf_FBA13,1557.6387523751398
1309,Pyr_Growth_Glycolysis_C11,v_SK__3pg_c,0.11946401286326103
1310,Pyr_Growth_Glycolysis_C11,kf_FBA14,32886967.850965474
1311,Pyr_Growth_Glycolysis_C11,kf_TPI1,3599998898445.7983
1312,Pyr_Growth_Glycolysis_C11,v_SK_h_c,0.0
1313,Pyr_Growth_Glycolysis_C11,v_PFK25,0.011255076849660142
1314,Pyr_Growth_Glycolysis_C11,kf_TPI2,90713.61736217322
1315,Pyr_Growth_Glycolysis_C11,v_SK_fdp_c,-1.6897914016908996e-17
1316,Pyr_Growth_Glycolysis_C11,kf_TPI3,3564766776141.8896
1317,Pyr_Growth_Glycolysis_C11,pyr_b,0.00015272554934514924
1318,Pyr_Growth_Glycolysis_C11,v_SK_atp_c,0.5957796553436411
1319,Pyr_Growth_Glycolysis_C11,kf_GAPD1,231201737743.08633
1320,Pyr_Growth_Glycolysis_C11,v_SK_adp_c,0.05869920718830502
1321,Pyr_Growth_Glycolysis_C11,kf_GAPD2,4628403.2677839855
1322,Pyr_Growth_Glycolysis_C11,v_PGK5,-0.17851499463119302
1323,Pyr_Growth_Glycolysis_C11,v_SK_g6p_c,0.14876870010386004
1324,Pyr_Growth_Glycolysis_C11,kf_GAPD3,453307465099.0383
1325,Pyr_Growth_Glycolysis_C11,v_PYK25,0.08569621088510392
1326,Pyr_Growth_Glycolysis_C11,kf_PFK25,3599999999306.434
1327,Pyr_Growth_Glycolysis_C11,v_SK_h2o_c,0.0
1328,Pyr_Growth_Glycolysis_C11,kf_SK_nad_c,35.335776040227245
1329,Pyr_Growth_Glycolysis_C11,v_SK_nadh_c,0.33055485195627743
1330,Pyr_Growth_Glycolysis_C11,v_PGK7,-1.8458798170528645e-08
1331,Pyr_Growth_Glycolysis_C11,v_PPS4,0.5370804482081439
1332,Pyr_Growth_Glycolysis_C11,kf_FBA21,2855744195478.544
1333,Pyr_Growth_Glycolysis_C11,v_SK_g3p_c,0.003542819427955971
1334,Pyr_Growth_Glycolysis_C11,v_PFK24,0.011255076849660142
1335,Pyr_Growth_Glycolysis_C11,v_PGK6,-6.294908073486059e-10
1336,Pyr_Growth_Glycolysis_C11,v_PYK24,0.08569621088510389
1337,Pyr_Growth_Glycolysis_C11,v_SK_dhap_c,-0.004654509949756227
1338,Pyr_Growth_Glycolysis_C11,kf_FBA22,33035.57543447793
1339,Pyr_Growth_Glycolysis_C11,kf_FBA23,8550861.767336901
1340,Pyr_Growth_Glycolysis_C11,v_SK_pi_c,0.8241314353901308
1341,Pyr_Growth_Glycolysis_C11,kf_FBA24,220763589300.81592
1342,Pyr_Growth_Glycolysis_C11,dhap_b,0.010666362564140785
1343,Pyr_Growth_Glycolysis_C11,kf_PFK14,2466352811920.957
1344,Pyr_Growth_Glycolysis_C11,kf_PFK15,3598443280950.008
1345,Pyr_Growth_Glycolysis_C11,v_PFK15,0.003924752805252382
