,model,fluxes,value
0,Pyr_Growth_Glycolysis_C0,SK_f6p_c,0.06904986284271765
1,Pyr_Growth_Glycolysis_C0,SK_lac__D_c,0.1372911535625108
2,Pyr_Growth_Glycolysis_C0,PYK12,0.04827681786082394
3,Pyr_Growth_Glycolysis_C0,PYK11,0.04827681786058776
4,Pyr_Growth_Glycolysis_C0,PGI1,-0.1614871170601262
5,Pyr_Growth_Glycolysis_C0,ENO3,-0.3002672035293835
6,Pyr_Growth_Glycolysis_C0,PGI2,-0.16148711706011554
7,Pyr_Growth_Glycolysis_C0,ENO2,-0.30026720352937986
8,Pyr_Growth_Glycolysis_C0,PGI3,-0.1614871170601183
9,Pyr_Growth_Glycolysis_C0,ENO1,-0.3002672035293834
10,Pyr_Growth_Glycolysis_C0,PFK11,0.0023280000343831662
11,Pyr_Growth_Glycolysis_C0,PGMd3,-0.22160952598869155
12,Pyr_Growth_Glycolysis_C0,PGMd2,-0.22160952598868988
13,Pyr_Growth_Glycolysis_C0,PYK13,0.048276817860587774
14,Pyr_Growth_Glycolysis_C0,PFK12,0.0023280000343831597
15,Pyr_Growth_Glycolysis_C0,PFK13,0.0023280000343831654
16,Pyr_Growth_Glycolysis_C0,PGMi3,-0.07865767754069192
17,Pyr_Growth_Glycolysis_C0,PFK14,0.00232800003438317
18,Pyr_Growth_Glycolysis_C0,PGMi2,-0.07865767754068287
19,Pyr_Growth_Glycolysis_C0,PFK15,0.002328000034383166
20,Pyr_Growth_Glycolysis_C0,PGMi1,-0.0786576775406918
21,Pyr_Growth_Glycolysis_C0,PGK9,-0.1770145746574281
22,Pyr_Growth_Glycolysis_C0,PFK11_84,1.0072962368484175e-31
23,Pyr_Growth_Glycolysis_C0,PGK8,-0.17701452417531982
24,Pyr_Growth_Glycolysis_C0,PFK12_84,4.45607803836719e-28
25,Pyr_Growth_Glycolysis_C0,PGK7,-5.04657672872888e-08
26,Pyr_Growth_Glycolysis_C0,PFK13_84,-1.376611583417242e-27
27,Pyr_Growth_Glycolysis_C0,PGMd1,-0.2216095259886921
28,Pyr_Growth_Glycolysis_C0,PGK6,-6.332143131631388e-10
29,Pyr_Growth_Glycolysis_C0,SK_amp_c,0.5670386230806538
30,Pyr_Growth_Glycolysis_C0,SK_pyr_c,0.5569169077927617
31,Pyr_Growth_Glycolysis_C0,LDH_D3,-0.13729115356251498
32,Pyr_Growth_Glycolysis_C0,SK_atp_c,0.6111364565770225
33,Pyr_Growth_Glycolysis_C0,LDH_D2,-0.13729115356251098
34,Pyr_Growth_Glycolysis_C0,SK_fdp_c,-1.8346752291341873e-17
35,Pyr_Growth_Glycolysis_C0,LDH_D1,-0.13729115356251081
36,Pyr_Growth_Glycolysis_C0,PPS6,0.5670386230813165
37,Pyr_Growth_Glycolysis_C0,SK_h_c,0.0
38,Pyr_Growth_Glycolysis_C0,PPS5,0.5670386230806537
39,Pyr_Growth_Glycolysis_C0,SK_h2o_c,0.0
